"BOS","WAS","20180816","57.20","NK"
"BOS","WAS","20180817","57.20","NK"
"BOS","WAS","20180818","57.20","NK"
"BOS","WAS","20180820","57.20","NK"
"BOS","WAS","20180821","57.20","NK"
"BOS","WAS","20180822","57.20","NK"
"BOS","WAS","20180823","57.20","NK"
"BOS","WAS","20180824","57.20","NK"
"BOS","WAS","20180825","57.20","NK"
"BOS","WAS","20180827","57.20","NK"
"BOS","WAS","20180828","57.20","NK"
"BOS","WAS","20180829","57.20","NK"
"BOS","WAS","20180830","57.20","NK"
"BOS","WAS","20180831","57.20","NK"
"BOS","WAS","20180901","57.20","NK"
"BOS","WAS","20180902","57.20","NK"
"BOS","WAS","20180904","57.20","NK"
"BOS","WAS","20180905","57.20","NK"
"BOS","WAS","20180803","57.20","NK"
"BOS","WAS","20180804","57.20","NK"
"BOS","WAS","20180806","57.20","NK"
"BOS","WAS","20180807","57.20","NK"
"BOS","WAS","20180808","57.20","NK"
"BOS","WAS","20180809","57.20","NK"
"BOS","WAS","20180810","57.20","NK"
"BOS","WAS","20180811","57.20","NK"
"BOS","WAS","20180813","57.20","NK"
"BOS","WAS","20180814","57.20","NK"
"BOS","WAS","20180815","57.20","NK"
"BOS","WAS","20180906","57.20","NK"
"BOS","WAS","20180907","57.20","NK"
"BOS","WAS","20180908","57.20","NK"
"BOS","WAS","20180910","57.20","NK"
"BOS","WAS","20180913","57.20","NK"
"BOS","WAS","20180914","57.20","NK"
"BOS","WAS","20180915","57.20","NK"
"BOS","WAS","20180917","57.20","NK"
"BOS","WAS","20180920","57.20","NK"
"BOS","WAS","20180921","57.20","NK"
"BOS","WAS","20180922","57.20","NK"
"BOS","WAS","20180924","57.20","NK"
"BOS","WAS","20180927","57.20","NK"
"BOS","WAS","20180928","57.20","NK"
"BOS","WAS","20180929","57.20","NK"
"BOS","WAS","20181001","57.20","NK"
"BOS","WAS","20181004","57.20","NK"
"BOS","WAS","20181006","57.20","NK"
"BOS","WAS","20181011","57.20","NK"
"BOS","WAS","20181012","57.20","NK"
"BOS","WAS","20181013","57.20","NK"
"BOS","WAS","20181015","57.20","NK"
"BOS","WAS","20181018","57.20","NK"
"BOS","WAS","20181019","57.20","NK"
"BOS","WAS","20181020","57.20","NK"
"BOS","WAS","20181022","57.20","NK"
