origin,destin,date,price,airline
ABQ,ATL,20181013,150.8,F9
ABQ,ATL,20181014,280.8,UA
ABQ,ATL,20181015,226.8,UA
ABQ,ATL,20181016,52.8,UA
ABQ,ATL,20181017,52.8,UA
ABQ,ATL,20181018,165.8,UA
ABQ,ATL,20181019,52.8,UA
ABQ,ATL,20181020,52.8,UA
ABQ,ATL,20181021,218.2,DL
ABQ,ATL,20181022,52.8,UA
ABQ,ATL,20181023,52.8,UA
ABQ,ATL,20181024,52.8,UA
ABQ,ATL,20181025,52.8,UA
ABQ,ATL,20181026,52.8,UA
ABQ,ATL,20181027,52.8,UA
ABQ,ATL,20181028,165.8,UA
ABQ,ATL,20181029,143.2,DL
ABQ,ATL,20181030,52.8,UA
ABQ,ATL,20181031,52.8,UA
ABQ,ATL,20181101,143.2,DL
ABQ,ATL,20181102,165.8,UA
ABQ,ATL,20181103,52.8,UA
ABQ,ATL,20181104,218.2,DL
ABQ,ATL,20181105,143.2,DL
ABQ,ATL,20181106,52.8,UA
ABQ,ATL,20181107,52.8,UA
ABQ,ATL,20181108,143.2,DL
ABQ,ATL,20181109,165.8,UA
ABQ,ATL,20181110,52.8,UA
ABQ,ATL,20181111,218.2,DL
ABQ,ATL,20181112,143.2,DL
ABQ,ATL,20181113,52.8,UA
ABQ,ATL,20181114,52.8,UA
ABQ,ATL,20181115,143.2,DL
ABQ,ATL,20181116,218.2,DL
ABQ,ATL,20181117,165.8,UA
ABQ,ATL,20181118,202.8,UA
ABQ,ATL,20181119,143.2,DL
ABQ,ATL,20181120,143.2,DL
ABQ,ATL,20181121,202.8,UA
ABQ,ATL,20181122,52.8,UA
ABQ,ATL,20181123,195.8,AA
ABQ,ATL,20181124,165.8,UA
ABQ,ATL,20181125,298.2,DL
ABQ,ATL,20181126,143.2,DL
ABQ,ATL,20181127,52.8,UA
ABQ,ATL,20181128,52.8,UA
ABQ,ATL,20181129,52.8,UA
ABQ,ATL,20181130,52.8,UA
ABQ,ATL,20181201,52.8,UA
ABQ,ATL,20181202,52.8,UA
ABQ,ATL,20181203,52.8,UA
ABQ,ATL,20181204,52.8,UA
ABQ,ATL,20181205,52.8,UA
ABQ,ATL,20181206,143.2,DL
ABQ,ATL,20181207,165.8,AA
ABQ,ATL,20181208,52.8,UA
ABQ,ATL,20181209,165.8,AA
ABQ,ATL,20181210,143.2,DL
ABQ,ATL,20181211,52.8,UA
ABQ,ATL,20181212,52.8,UA
ABQ,ATL,20181213,143.2,DL
ABQ,ATL,20181214,165.8,UA
ABQ,ATL,20181215,52.8,UA
ABQ,ATL,20181216,165.8,UA
ABQ,ATL,20181217,143.2,DL
ABQ,ATL,20181218,143.2,DL
ABQ,ATL,20181219,165.8,UA
ABQ,BOS,20180712,226.8,UA
ABQ,BOS,20180713,156.8,DL
ABQ,BOS,20180714,280.8,UA
ABQ,BOS,20180715,287.8,AA
ABQ,BOS,20180716,163.8,DL
ABQ,BOS,20180717,144.8,UA
ABQ,BOS,20180718,156.8,DL
ABQ,BOS,20180719,156.8,DL
ABQ,BOS,20180720,206.8,DL
ABQ,BOS,20180721,206.8,DL
ABQ,BOS,20180722,250.8,DL
ABQ,BOS,20180723,156.8,DL
ABQ,BOS,20180724,144.8,AA
ABQ,BOS,20180725,144.8,UA
ABQ,BOS,20180726,156.8,DL
ABQ,BOS,20180727,280.8,UA
ABQ,BOS,20180728,163.8,DL
ABQ,BOS,20180729,283.8,B6
ABQ,BOS,20180730,156.8,DL
ABQ,BOS,20180731,144.8,UA
ABQ,BOS,20180801,156.8,DL
ABQ,BOS,20180802,156.8,DL
ABQ,BOS,20180803,239.8,AA
ABQ,BOS,20180804,197.8,B6
ABQ,BOS,20180805,236.8,B6
ABQ,BOS,20180806,156.8,DL
ABQ,BOS,20180807,144.8,AA
ABQ,BOS,20180808,103.8,B6
ABQ,BOS,20180809,156.8,DL
ABQ,BOS,20180810,156.8,DL
ABQ,BOS,20180811,163.8,B6
ABQ,BOS,20180812,163.8,B6
ABQ,BOS,20180813,163.8,DL
ABQ,BOS,20180814,144.8,AA
ABQ,BOS,20180815,144.8,AA
ABQ,BOS,20180816,163.8,B6
ABQ,BOS,20180817,197.8,B6
ABQ,BOS,20180818,169.8,AA
ABQ,BOS,20180819,239.8,AA
ABQ,BOS,20180820,156.8,DL
ABQ,BOS,20180821,144.8,AA
ABQ,BOS,20180822,144.8,UA
ABQ,BOS,20180823,169.8,AA
ABQ,BOS,20180824,144.8,UA
ABQ,BOS,20180825,144.8,UA
ABQ,BOS,20180826,196.8,UA
ABQ,BOS,20180827,144.8,UA
ABQ,BOS,20180828,144.8,UA
ABQ,BOS,20180829,144.8,UA
ABQ,BOS,20180830,206.8,UA
ABQ,BOS,20180831,196.8,UA
ABQ,BOS,20180901,196.8,AA
ABQ,BOS,20180902,156.8,DL
ABQ,BOS,20180903,287.8,AA
ABQ,BOS,20180904,144.8,UA
ABQ,BOS,20180905,144.8,AA
ABQ,BOS,20180906,144.8,UA
ABQ,BOS,20180907,144.8,AA
ABQ,BOS,20180908,144.8,UA
ABQ,BOS,20180909,158.8,AS
ABQ,BOS,20180910,135.8,B6
ABQ,BOS,20180911,144.8,AA
ABQ,BOS,20180912,135.8,B6
ABQ,BOS,20180913,156.8,DL
ABQ,BOS,20180914,144.8,AA
ABQ,BOS,20180915,144.8,AA
ABQ,BOS,20180916,269.58,B6
ABQ,BOS,20180917,144.8,UA
ABQ,BOS,20180918,144.8,AA
ABQ,BOS,20180919,144.8,AA
ABQ,BOS,20180920,169.8,AA
ABQ,BOS,20180921,135.8,B6
ABQ,BOS,20180922,144.8,AA
ABQ,BOS,20180923,269.58,B6
ABQ,BOS,20180924,103.8,B6
ABQ,BOS,20180925,144.8,AA
ABQ,BOS,20180926,135.8,B6
ABQ,BOS,20180927,169.8,AA
ABQ,BOS,20180928,163.8,B6
ABQ,BOS,20180929,196.8,AA
ABQ,BOS,20180930,250.8,DL
ABQ,BOS,20181001,144.8,AA
ABQ,BOS,20181002,144.8,UA
ABQ,BOS,20181003,144.8,AA
ABQ,BOS,20181004,144.8,UA
ABQ,BOS,20181005,144.8,UA
ABQ,BOS,20181006,144.8,AA
ABQ,BOS,20181007,239.8,UA
ABQ,BOS,20181008,307.12,B6
ABQ,BOS,20181009,206.8,UA
ABQ,BOS,20181010,144.8,UA
ABQ,BOS,20181011,206.8,UA
ABQ,BOS,20181012,239.8,UA
ABQ,BOS,20181013,196.8,AA
ABQ,BOS,20181014,321.8,UA
ABQ,BOS,20181015,239.8,UA
ABQ,BOS,20181016,144.8,AA
ABQ,BOS,20181017,144.8,AA
ABQ,BOS,20181018,144.8,UA
ABQ,BOS,20181019,144.8,UA
ABQ,BOS,20181020,135.8,B6
ABQ,BOS,20181021,135.8,B6
ABQ,BOS,20181022,135.8,B6
ABQ,BOS,20181023,135.8,B6
ABQ,BOS,20181024,135.8,B6
ABQ,BOS,20181025,135.8,B6
ABQ,BOS,20181026,144.8,UA
ABQ,BOS,20181027,144.8,UA
ABQ,BOS,20181028,163.8,B6
ABQ,BOS,20181029,135.8,B6
ABQ,BOS,20181030,144.8,UA
ABQ,BOS,20181031,144.8,UA
ABQ,BOS,20181101,144.8,AA
ABQ,BOS,20181102,103.8,B6
ABQ,BOS,20181103,144.8,UA
ABQ,BOS,20181104,103.8,B6
ABQ,BOS,20181105,103.8,B6
ABQ,BOS,20181106,144.8,UA
ABQ,BOS,20181107,144.8,UA
ABQ,BOS,20181108,135.8,B6
ABQ,BOS,20181109,103.8,B6
ABQ,BOS,20181110,144.8,UA
ABQ,BOS,20181111,135.8,B6
ABQ,BOS,20181112,144.8,AA
ABQ,BOS,20181113,144.8,UA
ABQ,BOS,20181114,144.8,AA
ABQ,BOS,20181115,163.8,B6
ABQ,BOS,20181116,219.58,B6
ABQ,BOS,20181117,135.8,B6
ABQ,BOS,20181118,135.8,B6
ABQ,BOS,20181119,144.8,AA
ABQ,BOS,20181120,246.8,AA
ABQ,BOS,20181121,236.8,B6
ABQ,BOS,20181122,144.8,AA
ABQ,BOS,20181123,144.8,AA
ABQ,BOS,20181124,407.8,AA
ABQ,BOS,20181125,478.8,B6
ABQ,BOS,20181126,163.8,B6
ABQ,BOS,20181127,103.8,B6
ABQ,BOS,20181128,144.8,AA
ABQ,BOS,20181129,103.8,B6
ABQ,BOS,20181130,103.8,B6
ABQ,BOS,20181201,144.8,AA
ABQ,BOS,20181202,103.8,B6
ABQ,BOS,20181203,103.8,B6
ABQ,BOS,20181204,144.8,AA
ABQ,BOS,20181205,144.8,AA
ABQ,BOS,20181206,103.8,B6
ABQ,BOS,20181207,103.8,B6
ABQ,BOS,20181208,144.8,AA
ABQ,BOS,20181209,103.8,B6
ABQ,BOS,20181210,103.8,B6
ABQ,BOS,20181211,144.8,AA
ABQ,BOS,20181212,144.8,UA
ABQ,BOS,20181213,156.8,DL
ABQ,BOS,20181214,135.8,B6
ABQ,BOS,20181215,103.8,B6
ABQ,BOS,20181216,135.8,B6
ABQ,BOS,20181217,103.8,B6
ABQ,BOS,20181218,156.8,DL
ABQ,BOS,20181219,206.8,UA
ABQ,CHI,20180712,271.2,UA
ABQ,CHI,20180713,271.2,UA
ABQ,CHI,20180714,271.2,UA
ABQ,CHI,20180715,188.2,UA
ABQ,CHI,20180716,188.2,UA
ABQ,CHI,20180717,188.2,UA
ABQ,CHI,20180718,188.2,UA
ABQ,CHI,20180719,188.2,AA
ABQ,CHI,20180720,196.8,UA
ABQ,CHI,20180721,196.8,AA
ABQ,CHI,20180722,188.2,AA
ABQ,CHI,20180723,188.2,UA
ABQ,CHI,20180724,188.2,UA
ABQ,CHI,20180725,188.2,UA
ABQ,CHI,20180726,188.2,AA
ABQ,CHI,20180727,188.2,AA
ABQ,CHI,20180728,188.2,AA
ABQ,CHI,20180729,196.4,F9
ABQ,CHI,20180730,166.4,F9
ABQ,CHI,20180731,188.2,AA
ABQ,CHI,20180801,166.4,F9
ABQ,CHI,20180802,188.2,AA
ABQ,CHI,20180803,188.2,AA
ABQ,CHI,20180804,188.2,AA
ABQ,CHI,20180805,166.4,F9
ABQ,CHI,20180806,166.4,F9
ABQ,CHI,20180807,166.4,F9
ABQ,CHI,20180808,166.4,F9
ABQ,CHI,20180809,188.2,AA
ABQ,CHI,20180810,188.2,AA
ABQ,CHI,20180811,160.8,F9
ABQ,CHI,20180812,188.2,AA
ABQ,CHI,20180813,146.4,F9
ABQ,CHI,20180814,188.2,UA
ABQ,CHI,20180815,120.8,F9
ABQ,CHI,20180816,188.2,AA
ABQ,CHI,20180817,146.4,F9
ABQ,CHI,20180818,140.8,F9
ABQ,CHI,20180819,188.2,AA
ABQ,CHI,20180820,146.4,F9
ABQ,CHI,20180821,188.2,UA
ABQ,CHI,20180822,120.8,F9
ABQ,CHI,20180823,188.2,UA
ABQ,CHI,20180824,146.4,F9
ABQ,CHI,20180825,140.8,F9
ABQ,CHI,20180826,188.2,UA
ABQ,CHI,20180827,146.4,F9
ABQ,CHI,20180828,188.2,UA
ABQ,CHI,20180829,120.8,F9
ABQ,CHI,20180830,188.2,UA
ABQ,CHI,20180831,146.4,F9
ABQ,CHI,20180901,140.8,F9
ABQ,CHI,20180902,188.2,UA
ABQ,CHI,20180903,146.4,F9
ABQ,CHI,20180904,188.2,UA
ABQ,CHI,20180905,120.8,F9
ABQ,CHI,20180906,188.2,UA
ABQ,CHI,20180907,146.4,F9
ABQ,CHI,20180908,140.8,F9
ABQ,CHI,20180909,188.2,UA
ABQ,CHI,20180910,146.4,F9
ABQ,CHI,20180911,188.2,UA
ABQ,CHI,20180912,120.8,F9
ABQ,CHI,20180913,188.2,UA
ABQ,CHI,20180914,146.4,F9
ABQ,CHI,20180915,140.8,F9
ABQ,CHI,20180916,188.2,UA
ABQ,CHI,20180917,146.4,F9
ABQ,CHI,20180918,188.2,UA
ABQ,CHI,20180919,120.8,F9
ABQ,CHI,20180920,188.2,UA
ABQ,CHI,20180921,146.4,F9
ABQ,CHI,20180922,140.8,F9
ABQ,CHI,20180923,188.2,UA
ABQ,CHI,20180924,146.4,F9
ABQ,CHI,20180925,188.2,UA
ABQ,CHI,20180926,120.8,F9
ABQ,CHI,20180927,188.2,UA
ABQ,CHI,20180928,146.4,F9
ABQ,CHI,20180929,140.8,F9
ABQ,CHI,20180930,188.2,UA
ABQ,CHI,20181001,146.4,F9
ABQ,CHI,20181002,188.2,UA
ABQ,CHI,20181003,120.8,F9
ABQ,CHI,20181004,188.2,UA
ABQ,CHI,20181005,146.4,F9
ABQ,CHI,20181006,140.8,F9
ABQ,CHI,20181007,188.2,UA
ABQ,CHI,20181008,146.4,F9
ABQ,CHI,20181009,188.2,AA
ABQ,CHI,20181010,120.8,F9
ABQ,CHI,20181011,188.2,UA
ABQ,CHI,20181012,146.4,F9
ABQ,CHI,20181013,140.8,F9
ABQ,CHI,20181014,188.2,UA
ABQ,CHI,20181015,146.4,F9
ABQ,CHI,20181016,188.2,UA
ABQ,CHI,20181017,120.8,F9
ABQ,CHI,20181018,188.2,UA
ABQ,CHI,20181019,146.4,F9
ABQ,CHI,20181020,140.8,F9
ABQ,CHI,20181021,188.2,UA
ABQ,CHI,20181022,146.4,F9
ABQ,CHI,20181023,188.2,UA
ABQ,CHI,20181024,120.8,F9
ABQ,CHI,20181025,188.2,UA
ABQ,CHI,20181026,146.4,F9
ABQ,CHI,20181027,140.8,F9
ABQ,CHI,20181028,188.2,UA
ABQ,CHI,20181029,146.4,F9
ABQ,CHI,20181030,188.2,UA
ABQ,CHI,20181031,120.8,F9
ABQ,CHI,20181101,188.2,UA
ABQ,CHI,20181102,146.4,F9
ABQ,CHI,20181103,140.8,F9
ABQ,CHI,20181104,188.2,UA
ABQ,CHI,20181105,146.4,F9
ABQ,CHI,20181106,188.2,UA
ABQ,CHI,20181107,120.8,F9
ABQ,CHI,20181108,188.2,UA
ABQ,CHI,20181109,146.4,F9
ABQ,CHI,20181110,140.8,F9
ABQ,CHI,20181111,188.2,UA
ABQ,CHI,20181112,146.4,F9
ABQ,CHI,20181113,188.2,UA
ABQ,CHI,20181114,120.8,F9
ABQ,CHI,20181115,188.2,UA
ABQ,CHI,20181116,196.8,AA
ABQ,CHI,20181117,188.2,UA
ABQ,CHI,20181118,188.2,AA
ABQ,CHI,20181119,188.2,UA
ABQ,CHI,20181120,188.2,UA
ABQ,CHI,20181121,188.2,UA
ABQ,CHI,20181122,188.2,UA
ABQ,CHI,20181123,188.2,UA
ABQ,CHI,20181124,188.2,UA
ABQ,CHI,20181125,313.2,AA
ABQ,CHI,20181126,188.2,UA
ABQ,CHI,20181127,188.2,UA
ABQ,CHI,20181128,188.2,UA
ABQ,CHI,20181129,188.2,UA
ABQ,CHI,20181130,188.2,UA
ABQ,CHI,20181201,188.2,UA
ABQ,CHI,20181202,188.2,UA
ABQ,CHI,20181203,188.2,UA
ABQ,CHI,20181204,188.2,UA
ABQ,CHI,20181205,188.2,UA
ABQ,CHI,20181206,188.2,UA
ABQ,CHI,20181207,188.2,UA
ABQ,CHI,20181208,188.2,UA
ABQ,CHI,20181209,188.2,UA
ABQ,CHI,20181210,188.2,UA
ABQ,CHI,20181211,188.2,UA
ABQ,CHI,20181212,188.2,UA
ABQ,CHI,20181213,188.2,UA
ABQ,CHI,20181214,188.2,UA
ABQ,CHI,20181215,188.2,UA
ABQ,CHI,20181216,188.2,UA
ABQ,CHI,20181217,188.2,UA
ABQ,CHI,20181218,188.2,UA
ABQ,CHI,20181219,188.2,UA
ABQ,CHI,20181220,188.2,UA
ABQ,CHI,20181221,188.2,AA
ABQ,DEN,20180712,85.2,F9
ABQ,DEN,20180713,78.2,UA
ABQ,DEN,20180714,66.2,F9
ABQ,DEN,20180715,53.2,F9
ABQ,DEN,20180716,48.2,UA
ABQ,DEN,20180717,48.2,UA
ABQ,DEN,20180718,48.2,UA
ABQ,DEN,20180719,73.2,F9
ABQ,DEN,20180720,151.2,UA
ABQ,DEN,20180721,73.2,F9
ABQ,DEN,20180722,73.2,F9
ABQ,DEN,20180723,48.2,UA
ABQ,DEN,20180724,48.2,UA
ABQ,DEN,20180725,48.2,UA
ABQ,DEN,20180726,53.2,F9
ABQ,DEN,20180727,78.2,UA
ABQ,DEN,20180728,53.2,F9
ABQ,DEN,20180729,53.2,F9
ABQ,DEN,20180730,48.2,UA
ABQ,DEN,20180731,48.2,UA
ABQ,DEN,20180801,48.2,UA
ABQ,DEN,20180802,53.2,F9
ABQ,DEN,20180803,91.2,UA
ABQ,DEN,20180804,53.2,F9
ABQ,DEN,20180805,53.2,F9
ABQ,DEN,20180806,48.2,UA
ABQ,DEN,20180807,48.2,UA
ABQ,DEN,20180808,48.2,UA
ABQ,DEN,20180809,53.2,F9
ABQ,DEN,20180810,91.2,UA
ABQ,DEN,20180811,53.2,F9
ABQ,DEN,20180812,91.2,UA
ABQ,DEN,20180813,53.2,F9
ABQ,DEN,20180814,83.2,UA
ABQ,DEN,20180815,53.2,F9
ABQ,DEN,20180816,83.2,UA
ABQ,DEN,20180817,53.2,F9
ABQ,DEN,20180818,53.2,F9
ABQ,DEN,20180819,91.2,UA
ABQ,DEN,20180820,53.2,F9
ABQ,DEN,20180821,83.2,UA
ABQ,DEN,20180822,53.2,F9
ABQ,DEN,20180823,83.2,UA
ABQ,DEN,20180824,53.2,F9
ABQ,DEN,20180825,53.2,F9
ABQ,DEN,20180826,91.2,UA
ABQ,DEN,20180827,53.2,F9
ABQ,DEN,20180828,83.2,UA
ABQ,DEN,20180829,53.2,F9
ABQ,DEN,20180830,91.2,UA
ABQ,DEN,20180831,53.2,F9
ABQ,DEN,20180901,53.2,F9
ABQ,DEN,20180902,91.2,UA
ABQ,DEN,20180903,53.2,F9
ABQ,DEN,20180904,83.2,UA
ABQ,DEN,20180905,53.2,F9
ABQ,DEN,20180906,83.2,UA
ABQ,DEN,20180907,53.2,F9
ABQ,DEN,20180908,53.2,F9
ABQ,DEN,20180909,91.2,UA
ABQ,DEN,20180910,53.2,F9
ABQ,DEN,20180911,83.2,UA
ABQ,DEN,20180912,53.2,F9
ABQ,DEN,20180913,83.2,UA
ABQ,DEN,20180914,53.2,F9
ABQ,DEN,20180915,53.2,F9
ABQ,DEN,20181022,53.2,F9
ABQ,DEN,20181023,83.2,UA
ABQ,DEN,20181024,53.2,F9
ABQ,DEN,20181025,83.2,UA
ABQ,DEN,20181026,53.2,F9
ABQ,DEN,20181027,53.2,F9
ABQ,DEN,20181028,91.2,UA
ABQ,DEN,20181029,53.2,F9
ABQ,DEN,20181030,83.2,UA
ABQ,DEN,20181031,53.2,F9
ABQ,DEN,20181101,91.8,DL
ABQ,DEN,20181102,53.2,F9
ABQ,DEN,20181103,53.2,F9
ABQ,DEN,20181104,91.2,UA
ABQ,DEN,20181105,53.2,F9
ABQ,DEN,20181106,83.2,UA
ABQ,DEN,20181107,53.2,F9
ABQ,DEN,20181108,91.8,DL
ABQ,DEN,20181109,53.2,F9
ABQ,DEN,20181110,53.2,F9
ABQ,DEN,20181111,91.2,UA
ABQ,DEN,20181112,53.2,F9
ABQ,DEN,20181113,83.2,UA
ABQ,DEN,20181114,53.2,F9
ABQ,DEN,20181115,83.2,UA
ABQ,DEN,20181116,127.2,UA
ABQ,DEN,20181117,83.2,UA
ABQ,DEN,20181118,91.2,UA
ABQ,DEN,20181119,83.2,UA
ABQ,DEN,20181120,91.2,UA
ABQ,DEN,20181121,91.2,UA
ABQ,DEN,20181122,83.2,UA
ABQ,DEN,20181123,91.2,UA
ABQ,DEN,20181124,91.2,UA
ABQ,DEN,20181125,91.2,UA
ABQ,DEN,20181126,91.2,UA
ABQ,DEN,20181127,83.2,UA
ABQ,DEN,20181128,83.2,UA
ABQ,DEN,20181129,91.8,DL
ABQ,DEN,20181130,99.8,DL
ABQ,DEN,20181201,83.2,UA
ABQ,DEN,20181202,91.2,UA
ABQ,DEN,20181203,83.2,UA
ABQ,DEN,20181204,83.2,UA
ABQ,DEN,20181205,83.2,UA
ABQ,DEN,20181206,99.8,AA
ABQ,DEN,20181207,127.8,DL
ABQ,DEN,20181208,83.2,UA
ABQ,DEN,20181209,91.2,UA
ABQ,DEN,20181210,83.2,UA
ABQ,DEN,20181211,83.2,UA
ABQ,DEN,20181212,83.2,UA
ABQ,DEN,20181213,144.8,AA
ABQ,DEN,20181214,181.2,UA
ABQ,DEN,20181215,83.2,UA
ABQ,DEN,20181216,91.2,UA
ABQ,DEN,20181217,83.2,UA
ABQ,DEN,20181218,83.2,UA
ABQ,DEN,20181219,83.2,UA
ABQ,DEN,20181220,91.2,UA
ABQ,DEN,20181221,91.2,UA
ABQ,DEN,20181222,91.2,UA
ABQ,DEN,20181223,91.2,UA
ABQ,DEN,20181224,91.2,UA
ABQ,DEN,20181225,91.2,UA
ABQ,DEN,20181226,91.2,UA
ABQ,DEN,20181227,91.2,UA
ABQ,DEN,20181228,91.2,UA
ABQ,DEN,20181229,91.2,UA
ABQ,DEN,20181230,91.2,UA
ABQ,DEN,20181231,91.2,UA
ABQ,DEN,20190101,91.2,UA
ABQ,DFW,20180712,288.0,4B
ABQ,DFW,20180713,288.0,4B
ABQ,DFW,20180714,186.4,F9
ABQ,DFW,20180715,268.0,4B
ABQ,DFW,20180716,186.4,F9
ABQ,DFW,20180717,218.0,4B
ABQ,DFW,20180718,186.4,F9
ABQ,DFW,20180719,228.2,AA
ABQ,DFW,20180720,218.0,4B
ABQ,DFW,20180721,166.4,F9
ABQ,DFW,20180722,178.2,AA
ABQ,DFW,20180723,178.2,AA
ABQ,DFW,20180724,178.2,AA
ABQ,DFW,20180725,146.4,F9
ABQ,DFW,20180726,178.2,AA
ABQ,DFW,20180727,178.2,AA
ABQ,DFW,20180728,141.2,AA
ABQ,DFW,20180729,141.2,AA
ABQ,DFW,20180730,141.2,AA
ABQ,DFW,20180731,141.2,AA
ABQ,DFW,20180801,141.2,AA
ABQ,DFW,20180802,141.2,AA
ABQ,DFW,20180803,141.2,AA
ABQ,DFW,20180804,141.2,AA
ABQ,DFW,20180805,141.2,AA
ABQ,DFW,20180806,141.2,AA
ABQ,DFW,20180807,141.2,AA
ABQ,DFW,20180808,141.2,AA
ABQ,DFW,20180809,141.2,AA
ABQ,DFW,20180810,141.2,AA
ABQ,DFW,20180811,141.2,AA
ABQ,DFW,20180812,141.2,AA
ABQ,DFW,20180813,141.2,AA
ABQ,DFW,20180814,141.2,AA
ABQ,DFW,20180815,126.4,F9
ABQ,DFW,20180816,141.2,AA
ABQ,DFW,20180817,141.2,AA
ABQ,DFW,20180818,126.4,F9
ABQ,DFW,20180819,141.2,AA
ABQ,DFW,20180820,141.2,AA
ABQ,DFW,20180821,141.2,AA
ABQ,DFW,20180822,126.4,F9
ABQ,DFW,20180823,141.2,AA
ABQ,DFW,20180824,141.2,AA
ABQ,DFW,20180825,126.4,F9
ABQ,DFW,20180826,141.2,AA
ABQ,DFW,20180827,141.2,AA
ABQ,DFW,20180828,141.2,AA
ABQ,DFW,20180829,126.4,F9
ABQ,DFW,20180830,141.2,AA
ABQ,DFW,20180831,141.2,AA
ABQ,DFW,20180901,141.2,AA
ABQ,DFW,20180902,141.2,AA
ABQ,DFW,20180903,141.2,AA
ABQ,DFW,20180904,141.2,AA
ABQ,DFW,20180905,126.4,F9
ABQ,DFW,20180906,141.2,AA
ABQ,DFW,20180907,141.2,AA
ABQ,DFW,20180908,126.4,F9
ABQ,DFW,20180909,141.2,AA
ABQ,DFW,20180910,141.2,AA
ABQ,DFW,20180911,141.2,AA
ABQ,DFW,20180912,126.4,F9
ABQ,DFW,20180913,141.2,AA
ABQ,DFW,20180914,141.2,AA
ABQ,DFW,20180915,126.4,F9
ABQ,DFW,20180916,141.2,AA
ABQ,DFW,20180917,141.2,AA
ABQ,DFW,20180918,141.2,AA
ABQ,DFW,20180919,126.4,F9
ABQ,DFW,20180920,141.2,AA
ABQ,DFW,20180921,141.2,AA
ABQ,DFW,20180922,126.4,F9
ABQ,DFW,20180923,141.2,AA
ABQ,DFW,20180924,141.2,AA
