"DFW","MSP","20180816","57.20","SY"
"DFW","MSP","20180818","57.20","SY"
"DFW","MSP","20180817","57.20","NK"
"DFW","MSP","20180820","57.20","NK"
"DFW","MSP","20180821","57.20","NK"
"DFW","MSP","20180822","57.20","NK"
"DFW","MSP","20180823","57.20","NK"
"DFW","MSP","20180824","57.20","NK"
"DFW","MSP","20180825","57.20","NK"
"DFW","MSP","20180827","57.20","NK"
"DFW","MSP","20180828","57.20","NK"
"DFW","MSP","20180829","57.20","NK"
"DFW","MSP","20180902","57.20","NK"
"DFW","MSP","20180904","57.20","NK"
"DFW","MSP","20180905","57.20","NK"
"DFW","MSP","20180814","57.20","NK"
"DFW","MSP","20180815","57.20","NK"
"DFW","MSP","20180906","57.20","NK"
"DFW","MSP","20180907","57.20","NK"
"DFW","MSP","20180908","57.20","NK"
"DFW","MSP","20180909","57.20","NK"
"DFW","MSP","20180910","57.20","NK"
"DFW","MSP","20180913","57.20","NK"
"DFW","MSP","20180914","57.20","NK"
"DFW","MSP","20180915","57.20","NK"
"DFW","MSP","20180920","57.20","NK"
"DFW","MSP","20180921","57.20","NK"
"DFW","MSP","20180922","57.20","NK"
"DFW","MSP","20180923","57.20","NK"
"DFW","MSP","20180924","57.20","NK"
"DFW","MSP","20180927","57.20","NK"
"DFW","MSP","20180928","57.20","NK"
"DFW","MSP","20180929","57.20","NK"
"DFW","MSP","20181001","57.20","NK"
"DFW","MSP","20181004","57.20","NK"
"DFW","MSP","20181006","57.20","NK"
"DFW","MSP","20181011","57.20","NK"
"DFW","MSP","20181013","57.20","NK"
"DFW","MSP","20181018","57.20","NK"
"DFW","MSP","20181020","57.20","NK"
"DFW","MSP","20181025","57.20","NK"
"DFW","MSP","20181027","57.20","NK"
"DFW","MSP","20181101","57.20","NK"
"DFW","MSP","20181102","57.20","NK"
"DFW","MSP","20181103","57.20","NK"
"DFW","MSP","20181104","57.20","NK"
"DFW","MSP","20180903","58.20","SY"
"DFW","MSP","20180724","61.20","AA"
"DFW","MSP","20180807","61.20","AA"
"DFW","MSP","20180912","61.20","AA"
"DFW","MSP","20181002","61.20","AA"
"DFW","MSP","20181003","61.20","AA"
"DFW","MSP","20181010","61.20","AA"
"DFW","MSP","20181017","61.20","AA"
"DFW","MSP","20181024","61.20","AA"
"DFW","MSP","20181030","61.20","AA"
"DFW","MSP","20181031","61.20","AA"
"DFW","MSP","20181023","61.20","AA"
"DFW","MSP","20180819","61.20","AA"
"DFW","MSP","20181016","61.20","AA"
"DFW","MSP","20180813","62.20","SY"
"DFW","MSP","20180830","62.20","NK"
"DFW","MSP","20180901","62.20","NK"
"DFW","MSP","20180717","67.20","NK"
"DFW","MSP","20180720","67.20","NK"
"DFW","MSP","20180721","67.20","NK"
"DFW","MSP","20180723","67.20","NK"
"DFW","MSP","20180725","67.20","NK"
"DFW","MSP","20180728","67.20","NK"
"DFW","MSP","20180731","67.20","NK"
"DFW","MSP","20180801","67.20","NK"
"DFW","MSP","20180804","67.20","NK"
"DFW","MSP","20180808","67.20","NK"
"DFW","MSP","20180811","67.20","NK"
"DFW","MSP","20181012","67.20","NK"
"DFW","MSP","20181019","67.20","NK"
"DFW","MSP","20181026","67.20","NK"
"DFW","MSP","20180714","70.20","NK"
"DFW","MSP","20180716","70.20","NK"
"DFW","MSP","20180718","70.20","NK"
"DFW","MSP","20180730","72.20","NK"
"DFW","MSP","20180806","72.20","NK"
"DFW","MSP","20180809","72.20","NK"
"DFW","MSP","20181007","72.20","NK"
"DFW","MSP","20181014","72.20","NK"
"DFW","MSP","20181028","72.20","NK"
"DFW","MSP","20180831","77.20","NK"
"DFW","MSP","20180722","77.20","NK"
"DFW","MSP","20180727","82.20","NK"
"DFW","MSP","20180803","82.20","NK"
"DFW","MSP","20180810","82.20","NK"
"DFW","MSP","20180826","85.20","NK"
"DFW","MSP","20180916","85.20","NK"
"DFW","MSP","20180917","85.20","NK"
"DFW","MSP","20180930","85.20","NK"
"DFW","MSP","20181015","85.20","NK"
"DFW","MSP","20181029","85.20","NK"
"DFW","MSP","20181105","85.20","NK"
"DFW","MSP","20180911","86.20","AA"
"DFW","MSP","20180918","86.20","AA"
"DFW","MSP","20180919","86.20","AA"
"DFW","MSP","20180925","86.20","AA"
"DFW","MSP","20180926","86.20","AA"
"DFW","MSP","20181005","86.20","AA"
"DFW","MSP","20181009","86.20","AA"
"DFW","MSP","20180812","86.20","AA"
"DFW","MSP","20180805","86.20","DL"
"DFW","MSP","20180729","87.20","NK"
"DFW","MSP","20180726","90.20","NK"
"DFW","MSP","20180802","90.20","NK"
"DFW","MSP","20181127","93.20","DL"
"DFW","MSP","20181128","93.20","DL"
"DFW","MSP","20181203","93.20","DL"
"DFW","MSP","20181204","93.20","DL"
"DFW","MSP","20181205","93.20","DL"
"DFW","MSP","20181210","93.20","DL"
"DFW","MSP","20181211","93.20","DL"
"DFW","MSP","20181212","93.20","DL"
"DFW","MSP","20181218","93.20","DL"
"DFW","MSP","20181106","93.20","DL"
"DFW","MSP","20181107","93.20","DL"
"DFW","MSP","20181108","93.20","DL"
"DFW","MSP","20181110","93.20","DL"
"DFW","MSP","20181112","93.20","DL"
"DFW","MSP","20181113","93.20","DL"
"DFW","MSP","20181114","93.20","DL"
"DFW","MSP","20181126","93.20","DL"
"DFW","MSP","20190103","93.20","DL"
"DFW","MSP","20190105","93.20","DL"
"DFW","MSP","20181120","93.20","DL"
"DFW","MSP","20181122","93.20","DL"
"DFW","MSP","20181201","93.20","DL"
"DFW","MSP","20181208","93.20","DL"
