"SCYQG884","Sunbridge Hotel Windsor","430 Ouellette Ave","Windsor","ON","N9A 1B2","91.54","BO1","F1Q","No","Room with shower - Moderate","Queen","1","20181102"
"HXYQG184","Hampton Stes By Hilton Windsor","1840 Huron Church Rd","Windsor","ON","N9C 2L3","115.66","AAA","B2Q","No","Room with bath - Moderate","Queen","2","20181102"
"BWYQG117","Best Western Plus Waterfront","277 Riverside Drive West","Windsor","ON","N9A 5K4","119.28","DB6","W1Q","No","Room at weekend rate","Queen","1","20181102"
"TODTWTDT","Towneplace Stes Dearb Marriott","6141 Mercury Drive","Dearborn","MI","48126","126.65","S9R","XMI","No","unknown","Other","Unknown","20181102"
"BHDTWDBR","Hawthorn Suites Dearborn, Mi","5777 Southfield Service Drive","Detroit","MI","48228","139.99","RAC","SPN","No","Suite","Other","Unknown","20181102"
"DTDTW603","Dbltree Detroit Dearborn","5801 Southfield Expressway","Detroit","MI","48228","147.84","RAC","A1D","No","Room with bath - Superior","Double","1","20181102"
"AKDTWAKA","The Henry","300 Town Center Drive","Dearborn","MI","48126","160.55","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181102"
"CYDTTDCC","Courtyard Downtown Marriott","333 East Jefferson","Detroit","MI","48226","203.15","S9R","XMI","No","unknown","Other","Unknown","20181102"
"PWDTW210","Detroit Foundation Hotel","250 West Larned Street","Detroit","MI","48226","237.15","ADP","FQN","No","Room with shower - Moderate","Other","Unknown","20181102"
"GIDTW238","Hilton Grdn Inn Det Downtow","351 Gratiot Avenue","Detroit","MI","48226","274.0","PRO","D1K","No","Room with bath - Minimum","King","1","20181102"
"WIDTT001","Westin Book Cadillac Detroit","1114 Washington Boulevard","Detroit","MI","48226","275.4","DO0","A1K","No","Room with bath - Superior","King","1","20181102"
"ALDTT773","Aloft Detroit David Whitney","One Park Ave","Detroit","MI","48226","287.1","DO0","A1K","No","Room with bath - Superior","King","1","20181102"
