"RYLAXB12","Rodeway Inn Near La Live","6340 Santa Fe Avenue","Huntington Park","CA","90255","58.5","SNR","N1Q","No","Non-smoking","Queen","1","20180722"
"RYLGBE81","Rodeway Inn And Suites Lynwood","10112 Long Beach Blvd","Lynwood","CA","90262","71.25","AAA","A1Q","No","Room with bath - Superior","Queen","1","20180722"
"YXLAX516","Value Inn Worldwide Inglewood","4751 W Century Boulevard","Inglewood","CA","90304","72.0","PR1","S1Q","No","Suite","Queen","1","20180722"
"MXFUL252","Motel 6 Los Angeles - Whittier","8221 S Pioneer Blvd","Whittier","CA","90606","75.99","RAC","UND","No","Suite","Double","Unknown","20180722"
"YXLAX551","Rose Bowl Motel","1529 Colorado Blvd","Los Angeles","CA","90041","67.0","RAC","N1K","No","Non-smoking","King","1","20180722"
"TLLAXA91","Travelodge Rosemead","3327 North Del Mar Avenue","Rosemead","CA","91770","76.5","SP1","H1K","No","Room with shower - Minimum","King","1","20180722"
"RYLAXD49","Rodeway Inn South Gate","8911 S Atlantic Ave","South Gate","CA","90280","71.1","SNR","N1K","No","Non-smoking","King","1","20180722"
"YXLAX437","Americas Best Value Inn","4501 W Imperial Hwy","Inglewood","CA","90304-2709","80.0","RAC","G1K","No","Room with shower - Standard","King","1","20180722"
"TLLAX091","Travelodge Lynwood","11401 Long Beach Blvd","Lynwood","CA","90262","80.75","SP1","H2Q","No","Room with shower - Minimum","Queen","2","20180722"
"MXBUR196","Motel 6 Los Angeles - Rosemead","1001 S San Gabriel Blvd","Rosemead","CA","91770","81.99","RAC","UD1","No","Suite","Other","Unknown","20180722"
"DILGB111","Days Inn Downey","11102 Lakewood Blvd","Downey","CA","90241","85.0","SP1","H1K","No","Room with shower - Minimum","King","1","20180722"
"YXLAXPIC","Americas Best Value Inn","7222 Rosemead Boulevard","Pico Rivera","CA","90660","85.5","SRS","N1K","No","Non-smoking","King","1","20180722"
"TLLAX516","Travelodge Bell Los Angeles","6600 Atlantic Ave","Bell","CA","90201-2524","80.99","AR1","H2Q","No","Room with shower - Minimum","Queen","2","20180722"
"DILAX257","Days Inn And Suites South Gate","8821 Garfield Ave.","Southgate","CA","90280","92.65","SP1","H1Q","No","Room with shower - Minimum","Queen","1","20180722"
"OZLAX109","Super 8 Inglewood-lax Arpt","4238 W Century Blvd.","Inglewood","CA","90304","81.0","AR1","C1Q","No","Room with bath - Standard","Queen","1","20180722"
"TLLAX390","Travelodge By Wyndham Commerce","7810 E Telegraph Rd","Commerce","CA","90040-3237","79.9","SP1","H1K","No","Room with shower - Minimum","King","1","20180722"
"MSBUR863","Ambassador Inn Alhambra","2720 W. Valley Blvd","Alhambra","CA","91803","85.5","MIL","N1K","No","Non-smoking","King","1","20180722"
"YXLAX555","Studio Inn And Suites","12340 Lakewood Boulevard","Downey","CA","90242","89.99","RA1","N1K","No","Non-smoking","King","1","20180722"
"QILGB103","Quality Inn Downey","9438 East Firestone Boulevard","Downey","CA","90241","98.1","AAA","*1K","No","Unspecified","King","1","20180722"
"OZLAX839","Super 8 Los Angeles-alhambra","5350 S Huntington Drive","Los Angeles","CA","90032","85.5","AR1","C2Q","No","Room with bath - Standard","Queen","2","20180722"
