"OZPHX753","Super 8 Phoenix Metro North","8130 N Black Canyon Hwy","Phoenix","AZ","85051-4867","41.55","SP1","H2Q","No","Room with shower - Minimum","Queen","2","20190122"
"RFPHX261","Red Roof Plus Phoenix West","5215 West Willetta","Phoenix","AZ","85043","55.24","SRS","A2D","No","Room with bath - Superior","Double","2","20190122"
"YXPHXHNV","Crossland Phoenix Metro","2102 West Dunlap Ave","Phoenix","AZ","85021","57.95","SNR","D1Q","No","Room with bath - Minimum","Queen","1","20190122"
"RFPHX265","Red Roof Plus+tempe - Phoenix Airport","2135 West 15th Street","Tempe","AZ","85281","59.49","SRS","H2D","No","Room with shower - Minimum","Double","2","20190122"
"MXPHXB91","Motel 6 Phoenix Black Canyon","4130 N Black Canyon Hwy","Phoenix","AZ","85017","59.99","RAC","N1Q","No","Non-smoking","Queen","1","20190122"
"MXPHXH62","Motel 6 Glendale Az","7116 N. 59th Ave","Glendale","AZ","85301","53.99","RAC","N2D","No","Non-smoking","Double","2","20190122"
"LQPHX853","La Quinta Inn Ste Phoenix I-10 W","4901 W Mcdowell Road","Phoenix","AZ","85043","64.0","RAC","B1K","No","Room with bath - Moderate","King","1","20190122"
"OZPHX070","Super 8 Tempe-asu-airport","1020 E Apache Blvd","Tempe","AZ","85281-5820","67.15","SP1","H1K","No","Room with shower - Minimum","King","1","20190122"
"TLPHX185","Travelodge","1424 North 50th Avenue","Phoenix","AZ","85043","68.0","SP1","S2K","No","Suite","King","2","20190122"
"LQPHX704","La Quinta Inn Phoenix Thomas Road","2725 N Black Canyon Highway","Phoenix","AZ","85009 1897","69.0","RAC","C1K","No","Room with bath - Standard","King","1","20190122"
"EAPHX902","Extended Stay America Chandler","14245 South 50th Street","Chandler Chd","AZ","85044","69.99","PRO","A05","No","Room with bath - Superior","Other","0","20190122"
"DIPHX684","Days Inn Airport Phoenix","2900 E Van Buren Street","Phoenix","AZ","85008","71.99","AR1","C2K","No","Room with bath - Standard","King","2","20190122"
"EAPHX316","Extended Stay America Phx Sout","3421 East El Wood","Phoenix","AZ","85040","71.99","PRO","A06","No","Room with bath - Superior","Other","0","20190122"
"LQPHX566","La Quinta Inn Phoenix Sky Harbor Ap","911 South 48th Street","Tempe","AZ","85281 5102","79.0","RAC","C1D","No","Room with bath - Standard","Double","1","20190122"
"DIPHX822","Days Inn Suites Tempe","1660 West Elliot","Tempe","AZ","85294","80.67","SP1","C2Q","No","Room with bath - Standard","Queen","2","20190122"
"HJPHX412","Hojo Phoenix Airport Downtown","4120 E Van Buren Street","Phoenix","AZ","85008","81.0","AR1","C1Q","No","Room with bath - Standard","Queen","1","20190122"
"EAPHXPCM","Extended Stay America Midtown","217 W Osborn Road","Phoenix","AZ","85013","89.99","PRO","N1Q","No","Non-smoking","Queen","1","20190122"
"CXPHX579","Country Inn Stes Phoenix  Arpt","4702 E University Dr","Phoenix","AZ","85034","92.66","PRO","O2Q","No","unknown","Queen","2","20190122"
"OZPHX959","Super 8 Phoenix Downtown","965 East Van Buren","Phoenix","AZ","85006","92.7","AR1","H1K","No","Room with shower - Minimum","King","1","20190122"
"BWPHX062","Best Western Airport Inn","2425 South 24th Street","Phoenix","AZ","85034","95.99","DB6","A2D","No","Room with bath - Superior","Double","2","20190122"
