"HHPHL615","Hilton Inn At Penn","3600 Sansom Street","Philadelphia","PA","19104","80.0","RAC","E2D","No","Room with shower - Superior","Double","2","20181212"
"OZPHL861","Super 8 Bellmawr Nj Philadelph","341 South Black Horse Pike","Bellmawr","NJ","08031","78.3","AAA","NK1","No","Non-smoking","Other","Unknown","20181212"
"MTPHL469","Microtel Inn & Suites By Wyndh","155 S Stewart Avenue","Ridley Park","PA","19078-1001","109.65","PRO","NQ2","No","Non-smoking","Other","Unknown","20181212"
"XTPHL322","The Independent Hotel","1234 Locust Street","Philadelphia","PA","19107","139.0","AAA","1QB","No","unknown","Other","Unknown","20181212"
"BRPHLBRB","Renaissance Phil Airport Hotel","500 Stevens Drive","Philadelphia","PA","19113","143.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181212"
"SIPHL776","Sheraton Philadelphia Downtown","201 North 17th Street","Philadelphia","PA","19103","143.1","A16","A1K","No","Room with bath - Superior","King","1","20181212"
"SIPHL980","Four Points City Ctr Philly","1201 Race Street","Philadelphia","PA","19107","151.6","DO0","A1K","No","Room with bath - Superior","King","1","20181212"
"FNPHLFAF","Fairfield Inn Airport Marriott","8800 Bartram Ave","Philadelphia","PA","19153","152.0","S9R","XMI","No","unknown","Other","Unknown","20181212"
"BHPHLPAR","Hawthorn Suites By Wyndham Phi","4630 Island Avenue","Philadelphia","PA","19153","143.1","AAA","SPQ","No","Suite","Queen","Unknown","20181212"
"LZPHLLHP","Loews Philadelphia Hotel","1200 Market St","Philadelphia","PA","19107","169.0","RA0","H2R","No","Room with shower - Minimum","Other","2","20181212"
"BWPHL135","Best Western Plus Philadelphia","1225 Vine St","Philadelphia","PA","19107 1116","152.15","DB6","W1K","No","Room at weekend rate","King","1","20181212"
"SIPHL992","Sheraton Philly Univ Cty","3549 Chestnut Street","Philadelphia","PA","19104","179.0","BZF","D2D","No","Room with bath - Minimum","Double","2","20181212"
"CQPHL498","Club Quarters In Philadelphia","1628 Chestnut Street","Philadelphia","PA","19103","185.0","RA1","D1Q","No","Room with bath - Minimum","Queen","1","20181212"
"MDPHL238","Le Meridien Philadelphia","1421 Arch Street","Philadelphia","PA","19102","185.32","DO0","D1K","No","Room with bath - Minimum","King","1","20181212"
"WYPHL21C","Wyndham Philadelphia Historic","400 Arch Street","Philadelphia","PA","19106","211.65","AA1","C2D","No","Room with bath - Standard","Double","2","20181212"
"WWPHL766","Warwick Rittenhouse Square","220 South 17th Street","Philadelphia","PA","19103-6179","199.2","SRS","H1K","No","Room with shower - Minimum","King","1","20181212"
"WVPHL716","The Study At University City","20 40 South 33rd St","Philadelphia","PA","19104","209.0","RAC","F2D","No","Room with shower - Moderate","Double","2","20181212"
"HYPHLPHB","The Bellevue Hotel","200 South Broad St","Philadelphia","PA","19102","259.0","***","V2Q","No","unknown","Queen","2","20181212"
"SNPHLAC4","Sonesta Philadelphia Downtown","1800 Market Street","Philadelphia","PA","19103","277.0","BNB","H2S","No","Room with shower - Minimum","Single","2","20181212"
"WIPHLXBY","Westin Philadelphia","99 South 17th Street","Philadelphia","PA","19103","299.0","DO0","G1K","No","Room with shower - Standard","King","1","20181212"
