"MXMSYG30","Motel 6 New Orleans","4200 Old Gentilly Road","New Orleans","LA","70126","60.99","RAC","N2Q","No","Non-smoking","Queen","2","20181110"
"RYMSY218","Rodeway Inn And Suites New Orleans","8400 I-10 Service Road","New Orleans","LA","70127","58.41","SNR","A2Q","No","Room with bath - Superior","Queen","2","20181110"
"MXMSYC72","Motel 6 New Orleans La","12330 I-10 Service Road","New Orleans","LA","70128","73.99","RAC","UBR","No","Suite","Other","Unknown","20181110"
"OZMSY017","Super 8 Metairie","2421 Clearview Parkway","Metairie","LA","70001","84.15","SP1","H2K","No","Room with shower - Minimum","King","2","20181110"
"WYMSY971","Wyndham Garden New Orleans Eas","10100 I-10 Service Road","New Orleans","LA","70127","85.0","A02","H1Q","No","Room with shower - Minimum","Queen","1","20181110"
"DIMSYNOR","Days Inn New Orleans","10020 I-10 Service Road","New Orleans","LA","70127","85.0","SP1","C1K","No","Room with bath - Standard","King","1","20181110"
"OZMSY450","Super 8 New Orleans","6322 Chef Menteur Highway","New Orleans","LA","70126","89.1","AR1","H1D","No","Room with shower - Minimum","Double","1","20181110"
"EOMSY108","Econo Lodge New Orleans","4940 Chef Menteur Hwy","New Orleans","LA","70126","89.99","RAC","*1K","No","Unspecified","King","1","20181110"
"LQMSY508","La Quinta Inn New Orleans Causeway","3100 I 10 Service Road","Metairie","LA","70001 2091","105.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181110"
"LQMSY580","La Quinta Inn Veterans Metairie","5900 Veterans Memorial Blvd","Metairie","LA","70003 1738","105.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181110"
"LQMSY579","La Quinta Inn West Bank Gretna","50 Terry Parkway","Grenta","LA","70056 2564","105.0","RAC","H1K","No","Room with shower - Minimum","King","1","20181110"
"BUMSY185","Baymont Marrero","6589 Westbank Expressway","Marrero","LA","70072","107.99","SNR","N1K","No","Non-smoking","King","1","20181110"
"YOMSYB80","Candlewood Suites Avondale","3079 Highway 90","Avondale","LA","70094","109.0","76N","*1K","No","Unspecified","King","1","20181110"
"CZMSY181","Comfort Suites Harvey - New Orleans West","1611 Elton Court Road","Harvey","LA","70058","116.1","SNR","N2Q","No","Non-smoking","Queen","2","20181110"
"BWMSY111","Best Western Plus Chalmette","3400 Paris Road","Chalmette","LA","70043","116.99","SRS","A1K","No","Room with bath - Superior","King","1","20181110"
"BWMSY094","Best Western Bayou Inn","9008 Westbank Expressway","Westwego","LA","70094","107.99","SRS","A2Q","No","Room with bath - Superior","Queen","2","20181110"
"QIMSY374","Quality Inn","12340 I-10 Service Rd","New Orleans","LA","70128","107.99","SNR","N2Q","No","Non-smoking","Queen","2","20181110"
"SZMSY121","Sleep Inn And Suites","4601 North I 10 Service Road","Metairie","LA","70006","116.1","SNR","N1K","No","Non-smoking","King","1","20181110"
"CZMSY008","Comfort Suites New Orleans","7051 Bullard Avenue","New Orleans","LA","70128","116.1","SNR","*1K","No","Unspecified","King","1","20181110"
"DIMSY805","Days Inn Nola Pontchartrain","4180 Old Gentilly Rd","New Orleans","LA","70126-4931","114.75","SP1","C1K","No","Room with bath - Standard","King","1","20181110"
