"MXSLCB36","Motel 6 Salt Lake City North - Woods Cro","2433 S 800 W","Woods Cross","UT","84087","59.99","RAC","U1D","No","Suite","Double","1","20180809"
"YXSLCHSV","Crossland Slc Mid Valley","5683 South Redwood Rd","Salt Lake City","UT","84123","61.75","SNR","C1O","No","Room with bath - Standard","Other","1","20180809"
"MXSLC192","Motel 6 Salt Lake City","1990 West North Temple","Salt Lake City","UT","84116","75.99","RAC","N2D","No","Non-smoking","Double","2","20180809"
"MXSLC015","Motel 6 Salt Lake City Downtown","176 W 600 S","Salt Lake City","UT","84106","69.99","RAC","UBR","No","Suite","Other","Unknown","20180809"
"RASLC104","Ramada Salt Lake City N Temple","1659 W North Temple","Salt Lake City","UT","84116-3127","71.4","A01","C4Q","No","Room with bath - Standard","Queen","4","20180809"
"HTSLC435","Home2 Suites Slc - West Valley City Ut","4028 Parkway Blvd","West Valley City","UT","84120","84.15","RAC","F1Q","No","Room with shower - Moderate","Queen","1","20180809"
"EASLC362","Extended Stay America West Vll","2310 W. City Center Court","Salt Lake City","UT","84119","80.99","PRO","A07","No","Room with bath - Superior","Other","0","20180809"
"BUSLC5BF","Baymont Suites Murray","4465 Century Dr.","Murray","UT","84123-2512","81.0","SNR","C1Q","No","Room with bath - Standard","Queen","1","20180809"
"QISLC058","Quality Inn And Suites Murray - Salt Lak","5335 South College","Salt Lake City","UT","84123","84.6","AAA","N2Q","No","Non-smoking","Queen","2","20180809"
"LQSLC443","La Quinta Inn Salt Lake City West","3540 South 2200 West","West Valley City","UT","84119","85.0","RAC","C1K","No","Room with bath - Standard","King","1","20180809"
"YXSLC031","Airport Inn Hotel","2333 West North Temple","Salt Lake City","UT","84116","85.46","ARP","C1K","No","Room with bath - Standard","King","1","20180809"
"RCSLCRAR","Residence Inn Airport Marriott","4883 W Douglas Corrigan Way","Salt Lake City","UT","84116","105.4","S9R","XMI","No","unknown","Other","Unknown","20180809"
"CISLC080","Comfort Inn And Suites North","2437 S Wildcat Way W","Woods Cross","UT","84087","94.99","RAC","*1K","No","Unspecified","King","1","20180809"
"RCSLCSRR","Residence Inn Murray Marriott","171 East 5300 South","Murray","UT","84107","109.0","S9R","XMI","No","unknown","Other","Unknown","20180809"
"OZSLC515","Super 8 Salt Lake City Airport","223 North Jimmy Doolittle Rd","Salt Lake City","UT","84116","98.54","AR1","C2Q","No","Room with bath - Standard","Queen","2","20180809"
"RDSLC190","Radisson Salt Lake City Airprt","2177 West North Temple","Salt Lake City","UT","84116","99.0","GOV","G1K","No","Room with shower - Standard","King","1","20180809"
"RASLC951","Ramada Salt Lake City","2455 S. State Street","Salt Lake City","UT","84115-3135","99.49","B04","C8Q","No","Room with bath - Standard","Queen","8","20180809"
"QISLC155","Quality Inn And Suites Airport West","315 Admiral Byrd Blvd","Salt Lake City","UT","84116","107.1","AAA","N1K","No","Non-smoking","King","1","20180809"
"RASLC575","Ramada Salt Lake City Airport","5575 W Amelia Earhart Drive","Salt Lake City","UT","84116","107.1","AR1","C6K","No","Room with bath - Standard","King","6","20180809"
"EASLCSUG","Extended Stay America Sugar Ho","1220 East 2100 South","Salt Lake City","UT","84106","107.99","PRO","T2Q","No","Suite","Queen","2","20180809"
