"HYCVGZS2","Hyatt Place Cincinnati-sharonville Conv","11345 Chester Rd","Cincinnati","OH","45246","93.6","***","QEN","No","unknown","Other","Unknown","20181120"
"RDCVG757","Radisson Cincinnati Riverfront","668 Fifth Street","Covington","KY","41011","109.65","PRO","O2Q","No","unknown","Queen","2","20181120"
"HYCVGABA","Hyatt Place Cincinnati Blue Ash","11435 Reed Hartman Hwy","Cincinnati","OH","45241","108.3","***","KNG","No","Room with bath/shower - Minimum","Other","Unknown","20181120"
"MCCVGDRM","Cincinnati Marriott Rivercente","10 Westriver Center Blvd","Covington","KY","41011","116.0","D11","DUS","No","Room with bath - Minimum","Single","Unknown","20181120"
"HYCVGHCN","Hyatt Regency Cincinnati","151 West 5th St","Cincinnati","OH","45202","119.0","***","QQN","No","unknown","Other","Unknown","20181120"
"BWCVG111","Bw Plus Cincinnati Riverfront","200 Crescent Avenue","Covington","KY","41011-1002","125.1","DB6","W2Q","No","Room at weekend rate","Queen","2","20181120"
"HHCVG253","Hilton Cincinnati Netherlands","35 West Fifth St","Cincinnati","OH","45202-2899","126.0","PRO","D2D","No","Room with bath - Minimum","Double","2","20181120"
"HXCVG705","Hampton Inn Stes Newport","222 York","Newport","OH","41071","132.05","RAC","H1K","No","Room with shower - Minimum","King","1","20181120"
"ESCVGD86","Embassy Suites Blue Ash","4554 Lake Forest Drive","Cincinnati","OH","45242","141.55","AAA","A1D","No","Room with bath - Superior","Double","1","20181120"
"HXCVG281","Hampton Inn And Suites Cincinnati-uptown","3024 Vine Street","Cincinnati","OH","45219","141.55","AAA","L1K","No","unknown","King","1","20181120"
"PWCVG389","Hotel Covington Cincinnati","638 Madison Avenue","Covington","KY","41011","151.2","WI1","C1K","No","Room with bath - Standard","King","1","20181120"
"HICVG039","Holiday Inn Cincinnati Airport","1717 Airport Exchange Blvd.","Erlanger","KY","41018","152.95","482","*RH","No","Unspecified","Other","Unknown","20181120"
"HXCVG348","Hmptn Inn And Suites Downtown Cincinnati","617 Vine Street","Cincinnati","OH","45202","170.05","RAC","G1K","No","Room with shower - Standard","King","1","20181120"
