c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
NYC,20180623,ALNYC647,Aloft Manhattan Downtown Financial Dist,49 53 Ann Street,New York,NY,10038,165.6,A16,B1K,No,Room with bath - Moderate,King,1
NYC,20180624,ALNYC647,Aloft Manhattan Downtown Financial Dist,49 53 Ann Street,New York,NY,10038,107.1,A16,B1K,No,Room with bath - Moderate,King,1
NYC,20180625,BTLGAZHN,Z New York Hotel,11 01 43rd Street,Long Island City,NY,11101,141.0,COR,A1Q,No,Room with bath - Superior,Queen,1
NYC,20180626,BTLGAZHN,Z New York Hotel,11 01 43rd Street,Long Island City,NY,11101,158.0,COR,A1Q,No,Room with bath - Superior,Queen,1
NYC,20180628,BTLGAZHN,Z New York Hotel,11 01 43rd Street,Long Island City,NY,11101,149.0,COR,A2D,No,Room with bath - Superior,Double,2
NYC,20180627,CCNYC222,Clarion Hotel Park Avenue,429 Park Avenue South,New York,NY,10016,188.1,SNR,N1D,No,Non-smoking,Double,1
NYC,20180623,CYEWRNWC,Courtyard Jersey City Marriott,540 Washington Blvd,Jersey City,NJ,07310,169.0,RAC,XMI,No,unknown,Other,Unknown
NYC,20180623,CYNYCCEC,Courtyard Chelsea Marriott,135 W. 30th St,New York,NY,10001,169.0,S9R,XMI,No,unknown,Other,Unknown
NYC,20180624,CYNYCETC,Courtyard T-sq West Marriott,307 W 37th Street,Manhattan,NY,10018,111.0,RAC,XMI,No,unknown,Other,Unknown
NYC,20181121,DIEWR091,Days Inn Ridgefield Nj,1086 Route 46 West,Ridgefield,NJ,7657,84.99,SP1,H2Q,No,Room with shower - Minimum,Queen,2
NYC,20190106,DINYC486,Days Hotel Nyc Broadway,215 West 94th Street,New York,NY,10025,75.65,SP1,C4D,No,Room with bath - Standard,Double,4
NYC,20190113,DINYC486,Days Hotel Nyc Broadway,215 West 94th Street,New York,NY,10025,75.65,SP1,C4D,No,Room with bath - Standard,Double,4
NYC,20180628,DTEWRH70,Dbltree By Hilton Jersey City,455 Washington Blvd,Jersey City,NJ,07310,146.88,RAC,C2D,No,Room with bath - Standard,Double,2
NYC,20180624,DTLGA100,Doubletree By Hilton Nyc Chelsea,128 West 29th Street,New York,NY,10001,85.46,RAC,E1Q,No,Room with shower - Superior,Queen,1
NYC,20190128,EAEWRMEA,Extended Stay America East Rut,300 State Hwy,East Rutherford,NJ,7073,67.49,PRO,A0A,No,Room with bath - Superior,Other,0
NYC,20190129,EAEWRMEA,Extended Stay America East Rut,300 State Hwy,East Rutherford,NJ,7073,67.49,PRO,A0A,No,Room with bath - Superior,Other,0
NYC,20180623,ELNYC361,Element Times Square,311 West 39th Street,New York,NY,10018,161.1,YR1,B1K,No,Room with bath - Moderate,King,1
NYC,20180727,EOEWR071,Econo Lodge Meadowlands,395 Washington Ave,Carlstadt,NJ,7072,85.5,AAA,N1K,No,Non-smoking,King,1
