"TAHWO101","Hollywood Beach Resort Cruise Port","101 North Ocean Drive","Hollywood","FL","33019","45.0","SAV","CST","No","Room with bath - Standard","Twin","Unknown","20181108"
"YXFLL104","Crossland Ft Lauderdale","3031 West Commercial Blvd","Fort Lauderdale","FL","33309","67.45","SNR","C1K","No","Room with bath - Standard","King","1","20181108"
"DIFLLC16","Days Inn Fll Ap Cruise Port","1700 W Broward Blvd","Ft Lauderdale","FL","33312","72.24","SP1","C1D","No","Room with bath - Standard","Double","1","20181108"
"MXPPM371","Motel 6 Pompano Beach","1201 Nw 31st Ave","Pompano Beach","FL","33069","75.99","RAC","U1D","No","Suite","Double","1","20181108"
"MXFLL376","Motel 6 Dania Beach","825 E Dania Beach Blvd","Dania Beach","FL","33004","75.99","RAC","N2D","No","Non-smoking","Double","2","20181108"
"XTFLL7C8","Sawgrass Grand Hotel","3003 North University Drive","Sunrise","FL","33322","79.2","TAO","S1K","No","Suite","King","1","20181108"
"LQFLLDAE","La Quinta Inn Ft Lauderdale Northeast","5727 North Federal Hwy","Fort Lauderdale","FL","33308","80.1","PRO","H1K","No","Room with shower - Minimum","King","1","20181108"
"DIHWO735","Days Inn Fort Lauderdale Holly","2601 N 29th Avenue/i-95","Hollywood","FL","33020","80.1","AAA","H1D","No","Room with shower - Minimum","Double","1","20181108"
"DIFLL154","Days Inn Fort Lauderdale-oakla","1595 W Oakland Park Blvd","Ft Lauderdale","FL","33311","80.99","AR1","H1Q","No","Room with shower - Minimum","Queen","1","20181108"
"MSFLL046","Plantation Inn Hotel And Lounge","375 N. State Rd. 7","Plantation","FL","33317","76.46","SEN","N2D","No","Non-smoking","Double","2","20181108"
"TLFLL970","Travelodge By Wyndham Fort Lau","4011 North Ocean Boulevard","Ft Lauderdale","FL","33308","84.99","SP1","C1K","No","Room with bath - Standard","King","1","20181108"
"MXFLL055","Motel 6 Ft Lauderdale","1801 Sr 84","Ft Lauderdale","FL","33315","85.99","RAC","UD1","No","Suite","Other","Unknown","20181108"
"TLFLL419","Travelodge Fort Lauderdale","1251 East Sunrise Boulevard","Fort Lauderdale","FL","33304","86.69","SP1","C1K","No","Room with bath - Standard","King","1","20181108"
"YXFLL060","Ocean Beach Club","4051 N Ocean Blvd","Ft Lauderdale","FL","33308","89.0","RAC","A1K","No","Room with bath - Superior","King","1","20181108"
"RAFLL584","Ramada Plaza Ft Lauderdale","5100 N. State Road 7","Ft Lauderdale","FL","FL  33319","89.1","AR1","C3K","No","Room with bath - Standard","King","3","20181108"
"OZFLL564","Super 8 Dania Ft. Lauderdale","333 South Federal Highway","Dania","FL","33004","89.1","AR1","H2Q","No","Room with shower - Minimum","Queen","2","20181108"
"SCFLL798","Sawgrass Inn Conference Ctr","1711 N University Drive","Plantation","FL","33322","89.0","BAR","F1K","No","Room with shower - Moderate","King","1","20181108"
"YXFLL000","Americas Best Inn And Suites","2935 N Federal Highway","Fort Lauderdale","FL","33306","98.99","SEN","N1D","No","Non-smoking","Double","1","20181108"
"YXFLL054","Ocean Beach Palace Hotel","4041 N Ocean Blvd","Ft Lauderdale","FL","33308","99.0","RAC","F1K","No","Room with shower - Moderate","King","1","20181108"
"LQFLL982","La Quinta Inn Ste Plantation","8101 Peters Road","Plantation","FL","33324","99.0","RAC","H2D","No","Room with shower - Minimum","Double","2","20181108"
