"WXANCINT","Coast International Inn","3450 Aviation Ave","Anchorage","AK","99502","80.1","SRS","B1Q","No","Room with bath - Moderate","Queen","1","20180921"
"MTANC101","Microtel Inn & Suites By Wyndh","5205 Northwood Drive","Anchorage","AK","99517","89.99","AAA","SNQ","No","Suite","Queen","Unknown","20180921"
"MXANCE03","Motel 6 Anchorage - Midtown","5000 A Street","Anchorage","AK","99503","89.99","RAC","N2D","No","Non-smoking","Double","2","20180921"
"CYANCCYC","Courtyard Anchorage Marriott","4901 Speanard Road","Anchorage","AK","99517-3295","103.0","RAC","XCY","No","unknown","Other","Varies","20180921"
"XVANCUMS","Springhill Stes Unive Marriott","4050 University Lake Dr","Anchorage","AK","99508","110.0","S9R","XMI","No","unknown","Other","Unknown","20180921"
"CCANC030","Clarion Suites Downtown","1110 West 8th Avenue","Anchorage","AK","99501","99.0","AAA","N1K","No","Non-smoking","King","1","20180921"
"IQANC100","Westmark Anchorage Hotel","720 W Fifth Avenue","Anchorage","AK","99501","118.0","AAA","C2T","No","Room with bath - Standard","Twin","2","20180921"
"MUANC100","The Lakefront Anchorage","4800 Spenard Road","Anchorage","AK","99517 3236","118.15","UD4","F1K","No","Room with shower - Moderate","King","1","20180921"
"WVANC825","Dimond Center Hotel","700 E Dimond Blvd","Anchorage","AK","99515","109.0","GOV","N1Q","No","Non-smoking","Queen","1","20180921"
"SIANC350","Sheraton Anchorage Htl And Spa","401 East 6th Avenue","Anchorage","AK","99501","209.0","DO0","D2D","No","Room with bath - Minimum","Double","2","20180921"
