"MXMSYC72","Motel 6 New Orleans La","12330 I-10 Service Road","New Orleans","LA","70128","53.99","RAC","UBR","No","Suite","Other","Unknown","20180808"
"DIMSYNOR","Days Inn New Orleans","10020 I-10 Service Road","New Orleans","LA","70127","55.24","SP1","C1K","No","Room with bath - Standard","King","1","20180808"
"OZMSY450","Super 8 New Orleans","6322 Chef Menteur Highway","New Orleans","LA","70126","58.65","SP1","C1D","No","Room with bath - Standard","Double","1","20180808"
"MXMSYG30","Motel 6 New Orleans","4200 Old Gentilly Road","New Orleans","LA","70126","58.99","RAC","N2Q","No","Non-smoking","Queen","2","20180808"
"LQMSY579","La Quinta Inn West Bank Gretna","50 Terry Parkway","Grenta","LA","70056 2564","65.0","RAC","H1K","No","Room with shower - Minimum","King","1","20180808"
"LQMSY580","La Quinta Inn Veterans Metairie","5900 Veterans Memorial Blvd","Metairie","LA","70003 1738","65.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180808"
"EAMSY221","Extended Stay America Metairie","3300 I-10 Service Road South","Metairie","LA","70001","76.49","PRO","A06","No","Room with bath - Superior","Other","0","20180808"
"LQMSY508","La Quinta Inn New Orleans Causeway","3100 I 10 Service Road","Metairie","LA","70001 2091","69.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180808"
"YXMSY007","Olde Town Inn","2311 North Rampart St","New Orleans","LA","70117","69.0","RAC","D1K","No","Room with bath - Minimum","King","1","20180808"
"WVMSY280","The Prytania Park Hotel Ltd","1525 Prytania Street","New Orleans","LA","70130","79.0","RAC","C1Q","No","Room with bath - Standard","Queen","1","20180808"
"SZMSY121","Sleep Inn And Suites","4601 North I 10 Service Road","Metairie","LA","70006","71.1","SNR","*2Q","No","Unspecified","Queen","2","20180808"
"BWMSY120","Blake Hotel New Orleans","500 Saint Charles Avenue","New Orleans","LA","70130","84.15","GOV","W1K","No","Room at weekend rate","King","1","20180808"
"ALMSY022","Aloft New Orleans Downtown","225 Baronne Street","New Orleans","LA","70112","84.15","DO0","A1K","No","Room with bath - Superior","King","1","20180808"
"WYMSY971","Wyndham Garden New Orleans Eas","10100 I-10 Service Road","New Orleans","LA","70127","75.65","A02","H1Q","No","Room with shower - Minimum","Queen","1","20180808"
"YXMSYPEL","The Pelham Hotel","444 Common Street","New Orleans","LA","70130","74.0","RAC","C1Q","No","Room with bath - Standard","Queen","1","20180808"
"YXMSYALD","Alder Hotel Uptown New Orleans","4545 Magnolia Street","New Orleans","LA","70115","80.1","SNR","A2Q","No","Room with bath - Superior","Queen","2","20180808"
"YXMSYTLH","Lafayette Hotel New Orleans","600 St Charles Avenue","New Orleans","LA","70130","80.1","SNR","A2Q","No","Room with bath - Superior","Queen","2","20180808"
"BWMSY095","B Western Plus St Christoph","114 Magazine Street","New Orleans","LA","70130","80.1","SRS","A1Q","No","Room with bath - Superior","Queen","1","20180808"
"HIMSY6FE","Holiday Inn Metairie","2261 N. Causeway Blvd.","Metairie","LA","70001","83.2","482","*RH","No","Unspecified","Other","Unknown","20180808"
"CXMSY333","Country Inn Suites Metairie","2713 N Causeway Boulevard","Metairie","LA","70002","84.15","PRO","O2D","No","unknown","Double","2","20180808"
