c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
CVG,20180904,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20180908,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,189.0,RAC,REG,No,unknown,Other,Unknown
CVG,20180911,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,249.0,RAC,REG,No,unknown,Other,Unknown
CVG,20180912,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,249.0,RAC,REG,No,unknown,Other,Unknown
CVG,20180914,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,239.0,RAC,REG,No,unknown,Other,Unknown
CVG,20180915,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,239.0,RAC,REG,No,unknown,Other,Unknown
CVG,20180916,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,215.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20180919,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,215.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20180923,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,206.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20180924,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,206.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20180927,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,206.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20180928,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181006,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,206.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181007,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181008,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181011,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181012,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,179.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181013,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,206.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181014,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181026,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,170.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181027,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,170.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181028,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181029,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181030,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181031,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181101,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,188.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20181103,ARCVGBCA,Ac By Marriott Cincin Downtown,135 Joe Nuxhall Way,Cincinnati,OH,45202,170.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
CVG,20180719,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,BAR,S1Q,No,Suite,Queen,1
CVG,20180721,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,105.99,RAC,SNQ,No,Suite,Queen,Unknown
CVG,20180722,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,BAR,S1Q,No,Suite,Queen,1
CVG,20180723,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180724,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180725,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180726,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180730,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180731,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180801,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180802,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,79.95,SP1,S1Q,No,Suite,Queen,1
CVG,20180803,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,90.09,SP1,S1Q,No,Suite,Queen,1
CVG,20180804,BHCVG382,Hawthorn Suites By Wyndham Cin,11180 Dowlin Drive,Cincinnati,OH,45241,90.09,SP1,S1Q,No,Suite,Queen,1
