"DIPDX603","Days Inn By Wyndham Portland C","1530 Ne 82nd Ave","Portland","OR","97220","74.75","B06","C3Q","No","Room with bath - Standard","Queen","3","20180729"
"MXPDXF01","Motel 6 Vancouver Wa","221 Ne Chkalov Drive","Vancouver","WA","98684","69.99","RAC","N1Q","No","Non-smoking","Queen","1","20180729"
"MXPDX047","Motel 6 Portland-tigard West","17950 Sw. Mcewan Rd","Tigard","OR","97224","69.99","RAC","U1R","No","Suite","Other","1","20180729"
"MXPDXE11","Motel 6 Portland","9225 Se Stark St","Portland","OR","97216","69.0","RAC","N1Q","No","Non-smoking","Queen","1","20180729"
"HJPDX021","Howard Johnson By Wyndham Port","8247 N. E. Sandy Blvd","Portland","OR","97220","71.1","AR1","C3Q","No","Room with bath - Standard","Queen","3","20180729"
"EOPDX030","Econo Lodge At Port Of Portland","9520 Ne Sandy Blvd","Portland","OR","97220","75.05","SNR","*1K","No","Unspecified","King","1","20180729"
"RFPDX349","Red Roof Portland","3828 Ne 82nd Avenue","Portland","OR","97220","85.04","SRS","N2Q","No","Non-smoking","Queen","2","20180729"
"HJPDX018","Hojo Vancouver By Mall","9201 Ne Vancouver Mall Drive","Vancouver","WA","98662","75.6","AR1","C1Q","No","Room with bath - Standard","Queen","1","20180729"
"DIPDX134","Days Inn & Suites By Wyndham V","9107 Ne Vancouver Mall Drive","Vancouver","WA","98662","87.3","AAA","C2Q","No","Room with bath - Standard","Queen","2","20180729"
"MXPDXC29","Motel 6 Portland South-lake Oswego","17959 Sw Mcewan Road","Tigard","OR","97224","79.99","RAC","N2Q","No","Non-smoking","Queen","2","20180729"
"EAPDXBVR","Extended Stay America Beaverto","875 Sw 158th Avenue","Beaverton","OR","97006","80.74","PRO","A0D","No","Room with bath - Superior","Double","0","20180729"
"MXPDX070","Motel 6 Portland Central","3104-06 Se Powell Blvd","Portland","OR","97202","85.99","RAC","U1Q","No","Suite","Queen","1","20180729"
"RAPDX268","Ramada Portland Airport","6221 Ne 82nd Avenue","Portland","OR","97220","89.25","B03","N1K","No","Non-smoking","King","1","20180729"
"EAPDXLKO","Extended Stay America Tigard","13009 Sw 68th Parkway","Tigard","OR","97223","94.99","PRO","A0G","No","Room with bath - Superior","Other","0","20180729"
"WVPDX797","Nordic Motel","11942 Ne Sandy Blvd","Portland","OR","97220","97.75","RAC","T1*","No","Suite","Unspecified","1","20180729"
"OZPDX888","Super 8 Portland Airport","11011 Ne Holman","Portland","OR","97220-1208","97.2","AR1","C1Q","No","Room with bath - Standard","Queen","1","20180729"
"BTPDXOSX","Oxford Suites Portland","12226 N. Jantzen Drive","Portland","OR","97217","113.0","AAA","J2Q","No","Room with bath/shower - Moderate","Queen","2","20180729"
"MXPDXD95","Motel 6 Portland North","1125 N Schmeer Rd","Portland","OR","97217","99.99","RAC","QSF","No","unknown","Other","Unknown","20180729"
"WVPDXCLA","Clackamas Inn And Suites","16010 Se 82nd Dr","Clackamas","OR","97015","109.0","RAC","N1Q","No","Non-smoking","Queen","1","20180729"
"TLPDX009","Travelodge Portland City Cente","2401 Sw 4th Ave","Portland","OR","97201","108.0","AR1","C1Q","No","Room with bath - Standard","Queen","1","20180729"
