c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
MEM,20180719,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,107.99,SRS,A1K,No,Room with bath - Superior,King,1
MEM,20180720,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,125.99,SRS,A1K,No,Room with bath - Superior,King,1
MEM,20180729,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,107.99,SRS,A1K,No,Room with bath - Superior,King,1
MEM,20180731,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,101.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180803,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,118.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180804,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,127.49,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180806,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,101.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180807,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,101.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180808,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,101.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180809,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,101.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180810,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,118.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180811,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,118.99,DB6,A1K,No,Room with bath - Superior,King,1
MEM,20180812,BWMEM175,Best Western Plus Gen X Inn,1177 Madison Avenue,Memphis,TN,38104,101.99,DB6,A1K,No,Room with bath - Superior,King,1
