"BUORL003","Baymont Inn Suite Florida Mall","8820 S Orange Blossom Trail","Orlando","FL","32809","66.59","SNR","N1K","No","Non-smoking","King","1","20181231"
"EOORL036","Econo Lodge Inn And Suites Near Florida","8700 S Orange Blossom Trail","Orlando","FL","32809","74.99","RAC","*1K","No","Unspecified","King","1","20181231"
"RYMCOB36","Rodeway Inn Near Florida Mall","6119 S Orange Blossom Trail","Orlando","FL","32809","67.49","AAA","N1D","No","Non-smoking","Double","1","20181231"
"MXMCO791","Motel 6 Orlando Winter Park","5300 Adanson Rd","Orlando","FL","32810","79.99","RAC","N2D","No","Non-smoking","Double","2","20181231"
"OZORLORI","Super 8 By Wyndham Orlando Int","5900 American Way","Orlando","FL","32819","89.99","AR1","C3Q","No","Room with bath - Standard","Queen","3","20181231"
"WVORL312","Monumental Movieland Hotel","6233 International Drive","Orlando","FL","32819","89.99","SRS","N2D","No","Non-smoking","Double","2","20181231"
"LQORLBMZ","La Quinta Inn Ste Orlando South","2051 Consulate Drive","Orlando","FL","32837","105.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181231"
"MXMCOA63","Motel 6 Orlando International Dr","5909 American Way","Orlando","FL","32819","105.99","RAC","U1B","No","Suite","Other","1","20181231"
"BWMCO285","Best Western Plus Universal","5618 Vineland Road","Orlando","FL","32818","107.96","SRS","B2Q","No","Room with bath - Moderate","Queen","2","20181231"
"BWORL346","Best Western Orlando East","8750 East Colonial Drive","Orlando","FL","32817","109.65","SRS","A2Q","No","Room with bath - Superior","Queen","2","20181231"
"DTMCO852","Dbltree Rst By Hilton Seaworld","10100 International Drive","Orlando","FL","32821","114.24","RAC","F2D","No","Room with shower - Moderate","Double","2","20181231"
"LQMCO642","La Quinta Inn Orlando Airport West","7931 Daetwyler Drive","Orlando","FL","32812","115.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181231"
"WGORL850","Wingate By Wyndham Orlando Int","5750 Hazeltine National Drive","Orlando","FL","32822","116.1","AR1","S4K","No","Suite","King","4","20181231"
"EAORLOCP","Extended Stay America Southpk","4101 Equity Row","Orlando","FL","32819","121.49","PRO","A0C","No","Room with bath - Superior","Varies","0","20181231"
"HXORL123","Hampton Inn And Suites Altamonte Springs","161 North Douglas Avenue","Altamonte Springs","FL","32714","125.1","RAC","D2Q","No","Room with bath - Minimum","Queen","2","20181231"
"BWORL302","Best Western Airport Inn Stes","8101 Aircenter Court","Orlando","FL","32809","125.1","SRS","A2Q","No","Room with bath - Superior","Queen","2","20181231"
"RCORLZDR","Residence Inn Downtwn Marriott","680 North Orange Avenue","Orlando","FL","32801","132.0","S9R","XMI","No","unknown","Other","Unknown","20181231"
"BWORL387","Best Western Orlando Conv","6301 Westwood Blvd.","Orlando","FL","32821","134.99","SRS","B2D","No","Room with bath - Moderate","Double","2","20181231"
"EAMCONLC","Extended Stay America Altamont","302 Northlake Blvd","Altamonte Springs","FL","32701","134.99","PRO","A09","No","Room with bath - Superior","Other","0","20181231"
"LQMCO171","La Quinta Inn Ste Orlando Airport North","7160 N Frontage Rd","Orlando","FL","32824","135.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181231"
