"YXDTW563","Americas Best Value Inn","13181 Michigan Avenue","Dearborn","MI","48126","50.0","SP5","N1D","No","Non-smoking","Double","1","20180811"
"TLYQG139","Travelodge Windsor","2225 Division Road","Windsor","ON","N8W 1Z7","58.17","AR1","H1Q","No","Room with shower - Minimum","Queen","1","20180811"
"MXDTWE91","Motel 6 Detroit - Southgate","18777 Northline Rd","Southgate","MI","48195","54.99","RAC","UND","No","Suite","Double","Unknown","20180811"
"HJYQG451","Howard Johnson Plaza Hotel By","2530 Ouellette Avenue","Windsor","ON","N8X 1L7","54.94","SP1","C2Q","No","Room with bath - Standard","Queen","2","20180811"
"YXYQG147","Lexington Inn And Suites","2130 Division Road","Windsor","ON","N8W 2A1","67.86","SP5","C1D","No","Room with bath - Standard","Double","1","20180811"
"OZYQG441","Super 8 By Wyndham Windsor Dougall","2498 Dougall Avenue","Windsor","ON","N8X 1T2","68.43","ARP","C1K","No","Room with bath - Standard","King","1","20180811"
"LQDTWBNK","La Quinta Inn Detroit Southgate","12888 Reeck Road","Southgate","MI","48195","79.0","RAC","A2D","No","Room with bath - Superior","Double","2","20180811"
"YXDTW038","Rivertown Inn   Suites","1316 E Jefferson","Detroit","MI","48207","79.99","RAC","A1D","No","Room with bath - Superior","Double","1","20180811"
"OZYQG994","Sup 8 Windsor Ambassador Brdge","2265 Huron Church Rd","Windsor","ON","N9C2L9","90.48","SP1","C2Q","No","Room with bath - Standard","Queen","2","20180811"
"SCYQG884","Sunbridge Hotel Windsor","430 Ouellette Ave","Windsor","ON","N9A 1B2","91.54","BO1","F1Q","No","Room with shower - Moderate","Queen","1","20180811"
"BUDTT593","Baymont Downtown Detroit","3140 E Heffersin Ave","Detroit","MI","48207","98.99","SNR","N1K","No","Non-smoking","King","1","20180811"
"CIYQG318","Comfort Inn Windsor","2955 Dougall Avenue","Windsor","ON","N9E 1S1","101.96","SNR","N2Q","No","Non-smoking","Queen","2","20180811"
"BWDTW089","Best Western Greenfield Inn","3000 Enterprise Drive","Allen Park","MI","48101","106.21","DB6","B1K","No","Room with bath - Moderate","King","1","20180811"
"EADEO290","Extended Stay America Dearborn","260 Town Center Drive","Dearborn","MI","48126","112.49","PRO","A07","No","Room with bath - Superior","Other","0","20180811"
"CZYQG365","Comfort Suites Downtown","500 Tuscarora Rd. East","Windsor","ON","N9A 3M2","109.49","SNR","N1K","No","Non-smoking","King","1","20180811"
"CIDEO463","Comfort Inn And Suites Allen Park","3600 Enterprise Drive","Allen Park","MI","48101","116.1","SNR","N1K","No","Non-smoking","King","1","20180811"
"BHDTWDBR","Hawthorn Suites Dearborn, Mi","5777 Southfield Service Drive","Detroit","MI","48228","118.99","SP1","S2Q","No","Suite","Queen","2","20180811"
"CIYQG901","Comfort Inn And Suites Ambassador Bridge","2330 Huron Church Road","Windsor","ON","N9E 3S6","116.33","SNR","*1Q","No","Unspecified","Queen","1","20180811"
"TODTWTDT","Towneplace Stes Dearb Marriott","6141 Mercury Drive","Dearborn","MI","48126","135.15","S9R","XMI","No","unknown","Other","Unknown","20180811"
"HIDTW776","Holiday Inn Southgate Detroit","17201 Northline Road","Southgate","MI","48195","140.27","013","*RH","No","Unspecified","Other","Unknown","20180811"
