"MXPDXF01","Motel 6 Vancouver Wa","221 Ne Chkalov Drive","Vancouver","WA","98684","66.99","RAC","N1Q","No","Non-smoking","Queen","1","20180901"
"MXPDXE11","Motel 6 Portland","9225 Se Stark St","Portland","OR","97216","76.0","RAC","N1Q","No","Non-smoking","Queen","1","20180901"
"MXPDXF78","Motel 6 Portland Downtown","518 Ne Holladay St.","Portland","OR","97232","89.99","RAC","NQ1","No","Non-smoking","Other","Unknown","20180901"
"TLPDX009","Travelodge Portland City Cente","2401 Sw 4th Ave","Portland","OR","97201","102.0","SP1","C1Q","No","Room with bath - Standard","Queen","1","20180901"
"HJPDX021","Howard Johnson By Wyndham Port","8247 N. E. Sandy Blvd","Portland","OR","97220","89.1","AR1","C3Q","No","Room with bath - Standard","Queen","3","20180901"
"RFPDX349","Red Roof Portland","3828 Ne 82nd Avenue","Portland","OR","97220","93.07","AAA","N2Q","No","Non-smoking","Queen","2","20180901"
"EOPDX030","Econo Lodge At Port Of Portland","9520 Ne Sandy Blvd","Portland","OR","97220","94.05","SNR","*1K","No","Unspecified","King","1","20180901"
"RYPDX154","Rodeway Inn At Portland Airport","9723 Ne Sandy Blvd","Portland","OR","97220","98.8","SNR","N2D","No","Non-smoking","Double","2","20180901"
"EAPDX341","Extended Stay America Vancouve","300 Ne 115th Avenue","East Providence","WA","94536","116.99","PRO","A08","No","Room with bath - Superior","Other","0","20180901"
"MXPDX070","Motel 6 Portland Central","3104-06 Se Powell Blvd","Portland","OR","97202","123.99","RAC","U1Q","No","Suite","Queen","1","20180901"
"BWPDX014","Best Western Inn Of Vancouver","11506 Ne Third Street","Vancouver","WA","98684","116.99","SRS","A1Q","No","Room with bath - Superior","Queen","1","20180901"
"WVPDX797","Nordic Motel","11942 Ne Sandy Blvd","Portland","OR","97220","119.0","RAC","T1*","No","Suite","Unspecified","1","20180901"
"DTPDX104","Dt By Hilton Portland Tigard","9575 Sw Locust Street","Tigard","OR","97223","119.7","RAC","D1Q","No","Room with bath - Minimum","Queen","1","20180901"
"OZPDX888","Super 8 Portland Airport","11011 Ne Holman","Portland","OR","97220-1208","117.9","AR1","C1Q","No","Room with bath - Standard","Queen","1","20180901"
"CIPDX112","Comfort Inn Portland","8225 Ne Wasco","Portland","OR","97220","122.4","SNR","*1K","No","Unspecified","King","1","20180901"
"EAPDXBVR","Extended Stay America Beaverto","875 Sw 158th Avenue","Beaverton","OR","97006","125.99","PRO","A0D","No","Room with bath - Superior","Double","0","20180901"
"DIPDX603","Days Inn By Wyndham Portland C","1530 Ne 82nd Ave","Portland","OR","97220","126.0","B02","C3Q","No","Room with bath - Standard","Queen","3","20180901"
"FNPDXFIF","Fairfield Inn N Stes Marriott","11929 Ne Airport Way","Portland","OR","97220","127.0","S9R","XMI","No","unknown","Other","Unknown","20180901"
"QIPDX179","Quality Inn And Suites Airport","9727 Ne Sandy Blvd","Portland","OR","97220","134.1","AAA","*1K","No","Unspecified","King","1","20180901"
"BWPDX113","Best Western Pony Soldier Inn","9901 Ne Sandy Blvd","Portland","OR","97220","139.49","SRS","A1K","No","Room with bath - Superior","King","1","20180901"
