c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
FLL,20180929,BRFLLRPB,Renaissance Plantation Ft Laud,1230 S Pine Island Road,Plantation,FL,33324,105.4,S9R,XMI,No,unknown,Other,Unknown
FLL,20181214,BRFLLRPB,Renaissance Plantation Ft Laud,1230 S Pine Island Road,Plantation,FL,33324,135.15,S9R,XMI,No,unknown,Other,Unknown
FLL,20181222,BRFLLRPB,Renaissance Plantation Ft Laud,1230 S Pine Island Road,Plantation,FL,33324,126.65,S9R,XMI,No,unknown,Other,Unknown
FLL,20181223,BRFLLRPB,Renaissance Plantation Ft Laud,1230 S Pine Island Road,Plantation,FL,33324,126.65,S9R,XMI,No,unknown,Other,Unknown
FLL,20181224,BRFLLRPB,Renaissance Plantation Ft Laud,1230 S Pine Island Road,Plantation,FL,33324,126.65,S9R,XMI,No,unknown,Other,Unknown
FLL,20181225,BRFLLRPB,Renaissance Plantation Ft Laud,1230 S Pine Island Road,Plantation,FL,33324,126.65,S9R,XMI,No,unknown,Other,Unknown
FLL,20181226,BRFLLRPB,Renaissance Plantation Ft Laud,1230 S Pine Island Road,Plantation,FL,33324,126.65,S9R,XMI,No,unknown,Other,Unknown
FLL,20181018,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,106.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181023,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,106.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181024,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,106.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181105,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,123.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181107,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,114.75,DB6,B1K,No,Room with bath - Moderate,King,1
FLL,20181112,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,123.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181120,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,130.5,SRS,W2Q,No,Room at weekend rate,Queen,2
FLL,20181122,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,121.5,SRS,B1K,No,Room with bath - Moderate,King,1
FLL,20181125,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,123.25,DB6,B2Q,No,Room with bath - Moderate,Queen,2
FLL,20181127,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,121.5,AAA,C1K,No,Room with bath - Standard,King,1
FLL,20181210,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,114.75,DB6,C1K,No,Room with bath - Standard,King,1
FLL,20181211,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,114.75,DB6,C1K,No,Room with bath - Standard,King,1
FLL,20181213,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,114.75,DB6,C1K,No,Room with bath - Standard,King,1
FLL,20181214,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,131.75,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181215,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,140.25,DB6,B2Q,No,Room with bath - Moderate,Queen,2
FLL,20181216,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,123.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181217,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,123.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181219,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,121.5,MIL,B1K,No,Room with bath - Moderate,King,1
FLL,20181223,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,123.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20181224,BWFLL212,Bw Plus Oceanside Inn,1180 Seabreeze Boulevard,Ft Lauderdale,FL,33316,123.25,DB6,C2Q,No,Room with bath - Standard,Queen,2
FLL,20180723,BWFLL272,Bw Fort Lauderdale Airport Cruise Port,Corner Of 12th Ave And State Road 84,Fort Lauderdale,FL,33315,71.1,SRS,A2Q,No,Room with bath - Superior,Queen,2
FLL,20180724,BWFLL272,Bw Fort Lauderdale Airport Cruise Port,Corner Of 12th Ave And State Road 84,Fort Lauderdale,FL,33315,71.1,SRS,A2Q,No,Room with bath - Superior,Queen,2
FLL,20180726,BWFLL272,Bw Fort Lauderdale Airport Cruise Port,Corner Of 12th Ave And State Road 84,Fort Lauderdale,FL,33315,71.1,SRS,A2Q,No,Room with bath - Superior,Queen,2
FLL,20180926,BWFLL272,Bw Fort Lauderdale Airport Cruise Port,Corner Of 12th Ave And State Road 84,Fort Lauderdale,FL,33315,92.65,DB6,A2Q,No,Room with bath - Superior,Queen,2
FLL,20181018,BWFLL272,Bw Fort Lauderdale Airport Cruise Port,Corner Of 12th Ave And State Road 84,Fort Lauderdale,FL,33315,101.15,DB6,A2Q,No,Room with bath - Superior,Queen,2
FLL,20181112,BWFLL272,Bw Fort Lauderdale Airport Cruise Port,Corner Of 12th Ave And State Road 84,Fort Lauderdale,FL,33315,118.15,DB6,A2Q,No,Room with bath - Superior,Queen,2
FLL,20181113,BWFLL272,Bw Fort Lauderdale Airport Cruise Port,Corner Of 12th Ave And State Road 84,Fort Lauderdale,FL,33315,118.15,DB6,A2Q,No,Room with bath - Superior,Queen,2
