c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
DFW,20181216,AKDALAKA,The Adolphus,1321 Commerce Street,Dallas,TX,75202,260.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
DFW,20181218,AKDALAKA,The Adolphus,1321 Commerce Street,Dallas,TX,75202,289.0,RAC,REG,No,unknown,Other,Unknown
DFW,20181219,AKDALAKA,The Adolphus,1321 Commerce Street,Dallas,TX,75202,289.0,RAC,REG,No,unknown,Other,Unknown
DFW,20181221,AKDALAKA,The Adolphus,1321 Commerce Street,Dallas,TX,75202,242.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
DFW,20190119,AKDALAKA,The Adolphus,1321 Commerce Street,Dallas,TX,75202,242.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
DFW,20190122,AKDALAKA,The Adolphus,1321 Commerce Street,Dallas,TX,75202,289.0,RAC,REG,No,unknown,Other,Unknown
DFW,20190130,AKDALAKA,The Adolphus,1321 Commerce Street,Dallas,TX,75202,289.0,RAC,REG,No,unknown,Other,Unknown
DFW,20181114,ALDAL354,Aloft Dallas Love Field,2333 West Mockingbird Lane,Dallas,TX,75235,166.14,BZF,B2Q,No,Room with bath - Moderate,Queen,2
DFW,20190125,ALDAL354,Aloft Dallas Love Field,2333 West Mockingbird Lane,Dallas,TX,75235,254.15,A16,A1K,No,Room with bath - Superior,King,1
DFW,20181108,ALDFW098,Aloft Las Colinas,122 East John Carpenter Frwy,Irving,TX,75062,135.15,A16,A1K,No,Room with bath - Superior,King,1
DFW,20181210,ALDFW146,Aloft Dallas Downtown,1033 Young Street,Dallas,TX,75202,169.0,DO0,A1K,No,Room with bath - Superior,King,1
DFW,20181211,ALDFW146,Aloft Dallas Downtown,1033 Young Street,Dallas,TX,75202,189.0,DO0,A1K,No,Room with bath - Superior,King,1
DFW,20181212,ALDFW146,Aloft Dallas Downtown,1033 Young Street,Dallas,TX,75202,189.0,DO0,A1K,No,Room with bath - Superior,King,1
DFW,20181227,ALDFW146,Aloft Dallas Downtown,1033 Young Street,Dallas,TX,75202,129.0,BZF,A1K,No,Room with bath - Superior,King,1
DFW,20181106,ARDFWXSA,Ac By Marriott Dallas Downtown,1712 Commerce St,Dallas,TX,75201,189.0,RAC,SPV,No,Suite,Other,Unknown
DFW,20181108,ARDFWXSA,Ac By Marriott Dallas Downtown,1712 Commerce St,Dallas,TX,75201,161.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
