"OZSFO408","Super 8 San Francisco Marina","Hwy 101 On Lombard","San Francisco","CA","94123","125.1","AR1","H1Q","No","Room with shower - Minimum","Queen","1","20180624"
"YXSFO201","Motel Capri","2015 Greenwich St","San Franciso","CA","94123","125.99","SRS","A1Q","No","Room with bath - Superior","Queen","1","20180624"
"YXSFO571","Hotel 32one","321 Grant Avenue","San Francisco","CA","94108","134.1","AAA","C1D","No","Room with bath - Standard","Double","1","20180624"
"OKSFO507","The Urban Hotel","507 Bush Street","San Francisco","CA","94108","119.0","RAC","I2T","No","Room with bath/shower - Superior","Twin","2","20180624"
"XTSFOPAC","La Luna Inn","2599 Lombard Street","San Francisco","CA","94123","138.6","AAA","S1K","No","Suite","King","1","20180624"
"YXSFOHAA","Aida Plaza","1087 Market Street","San Francisco","CA","94103","123.5","SSR","D1D","No","Room with bath - Minimum","Double","1","20180624"
"GDSFOSWD","Sweden House Hotel","570 O Farrell Street","San Francisco","CA","94102","144.0","BAR","C1Q","No","Room with bath - Standard","Queen","1","20180624"
"YXSFO265","Surf Motel","2265 Lombard St","San Francisco","CA","94118","149.99","RAC","N1D","No","Non-smoking","Double","1","20180624"
"OZSFO628","Super 8 San Francisco-union","415 Ofarrell St","San Francisco","CA","94102","133.2","AR1","H1D","No","Room with shower - Minimum","Double","1","20180624"
"YXSFO406","Geary Parkway Motel","4750 Geary Blvd","San Francisco","CA","94118","134.99","SRS","C1K","No","Room with bath - Standard","King","1","20180624"
"OKSFO047","The Monarch Hotel","1015 Geary Street","San Francisco","CA","94109","134.1","AAA","C1Q","No","Room with bath - Standard","Queen","1","20180624"
"BWSFO738","The Cartwright Hotel Union Squ","524 Sutter Street","San Francisco","CA","94102","134.1","SRS","B2T","No","Room with bath - Moderate","Twin","2","20180624"
"TLSFO044","Travelodge San Francisco Centr","1707 Market Street","San Francisco","CA","94103","156.75","B02","C1K","No","Room with bath - Standard","King","1","20180624"
"BTSFO930","Harbor Court Hotel","165 Steuart Street","San Francisco","CA","94105","159.99","AA3","A1K","No","Room with bath - Superior","King","1","20180624"
"XTSFOHDI","Hotel Diva","440 Geary Boulevard","San Francisco","CA","94102","161.0","AAA","LFT","No","unknown","Twin","Unknown","20180624"
"YXSFOSFO","Americas Best Value Inn","10 Hallam Street","San Francisco","CA","94103","139.0","RAC","G1K","No","Room with shower - Standard","King","1","20180624"
"GQSFOMOS","The Mosser","54 Fourth Street","San Francisco","CA","94103","149.0","GOV","B1Q","No","Room with bath - Moderate","Queen","1","20180624"
"WVSFOFUS","Hotel Fusion","140 Ellis Street","San Francisco","CA","94102","150.36","P89","U1Q","No","Suite","Queen","1","20180624"
"WVSFO028","San Francisco","385 9th Street","San Francisco","CA","94103","152.1","AAA","N1Q","No","Non-smoking","Queen","1","20180624"
"YXSFOTEL","Hotel 964","964 Howard Street","San Francisco","CA","94103","160.0","RAC","A1S","No","Room with bath - Superior","Single","1","20180624"
