"MXMSY823","Studio 6 New Orlean","12330 I-10 Service Road","New Orleans","LA","70128","65.99","RAC","N1Q","No","Non-smoking","Queen","1","20180818"
"MXMSYC72","Motel 6 New Orleans La","12330 I-10 Service Road","New Orleans","LA","70128","59.99","RAC","UBR","No","Suite","Other","Unknown","20180818"
"OZMSY017","Super 8 Metairie","2421 Clearview Parkway","Metairie","LA","70001","71.1","AAA","NK1","No","Non-smoking","Other","Unknown","20180818"
"EAMSY221","Extended Stay America Metairie","3300 I-10 Service Road South","Metairie","LA","70001","71.99","PRO","A06","No","Room with bath - Superior","Other","0","20180818"
"OZMSY450","Super 8 New Orleans","6322 Chef Menteur Highway","New Orleans","LA","70126","79.0","PK6","C1D","No","Room with bath - Standard","Double","1","20180818"
"MXMSYG30","Motel 6 New Orleans","4200 Old Gentilly Road","New Orleans","LA","70126","79.99","RAC","N2Q","No","Non-smoking","Queen","2","20180818"
"LQMSY580","La Quinta Inn Veterans Metairie","5900 Veterans Memorial Blvd","Metairie","LA","70003 1738","85.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180818"
"LQMSY579","La Quinta Inn West Bank Gretna","50 Terry Parkway","Grenta","LA","70056 2564","85.0","RAC","H1K","No","Room with shower - Minimum","King","1","20180818"
"ALMSY022","Aloft New Orleans Downtown","225 Baronne Street","New Orleans","LA","70112","88.4","DO0","A1K","No","Room with bath - Superior","King","1","20180818"
"WYMSY357","Wyndham Garden New Orleans Air","6401 Veterans Memorial Blvd","Metairie","LA","70003","95.2","A03","C2D","No","Room with bath - Standard","Double","2","20180818"
"LQMSY508","La Quinta Inn New Orleans Causeway","3100 I 10 Service Road","Metairie","LA","70001 2091","85.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180818"
"CXMSY333","Country Inn Suites Metairie","2713 N Causeway Boulevard","Metairie","LA","70002","88.4","PRO","O1K","No","unknown","King","1","20180818"
"WVMSY954","The Hotel Modern New Orleans","2 Lee Circle","New Orleans","LA","70130","101.15","PR6","C3S","No","Room with bath - Standard","Single","3","20180818"
"CYMSYCMC","Courtyard Metairie Marriott","2 Galleria Blvd","Metairie","LA","70001","101.15","S9R","XMI","No","unknown","Other","Unknown","20180818"
"HIMSY6FE","Holiday Inn Metairie","2261 N. Causeway Blvd.","Metairie","LA","70001","88.4","482","*RH","No","Unspecified","Other","Unknown","20180818"
"RCMSYEWM","Residence Inn New Orleans West","1080 Elmwood Park Blvd","New Orleans","LA","70123","110.0","S9R","XMI","No","unknown","Other","Unknown","20180818"
"CYMSYGRC","Courtyard Gretna Marriott","5 Westbank Expressway","Gretna","LA","70058","110.0","S9R","XMI","No","unknown","Other","Unknown","20180818"
"BWMSY111","Best Western Plus Chalmette","3400 Paris Road","Chalmette","LA","70043","98.99","SRS","A1K","No","Room with bath - Superior","King","1","20180818"
"TOMSYTMT","Towneplace Stes Metai Marriott","5424 Citrus Boulevard","Harahan","LA","70123","114.0","S9R","XMI","No","unknown","Other","Unknown","20180818"
"BWMSY045","Best Western Plus Westbank","1700 Lapalco Blvd","Harvey","LA","70058","101.15","DB6","A1K","No","Room with bath - Superior","King","1","20180818"
