c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
DEN,20181109,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,367.0,RAC,APJ,No,Room with bath - Superior,Other,Unknown
DEN,20181110,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,275.0,RAC,APJ,No,Room with bath - Superior,Other,Unknown
DEN,20181111,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,269.0,RAC,REG,No,unknown,Other,Unknown
DEN,20181123,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,192.0,RAC,APV,No,Room with bath - Superior,Other,Unknown
DEN,20181208,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,201.0,RAC,APV,No,Room with bath - Superior,Other,Unknown
DEN,20181210,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,239.0,RAC,REG,No,unknown,Other,Unknown
DEN,20181211,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,239.0,RAC,REG,No,unknown,Other,Unknown
DEN,20181213,AKDENAKA,Brown Palace Hotel Autograph,321 17th Street,Denver,CO,80202,211.0,RAC,APV,No,Room with bath - Superior,Other,Unknown
DEN,20181207,AKDENCRA,The Jacquard,222 Milwaukee Street,Denver,CO,80206,294.0,RAC,BKS,No,Room with bath - Moderate,Single,Unknown
DEN,20190203,AKDENCRA,The Jacquard,222 Milwaukee Street,Denver,CO,80206,484.0,RAC,BKS,No,Room with bath - Moderate,Single,Unknown
DEN,20181002,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,203.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181011,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,198.9,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181030,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,262.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181031,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,262.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181103,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,190.4,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181105,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,176.52,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181108,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,310.25,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181109,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,259.25,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181110,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,228.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181111,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,252.45,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181112,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,183.6,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181113,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,183.6,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181114,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,182.75,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181115,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,183.6,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181118,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,203.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181120,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,143.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181121,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,109.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181122,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,109.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181123,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,109.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181124,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,109.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181125,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,115.32,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181126,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,115.32,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181127,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,126.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181130,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,126.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181201,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,143.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181203,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,143.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181204,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,143.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181205,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,152.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181206,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,135.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181207,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,135.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181208,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,135.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181210,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,142.43,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181215,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,137.28,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181216,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,137.28,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181217,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,141.53,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181218,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,141.53,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181219,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,152.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190101,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,131.5,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190102,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,152.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190103,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,143.65,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190110,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,254.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190117,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,254.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190118,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,254.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190119,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,254.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190201,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,254.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20190202,ALDEN857,Aloft Denver Downtown,800 15th Street,Denver,CO,80202,254.15,A16,A1K,No,Room with bath - Superior,King,1
DEN,20181130,ARDENACA,Ac By Marriott Denver Downtown,750 15th Street,Denver,CO,80202,206.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
DEN,20181208,ARDENACA,Ac By Marriott Denver Downtown,750 15th Street,Denver,CO,80202,206.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
DEN,20181103,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,167.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181118,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,163.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181130,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,167.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181206,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,237.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181207,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,167.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181212,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,246.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181213,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,237.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181216,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,167.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20181217,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,246.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20190102,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,155.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20190103,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,149.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20190104,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,149.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20190105,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,149.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20190107,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,282.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20190108,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,282.0,RAC,XMI,No,unknown,Other,Unknown
DEN,20190109,BRDENDRB,Renaissance Dwtn City Center,918 17th Street,Denver,CO,80202,282.0,RAC,XMI,No,unknown,Other,Unknown
