"MTDFW900","Microtel Inn & Suites By Wyndh","1901 Pendleton Drive","Garland","TX","75041","55.8","AAA","Q11","No","unknown","Other","1","20181215"
"FNDALPCF","Fairfield Inn Pk Cent Marriott","9230 Lbj Freeway","Dallas","TX","75243","84.0","RAC","XMI","No","unknown","Other","Unknown","20181215"
"HYDFWDPC","Hyatt Place Dallas Park Central","12411 North Central Expressway","Dallas","TX","75243","91.08","***","KNG","No","Room with bath/shower - Minimum","Other","Unknown","20181215"
"MCDALMTM","Marriott Suites Market Center","2493 N Stemmons Freeway","Dallas","TX","75207","93.0","S9R","XMI","No","unknown","Other","Unknown","20181215"
"LQDFW258","La Quinta Inn Ste Dallas Las Colinas","4225 Macarthur Blvd","Irving","TX","75038","95.0","RAC","H1K","No","Room with shower - Minimum","King","1","20181215"
"HXDFWGQ8","Hampton Inn Dallas Las Colinas","820 Walnut Hill Lane","Irving","TX","75038","84.55","RAC","G1K","No","Room with shower - Standard","King","1","20181215"
"LQDAL512","La Quinta Inn Dallas Uptown","4440 N Central Expressway","Dallas","TX","75206 6525","99.0","RAC","H2D","No","Room with shower - Minimum","Double","2","20181215"
"ARDFWXSA","Ac By Marriott Dallas Downtown","1712 Commerce St","Dallas","TX","75201","110.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181215"
"SIDAL096","Sheraton Dallas Suites","2101 North Stemmons Freeway","Dallas","TX","75207","110.68","DO0","B1K","No","Room with bath - Moderate","King","1","20181215"
"GIDFW858","Hilton Garden Inn Las Colinas","7516 Las Colinas Boulevard","Irving","TX","75063","109.0","RAC","C2Q","No","Room with bath - Standard","Queen","2","20181215"
"CYDALCCC","Courtyard Centr Expry Marriott","10325 N Central Expy","Dallas","TX","75231","109.65","S9R","XMI","No","unknown","Other","Unknown","20181215"
"BRDALBRB","Renaissance Dallas Hotel","2222 Stemmons Freeway","Dallas","TX","75207","134.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181215"
"YXDFW437","Magnolia Dal-downtown","1401 Commerce Street","Dallas","TX","75201","152.0","ARP","B2Q","No","Room with bath - Moderate","Queen","2","20181215"
"WKDFWMEL","Warwick Melrose Hotel Dallas","3015 Oak Lawn Avenue","Dallas","TX","75219","157.0","AAA","B1K","No","Room with bath - Moderate","King","1","20181215"
"HYDFWHDR","Hyatt Regency Dallas At Reunion","300 Reunion Blvd","Dallas","TX","75207","164.0","***","QQN","No","unknown","Other","Unknown","20181215"
"YXDFWNDS","Nylo Dallas South Side","1325 South Lamar Street","Dallas","TX","75215","171.9","PR4","H1K","No","Room with shower - Minimum","King","1","20181215"
"SIDAL081","Sheraton Dallas Hotel","400 North Olive","Dallas","TX","75201","184.45","A16","A1K","No","Room with bath - Superior","King","1","20181215"
"WIDFW268","Westin Dallas Downtown","1201 Main Street","Dallas","TX","75202","215.1","DO0","A1K","No","Room with bath - Superior","King","1","20181215"
"FADAL100","Fairmont Dallas","1717 North Akard Street","Dallas","TX","75201","219.0","RAC","D1K","No","Room with bath - Minimum","King","1","20181215"
"MDDAL895","Le Meridien Dallas Stoneleigh","2927 Mapple Avenue","Dallas","TX","75201","233.74","A16","A1K","No","Room with bath - Superior","King","1","20181215"
