"LQDTWBNK","La Quinta Inn Detroit Southgate","12888 Reeck Road","Southgate","MI","48195","75.0","RAC","A2D","No","Room with bath - Superior","Double","2","20180917"
"SCYQG884","Sunbridge Hotel Windsor","430 Ouellette Ave","Windsor","ON","N9A 1B2","85.0","BO1","F1Q","No","Room with shower - Moderate","Queen","1","20180917"
"BWYQG117","Best Western Plus Waterfront","277 Riverside Drive West","Windsor","ON","N9A 5K4","97.19","DB6","W1Q","No","Room at weekend rate","Queen","1","20180917"
"HXYQG184","Hampton Stes By Hilton Windsor","1840 Huron Church Rd","Windsor","ON","N9C 2L3","114.86","AAA","B2Q","No","Room with bath - Moderate","Queen","2","20180917"
"BWDTW089","Best Western Greenfield Inn","3000 Enterprise Drive","Allen Park","MI","48101","103.46","SRS","B1K","No","Room with bath - Moderate","King","1","20180917"
"BHDTWDBR","Hawthorn Suites Dearborn, Mi","5777 Southfield Service Drive","Detroit","MI","48228","118.99","SP1","S2Q","No","Suite","Queen","2","20180917"
"EADEO290","Extended Stay America Dearborn","260 Town Center Drive","Dearborn","MI","48126","107.99","PRO","A07","No","Room with bath - Superior","Other","0","20180917"
"HIYQG9BF","Holiday Inn Ambassador Bridge","1855 Huron Church Road","Windsor","ON","N9C 2L6","119.38","482","*1B","No","Unspecified","Other","1","20180917"
"TODTWTDT","Towneplace Stes Dearb Marriott","6141 Mercury Drive","Dearborn","MI","48126","129.0","RAC","REG","No","unknown","Other","Unknown","20180917"
"TOYQGTST","Towneplace Stes Winds Marriott","250 Dougall Ave","Windsor","ON","N9A7C6","115.58","S9R","XMI","No","unknown","Other","Unknown","20180917"
"HXDTW114","Hampton Inn Detroit-southgate","13555 Prechter Blvd","Southgate","MI","48195","132.05","RAC","B2Q","No","Room with bath - Moderate","Queen","2","20180917"
"CYDTTDCC","Courtyard Downtown Marriott","333 East Jefferson","Detroit","MI","48226","160.65","S9R","XMI","No","unknown","Other","Unknown","20180917"
"CPDTT8B1","Crowne Plaza Downtown Conv Ctr","2 Washington Blvd","Detroit","MI","48226","144.0","482","*2B","No","Unspecified","Other","2","20180917"
"HIDTTCE2","Holiday Inn Exp Stes Downtown","1020 Washington Blvd","Detroit","MI","48226","153.0","482","*2Q","No","Unspecified","Queen","2","20180917"
"MVDETMGM","Mgm Grand Detroit","1777 Third Street","Detroit","MI","48226","189.0","WKD","A1K","No","Room with bath - Superior","King","1","20180917"
"PWDTW210","Detroit Foundation Hotel","250 West Larned Street","Detroit","MI","48226","169.15","ADP","FQN","No","Room with shower - Moderate","Other","Unknown","20180917"
"DTDTW603","Dbltree Detroit Dearborn","5801 Southfield Expressway","Detroit","MI","48228","177.6","RAC","A1D","No","Room with bath - Superior","Double","1","20180917"
"DTDTW313","Dbltree Stes Detroit Downtown","525 Lafayette Blvd","Detroit","MI","48226","180.5","AAA","D2Q","No","Room with bath - Minimum","Queen","2","20180917"
"MCDTWDBM","Dearborn Inn Marriott Hotel","20301 Oakwood Boulevard","Dearborn","MI","48124","229.0","S9R","XMI","No","unknown","Other","Unknown","20180917"
"AKDTWAKA","The Henry","300 Town Center Drive","Dearborn","MI","48126","236.55","RAC","XAP","No","unknown","Pull-out","Unknown","20180917"
