c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
MSY,20180816,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,84.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180827,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,84.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180829,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,84.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180830,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,84.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180903,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,94.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181106,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,124.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181113,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,124.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181121,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,124.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181210,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,124.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181211,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,124.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181213,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,124.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181216,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,124.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20181231,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,344.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20190101,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,344.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20190102,AKMSYAKA,The Saint Hotel,931 Canal St,New Orleans,LA,70112,144.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180809,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,89.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180810,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,107.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180816,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,80.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180823,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,80.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180826,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,80.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180827,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,89.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180828,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,80.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
MSY,20180829,AKMSYQCA,Qandc Hotel Bar New Orleans,344 Camp Street,New Orleans,LA,70130,80.0,RAC,APN,No,Room with bath - Superior,Other,Unknown
