c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
DTT,20180818,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,208.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180825,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,198.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180902,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,217.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180907,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,217.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180908,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,319.0,B4K,YBK,No,unknown,King,Unknown
DTT,20180909,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,312.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180914,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,227.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180915,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20180916,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180917,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180919,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,299.0,RAC,REG,No,unknown,Other,Unknown
DTT,20180921,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,198.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180922,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,208.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180923,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,265.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180925,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,350.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180926,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,350.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180927,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,265.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180928,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180929,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,208.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20180930,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,265.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181002,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,341.05,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181003,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181004,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181005,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181006,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181007,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181011,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181012,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181013,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181014,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181016,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181017,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181018,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181019,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181020,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181021,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181023,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181025,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181026,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181027,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,179.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181028,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181029,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181030,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181101,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181102,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,160.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181103,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,160.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181104,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181105,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,224.1,AAA,QAA,No,unknown,Other,Unknown
DTT,20181106,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181107,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181108,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
DTT,20181109,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,160.55,RAC,APN,No,Room with bath - Superior,Other,Unknown
DTT,20181114,AKDTWAKA,The Henry,300 Town Center Drive,Dearborn,MI,48126,236.55,RAC,XAP,No,unknown,Pull-out,Unknown
