c_code,date,h_code,h_name,street,city,state,zip,price,rate,room_code,roh,room_type,bed_type,n_beds
LAS,20180817,BRLASBRB,Renaissance Las Vegas Hotel,3400 Paradise Road,Las Vegas,NV,89169,82.0,RAC,BAR,No,Room with bath - Moderate,Other,Unknown
LAS,20180818,BRLASBRB,Renaissance Las Vegas Hotel,3400 Paradise Road,Las Vegas,NV,89169,82.0,RAC,BAR,No,Room with bath - Moderate,Other,Unknown
LAS,20180825,BRLASBRB,Renaissance Las Vegas Hotel,3400 Paradise Road,Las Vegas,NV,89169,82.0,RAC,BAR,No,Room with bath - Moderate,Other,Unknown
LAS,20181102,BRLASBRB,Renaissance Las Vegas Hotel,3400 Paradise Road,Las Vegas,NV,89169,129.0,RAC,REG,No,unknown,Other,Unknown
LAS,20190104,BRLASBRB,Renaissance Las Vegas Hotel,3400 Paradise Road,Las Vegas,NV,89169,109.0,RAC,REG,No,unknown,Other,Unknown
LAS,20190105,BRLASBRB,Renaissance Las Vegas Hotel,3400 Paradise Road,Las Vegas,NV,89169,109.0,RAC,REG,No,unknown,Other,Unknown
LAS,20190129,BRLASBRB,Renaissance Las Vegas Hotel,3400 Paradise Road,Las Vegas,NV,89169,118.0,S9R,XMI,No,unknown,Other,Unknown
LAS,20180722,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,39.0,RAC,T2D,No,Suite,Double,2
LAS,20180723,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,34.0,RAC,T2D,No,Suite,Double,2
LAS,20180724,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,36.0,RAC,T2D,No,Suite,Double,2
LAS,20180725,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,36.0,RAC,T1K,No,Suite,King,1
LAS,20180731,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,35.0,RAC,T2D,No,Suite,Double,2
LAS,20180801,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,32.0,RAC,T2D,No,Suite,Double,2
LAS,20180802,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,35.0,RAC,T2D,No,Suite,Double,2
LAS,20180814,BTLAS080,Tuscany Suites And Casino,255 East Flamingo Rd,Las Vegas,NV,89169,49.0,RAC,T2D,No,Suite,Double,2
