"MXPDXF01","Motel 6 Vancouver Wa","221 Ne Chkalov Drive","Vancouver","WA","98684","64.99","RAC","N1Q","No","Non-smoking","Queen","1","20181229"
"OZPDX888","Super 8 Portland Airport","11011 Ne Holman","Portland","OR","97220-1208","94.5","AAA","PNQ","No","Executive suite","Queen","Unknown","20181229"
"MXPDX070","Motel 6 Portland Central","3104-06 Se Powell Blvd","Portland","OR","97202","95.99","RAC","U1Q","No","Suite","Queen","1","20181229"
"BWPDX142","Best Western Plus Northwind","16105 Sw Pacific Highway","Tigard","OR","97224","107.99","SRS","S1K","No","Suite","King","1","20181229"
"YXPDXHHP","The Heathman Hotel Portland","1001 Sw Broadway","Portland","OR","97205","111.99","P10","H1Q","No","Room with shower - Minimum","Queen","1","20181229"
"RLPDX130","Red Lion Hotel On The River Jantzen Beac","909 N Hayden Island Drive","Portland","OR","97217","119.2","BR1","R2Q","No","unknown","Queen","2","20181229"
"BWPDX106","Best Western Inn At Meadows","1215 N Hayden Meadows Drive","Portland","OR","97217","104.71","DB6","C1K","No","Room with bath - Standard","King","1","20181229"
"RDPDX758","Radisson Htl Portland Airport","6233 North East 78th Court","Portland","OR","97218","109.65","PRO","O1Q","No","unknown","Queen","1","20181229"
"HYPDXAPT","Hyatt Place Pdx Arpt Cascade Station","9750 Northeast Cascades Pkwy","Portland","OR","97220","132.05","***","KNG","No","Room with bath/shower - Minimum","Other","Unknown","20181229"
"BTPDX512","Hotel Rose","50 Sw Morrison","Portland","OR","97204 3390","134.0","PRO","A1Q","No","Room with bath - Superior","Queen","1","20181229"
"MCPDXORM","Portland Marriott Waterfront","1401 Sw Naito Parkway","Portland","OR","972015141","135.0","S9R","XMI","No","unknown","Other","Unknown","20181229"
"CXPDX962","Country Inn Suites Portland","7025 Ne Alderwood Rd","Portland","OR","97218","139.0","RAC","A1Q","No","Room with bath - Superior","Queen","1","20181229"
"ALPDX043","Aloft Portland Aiport","9920 Ne Cascades Parkway","Portland","OR","97220","139.0","DO0","A1K","No","Room with bath - Superior","King","1","20181229"
"XVPDXSHS","Springhill Stes Arpt Marriott","11922 Ne Airport Way","Portland","OR","97220","152.0","S9R","XMI","No","unknown","Other","Unknown","20181229"
"WXPDXBEN","The Benson. A Coast Hotel","309 S.w.broadway","Portland","OR","97205","157.0","AAA","B1Q","No","Room with bath - Moderate","Queen","1","20181229"
"CYPDXCLC","Courtyard Dt Conv Ctr Marriott","435 Ne Wasco Street","Portland","OR","97232","143.0","RAC","XCY","No","unknown","Other","Varies","20181229"
"HIPDXC65","Holiday Inn Airport","8439 Ne Columbia Blvd","Portland","OR","97220 1382","167.0","482","*RH","No","Unspecified","Other","Unknown","20181229"
"KCPDX100","Kimpton Hotel Vintage","422 Sw Broadway","Portland","OR","97205","236.0","482","*RH","No","Unspecified","Other","Unknown","20181229"
"MCPDXCTM","Portland Marriott City Center","520 Sw Broadway","Portland","OR","97205","297.0","S9R","XMI","No","unknown","Other","Unknown","20181229"
"LCPDX757","The Nines Portland","525 Sw Morrison","Portland","OR","97204","259.2","A16","A1K","No","Room with bath - Superior","King","1","20181229"
