"MXPHLB68","Motel 6 Philadelphia Airport - Essington","43 Industrial Highway","Essington","PA","19029","63.99","RAC","U2D","No","Suite","Double","2","20180726"
"OZPHL861","Super 8 Bellmawr Nj Philadelph","341 South Black Horse Pike","Bellmawr","NJ","08031","63.0","AR1","C3K","No","Room with bath - Standard","King","3","20180726"
"BWPHL050","Surestay Hotel By Best Western Bellmawr","341 S Black Horse Pike, Suite B","Bellmawr","PA","08031-2307","67.5","SRS","A1Q","No","Room with bath - Superior","Queen","1","20180726"
"DIPHL413","Days Suites Cherry Hill","525 Rte 38 East Kaighns Ave","Cherry Hill","NJ","08002","76.5","AR1","C1K","No","Room with bath - Standard","King","1","20180726"
"EOPHL160","Econo Lodge Philadelphia Airport","600 S Government Printz Blvd","Lester","PA","19029","71.99","SNR","N2D","No","Non-smoking","Double","2","20180726"
"DIPHL555","Days Springfield Phl Airport","650 Baltimore Pike","Springfield","PA","19064","72.24","SP1","C2Q","No","Room with bath - Standard","Queen","2","20180726"
"DIPHL412","Days Inn Runnemede Philly Area","101 E,9th Avenue","Philadelphia","PA","08078","71.09","AR1","C3K","No","Room with bath - Standard","King","3","20180726"
"RYPHL723","Rodeway Inn Gloucester City","1200 Crescent Boulevard","Gloucester City","NJ","08030","71.24","SNR","N1K","No","Non-smoking","King","1","20180726"
"QIPHL378","Quality Inn Philadelphia Airport","600 S Governor Printz Blvd","Lester","PA","19029","76.49","SNR","N2D","No","Non-smoking","Double","2","20180726"
"MTPHL200","Microtel Inn & Suites By Wyndh","8840 Tinicum Blvd","Philadelphia","PA","19153","76.49","AAA","C6Q","No","Room with bath - Standard","Queen","6","20180726"
"DIPHL603","Days Inn Philadelphia","4200 Roosevelt Blvd","Philadelphia","PA","19124","77.34","AR1","C1D","No","Room with bath - Standard","Double","1","20180726"
"LMPHL958","Roosevelt Inn","7600 Roosevelt Boulevard","Philadelphia","PA","19152","81.55","SNR","N1K","No","Non-smoking","King","1","20180726"
"RFPHL119","Red Roof Plus Philadelphia Airport","49 Industrial Highway","Essington","PA","19029","89.99","SNR","C1K","No","Room with bath - Standard","King","1","20180726"
"BWPHL046","Bw Philadelphia South - West D","98 Friars Blvd","Thorofare","NJ","08086 2263","92.0","GOV","A2D","No","Room with bath - Superior","Double","2","20180726"
"HIPHL526","Holiday Inn Cherry Hill","2175 Marlton Pike Road West","Cherry Hill","NJ","08002","108.99","482","*RH","No","Unspecified","Other","Unknown","20180726"
"EAPHL547","Extended Stay America Phl Air","9000 Tinicum Blvd","Philadelphia","PA","19153","94.99","PRO","A08","No","Room with bath - Superior","Other","0","20180726"
"LQPHL901","La Quinta Inn Ste Philadelphia Airport","53 Industrial Hwy","Essington","PA","19029","109.0","COR","H1D","No","Room with shower - Minimum","Double","1","20180726"
"MTPHL469","Microtel Inn & Suites By Wyndh","155 S Stewart Avenue","Ridley Park","PA","19078-1001","109.65","PRO","H1Q","No","Room with shower - Minimum","Queen","1","20180726"
"SZPHL716","Sleep Inn Cinnaminson Philadelphia East","208 Us 130 N","Cinnaminson","NJ","08077-3304","109.0","RAC","N1K","No","Non-smoking","King","1","20180726"
"FNPHLDFF","Fairfield Inn Deptfrd Marriott","1160 Hurffville Rd","Deptford","NJ","08096","109.65","S9R","XMI","No","unknown","Other","Unknown","20180726"
