"BUORL003","Baymont Inn Suite Florida Mall","8820 S Orange Blossom Trail","Orlando","FL","32809","61.19","SNR","N1K","No","Non-smoking","King","1","20181229"
"BWORL302","Best Western Airport Inn Stes","8101 Aircenter Court","Orlando","FL","32809","69.0","GOV","A2Q","No","Room with bath - Superior","Queen","2","20181229"
"MXMCO791","Motel 6 Orlando Winter Park","5300 Adanson Rd","Orlando","FL","32810","79.99","RAC","N2D","No","Non-smoking","Double","2","20181229"
"DTMCO852","Dbltree Rst By Hilton Seaworld","10100 International Drive","Orlando","FL","32821","84.55","AAA","F2D","No","Room with shower - Moderate","Double","2","20181229"
"RYMCOB36","Rodeway Inn Near Florida Mall","6119 S Orange Blossom Trail","Orlando","FL","32809","76.49","AAA","N1D","No","Non-smoking","Double","1","20181229"
"OZORLORI","Super 8 By Wyndham Orlando Int","5900 American Way","Orlando","FL","32819","89.99","AR1","C3Q","No","Room with bath - Standard","Queen","3","20181229"
"WVORL312","Monumental Movieland Hotel","6233 International Drive","Orlando","FL","32819","89.99","SRS","N2D","No","Non-smoking","Double","2","20181229"
"LQORLBMZ","La Quinta Inn Ste Orlando South","2051 Consulate Drive","Orlando","FL","32837","105.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181229"
"MXMCOA63","Motel 6 Orlando International Dr","5909 American Way","Orlando","FL","32819","105.99","RAC","U1B","No","Suite","Other","1","20181229"
"LQMCO642","La Quinta Inn Orlando Airport West","7931 Daetwyler Drive","Orlando","FL","32812","115.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181229"
"WGORL850","Wingate By Wyndham Orlando Int","5750 Hazeltine National Drive","Orlando","FL","32822","116.1","AR1","S4K","No","Suite","King","4","20181229"
"BWORL346","Best Western Orlando East","8750 East Colonial Drive","Orlando","FL","32817","109.65","SRS","B2Q","No","Room with bath - Moderate","Queen","2","20181229"
"EAORLOCP","Extended Stay America Southpk","4101 Equity Row","Orlando","FL","32819","125.99","PRO","A0C","No","Room with bath - Superior","Varies","0","20181229"
"XVMCOALS","Springhill Stes Altam Marriott","205 West S.r. 436","Altamonte Springs","FL","32714","126.65","S9R","XMI","No","unknown","Other","Unknown","20181229"
"BHMCOICR","Hawthorn Suites By Wyndham Orl","7975 Canada Avenue","Orlando","FL","32819","129.0","RAC","SPN","No","Suite","Other","Unknown","20181229"
"BWMCO255","Best Western Orlando West","2014 West Colonial Drive","Orlando","FL","32804","130.5","AAA","A1K","No","Room with bath - Superior","King","1","20181229"
"BWMCO285","Best Western Plus Universal","5618 Vineland Road","Orlando","FL","32818","116.96","SRS","A1K","No","Room with bath - Superior","King","1","20181229"
"BWORL387","Best Western Orlando Conv","6301 Westwood Blvd.","Orlando","FL","32821","134.99","SRS","B2D","No","Room with bath - Moderate","Double","2","20181229"
"SCORLB85","Anice Inn Universal Orlando","7050 S Kirkman Road","Orlando","FL","32819","109.49","RAC","X2D","No","unknown","Double","2","20181229"
"SIMCOXBX","Four Points International Dr","5905 International Drive","Orlando","FL","32819","138.66","A16","B1K","No","Room with bath - Moderate","King","1","20181229"
