"YXMEM344","Americas Best Value Inn","2411 East Service Road","West Memphis","TN","72301","38.25","SP5","N1Q","No","Non-smoking","Queen","1","20181202"
"YXMEMK41","Americas Best Value Inn","3635 I 55","Marion","AR","72364","41.39","SNR","N2Q","No","Non-smoking","Queen","2","20181202"
"YXMEMABU","Americas Best Value Inn","4060 Lamar Avenue","Memphis","TN","38118","55.21","SP5","H1K","No","Room with shower - Minimum","King","1","20181202"
"YXMEM140","Inland Suites Lamar","3913 Lamar Avenue","Memphis","TN","38118","65.0","RAC","B1D","No","Room with bath - Moderate","Double","1","20181202"
"RAMEMCD7","Ramada West Memphis","2003 South Service Road","Memphis","TN","72301","63.2","B03","N1K","No","Non-smoking","King","1","20181202"
"LQMEM377","La Quinta Inn Ste Mem Ap Graceland","2979 Millbranch Rd","Memphis","TN","38116","92.0","RAC","H1K","No","Room with shower - Minimum","King","1","20181202"
"DTMEM529","Doubletree By Hilton Memphis","5069 Sanderlin Avenue","Memphis","TN","38117","139.5","RAC","G1K","No","Room with shower - Standard","King","1","20181202"
"CYMEMCDC","Courtyard Downtown Marriott","75 Jefferson Ave","Memphis","TN","38103","144.0","S9R","XMI","No","unknown","Other","Unknown","20181202"
"DTMEM030","Dbltree By Hilton Memphis Downtown","185 Union Avenue","Memphis","TN","38103","150.3","RAC","B1K","No","Room with bath - Moderate","King","1","20181202"
"WVMEM121","The Peabody","149 Union Avenue","Memphis","TN","38103","206.1","AAA","H2*","No","Room with shower - Minimum","Unspecified","2","20181202"
"WIMEM563","Westin Memphis Beale St","170 Lt George W Lee Avenue","Memphis","TN","38103","354.2","A16","A1K","No","Room with bath - Superior","King","1","20181202"
