"LQDEN901","La Quinta Inn Denver Downtown","3500 Park Avenue West","Denver","CO","80216 5126","69.0","RAC","H2D","No","Room with shower - Minimum","Double","2","20181231"
"MXDEN312","Motel 6 Denver - Airport","12020 E 39th Ave","Denver","CO","80239","75.99","RAC","U1Q","No","Suite","Queen","1","20181231"
"LQDEN557","La Quinta Inn Denver Aurora","1011 South Abilene St","Aurora","CO","80012 3630","79.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181231"
"OZDEN036","Super 8 By Wyndham Henderson N","9051 I-76","Henderson","CO","80640","75.6","AAA","Q11","No","unknown","Other","1","20181231"
"MXDENB17","Motel 6 Denver - Federal Blvd","3050 W 49th Ave","Denver","CO","80221","79.99","RAC","N2D","No","Non-smoking","Double","2","20181231"
"OZDEN899","Super 8 Denver Central","5888 N Broadway","Denver","CO","80216-1025","80.1","AAA","PNK","No","Executive suite","King","Unknown","20181231"
"OZDEN849","Super 8 Denver Staplet","7201 E 36th Ave","Denver","CO","80207","80.99","GO1","PNK","No","Executive suite","King","Unknown","20181231"
"LQDEN653","La Quinta Inn Denver Westminster","8701 Turnpike Drive","Westminster","CO","80030","89.0","RAC","H1K","No","Room with shower - Minimum","King","1","20181231"
"LQDEN488","La Quinta Inn Suites Gateway Park","4460 Peoria Street","Denver","CO","80239","89.0","RAC","H1K","No","Room with shower - Minimum","King","1","20181231"
"LQDEN518","La Quinta Inn Denver Cherry Creek","1975 S Colorado Blvd","Denver","CO","80222 7902","89.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181231"
"LQDEN986","La Quinta Inn Ste Denver Sw Lakewood","7190 West Hampden Avenue","Denver","CO","80227","89.0","RAC","A2D","No","Room with bath - Superior","Double","2","20181231"
"LQDEN579","La Quinta Inn And Suites Henderson","9041 Brighton Road","Henderson","CO","80640","109.0","COR","H2D","No","Room with shower - Minimum","Double","2","20181231"
"BWDEN161","Bw Plus Gateway Inn Suites","800 South Abilene","Aurora","CO","80012","106.24","DB6","B2Q","No","Room with bath - Moderate","Queen","2","20181231"
"RDDEN204","Radisson Hotel Denver Central","4849 Bannock Street","Denver","CO","80216","126.65","GOV","G1Q","No","Room with shower - Standard","Queen","1","20181231"
"LQDEN636","La Quinta Inn Denver Golden","3301 Youngfield Service Road","Golden","CO","80401","129.0","RAC","H2D","No","Room with shower - Minimum","Double","2","20181231"
"HYDEN26H","Hyatt Place Denver Downtown","440 14th Street","Denver","CO","80202-5005","129.0","***","QEN","No","unknown","Other","Unknown","20181231"
"FNDENFIF","Fairfield Inn N Stes Marriott","1680 S Colorado Blvd","Denver","CO","80222","143.65","RAC","XMI","No","unknown","Other","Unknown","20181231"
"HYDENHDV","Hyatt Regency Denver Tech Center","7800 East Tufts Ave","Denver","CO","80237","144.69","***","KNG","No","Room with bath/shower - Minimum","Other","Unknown","20181231"
"BRDENSAB","Renaissance Denver Stapleton","3801 Quebec Street","Denver","CO","80207","169.0","RAC","XMI","No","unknown","Other","Unknown","20181231"
"DTDEN155","Doubletree By Hilton Hotel Denver","3203 Quebec Street","Denver","CO","80207","151.68","RAC","E1D","No","Room with shower - Superior","Double","1","20181231"
