"MXMSYC72","Motel 6 New Orleans La","12330 I-10 Service Road","New Orleans","LA","70128","73.99","RAC","UBR","No","Suite","Other","Unknown","20181109"
"WYMSY971","Wyndham Garden New Orleans Eas","10100 I-10 Service Road","New Orleans","LA","70127","85.0","A02","H1Q","No","Room with shower - Minimum","Queen","1","20181109"
"OZMSY450","Super 8 New Orleans","6322 Chef Menteur Highway","New Orleans","LA","70126","89.1","AAA","PND","No","Executive suite","Double","Unknown","20181109"
"LQMSY508","La Quinta Inn New Orleans Causeway","3100 I 10 Service Road","Metairie","LA","70001 2091","105.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181109"
"LQMSY580","La Quinta Inn Veterans Metairie","5900 Veterans Memorial Blvd","Metairie","LA","70003 1738","105.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181109"
"LQMSY579","La Quinta Inn West Bank Gretna","50 Terry Parkway","Grenta","LA","70056 2564","105.0","RAC","H1K","No","Room with shower - Minimum","King","1","20181109"
"BUMSY185","Baymont Marrero","6589 Westbank Expressway","Marrero","LA","70072","107.99","SNR","N1K","No","Non-smoking","King","1","20181109"
"OZMSY017","Super 8 Metairie","2421 Clearview Parkway","Metairie","LA","70001","109.0","RAC","NK1","No","Non-smoking","Other","Unknown","20181109"
"YOMSYB80","Candlewood Suites Avondale","3079 Highway 90","Avondale","LA","70094","119.0","A1K","*1K","No","Unspecified","King","1","20181109"
"BWMSY045","Best Western Plus Westbank","1700 Lapalco Blvd","Harvey","LA","70058","122.4","DB6","A1K","No","Room with bath - Superior","King","1","20181109"
"BWMSY094","Best Western Bayou Inn","9008 Westbank Expressway","Westwego","LA","70094","107.99","SRS","A2Q","No","Room with bath - Superior","Queen","2","20181109"
"DNMSY145","Royal St. Charles","135 St Charles Avenue","New Orleans","LA","70130","129.0","RA4","C1Q","No","Room with bath - Standard","Queen","1","20181109"
"TOMSYHVT","Towneplace Stes Harve Marriott","1800 Central Blvd","Harvey","LA","70058","130.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181109"
"RAMSY481","Ramada Metairie New Orleans Ap","3400 I10 Service Road","Metairie","LA","70001","131.75","A01","C1Q","No","Room with bath - Standard","Queen","1","20181109"
"CXMSY333","Country Inn Suites Metairie","2713 N Causeway Boulevard","Metairie","LA","70002","134.1","AAA","H1Q","No","Room with shower - Minimum","Queen","1","20181109"
"CYMSYCMC","Courtyard Metairie Marriott","2 Galleria Blvd","Metairie","LA","70001","135.15","S9R","XMI","No","unknown","Other","Unknown","20181109"
"SIMSY798","Sheraton Metairie-new Orleans","Four Galleria Blvd","Metairie","LA","70001","136.17","A16","A1K","No","Room with bath - Superior","King","1","20181109"
"HGMSY925","Homewood Suites By Hilton Metairie","2730 Severn Ave","Metairie","LA","70002","143.1","RAC","F1K","No","Room with shower - Moderate","King","1","20181109"
"BWMSY120","Blake Hotel New Orleans","500 Saint Charles Avenue","New Orleans","LA","70130","143.65","MIL","W1K","No","Room at weekend rate","King","1","20181109"
"ALMSY022","Aloft New Orleans Downtown","225 Baronne Street","New Orleans","LA","70112","153.36","DO0","A1K","No","Room with bath - Superior","King","1","20181109"
