"DIMCO189","Days Inn By Wyndham Orlando Ne","2500 West 33rd Street","Orlando","FL","32839","49.3","SP1","H1D","No","Room with shower - Minimum","Double","1","20181209"
"DIORL575","Days Inn Orlando I Drive","5858 International Drive","Orlando","FL","32819","53.1","AAA","H2K","No","Room with shower - Minimum","King","2","20181209"
"OZORLORI","Super 8 By Wyndham Orlando Int","5900 American Way","Orlando","FL","32819","48.59","AAA","NQQ","No","Non-smoking","Queen","Unknown","20181209"
"DIMCO178","Days Inn Orlando Convention C","9990 International Drive","Orlando","FL","32819","55.24","SP1","H3K","No","Room with shower - Minimum","King","3","20181209"
"MXMCOA63","Motel 6 Orlando International Dr","5909 American Way","Orlando","FL","32819","55.99","RAC","U1B","No","Suite","Other","1","20181209"
"MXMCO791","Motel 6 Orlando Winter Park","5300 Adanson Rd","Orlando","FL","32810","55.99","RAC","N2D","No","Non-smoking","Double","2","20181209"
"TLMCO034","Travelodge Mco Florida Mall","1850 W. Landstreet Rd","Orlando","FL","32809-7981","58.01","AR1","H1K","No","Room with shower - Minimum","King","1","20181209"
"BUORLGHO","Baymont Orlando Universal Blvd","7825 Universal Boulevard","Orlando","FL","32819","58.65","PR2","N2Q","No","Non-smoking","Queen","2","20181209"
"YXORLFLE","Floridian Express","6323 International Drive","Orlando","FL","32819","59.25","PRO","C2D","No","Room with bath - Standard","Double","2","20181209"
"BUORL003","Baymont Inn Suite Florida Mall","8820 S Orange Blossom Trail","Orlando","FL","32809","61.19","SNR","N2Q","No","Non-smoking","Queen","2","20181209"
"DIORL574","Days Inn Orlando Airport","9301 S Orange Blossom Trail","Orlando","FL","32837","61.2","SP1","H3D","No","Room with shower - Minimum","Double","3","20181209"
"RAMCOGVN","Ramada Orlando Near Conv Ctr","8342 Jamaican Court","Orlando","FL","32819","63.0","AR1","N1K","No","Non-smoking","King","1","20181209"
"DIMCO917","Days Inn Orlando Airport","1853 Mccoy Road","Orlando","FL","32809","66.3","SP1","H1Q","No","Room with shower - Minimum","Queen","1","20181209"
"WVORL200","Staysky Suites I-drive Orlando","7601 Canada Ave","Orlando","FL","32819","66.75","P72","C1K","No","Room with bath - Standard","King","1","20181209"
"EAORLOCP","Extended Stay America Southpk","4101 Equity Row","Orlando","FL","32819","67.49","PRO","A0C","No","Room with bath - Superior","Varies","0","20181209"
"WVORL392","The Avanti Resort Orlando","8738 International Drive","Orlando","FL","32819","70.95","PRR","AQ1","No","Room with bath - Superior","Other","Unknown","20181209"
"TLMCO077","Travelodge Orlando Downtown","409 North Magnolia Avenue","Orlando","FL","32801","71.4","SP1","C4Q","No","Room with bath - Standard","Queen","4","20181209"
"WVORL312","Monumental Movieland Hotel","6233 International Drive","Orlando","FL","32819","71.99","SRS","N2D","No","Non-smoking","Double","2","20181209"
"WVORLENC","Enclave Suites","6165 Carrier Drive","Orlando","FL","32819","74.25","P45","G1Q","No","Room with shower - Standard","Queen","1","20181209"
"CXMCO872","Country Inn Suites Orlando","7701 Universal Boulevard","Orlando","FL","32819","78.29","AAA","H2Q","No","Room with shower - Minimum","Queen","2","20181209"
