"OZPHL861","Super 8 Bellmawr Nj Philadelph","341 South Black Horse Pike","Bellmawr","NJ","08031","69.3","AAA","NK1","No","Non-smoking","Other","Unknown","20181211"
"MTPHL469","Microtel Inn & Suites By Wyndh","155 S Stewart Avenue","Ridley Park","PA","19078-1001","109.65","PRO","NQ2","No","Non-smoking","Other","Unknown","20181211"
"SIPHLXEZ","Sheraton Suites Phl Airport","4101b Island Avenue","Philadelphia","PA","19153","135.15","DO0","A1K","No","Room with bath - Superior","King","1","20181211"
"XTPHL322","The Independent Hotel","1234 Locust Street","Philadelphia","PA","19107","122.32","APR","1QB","No","unknown","Other","Unknown","20181211"
"BRPHLBRB","Renaissance Phil Airport Hotel","500 Stevens Drive","Philadelphia","PA","19113","143.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181211"
"BHPHLPAR","Hawthorn Suites By Wyndham Phi","4630 Island Avenue","Philadelphia","PA","19153","143.1","AR1","S3Q","No","Suite","Queen","3","20181211"
"LZPHLLHP","Loews Philadelphia Hotel","1200 Market St","Philadelphia","PA","19107","149.0","RA1","H2R","No","Room with shower - Minimum","Other","2","20181211"
"SIPHL980","Four Points City Ctr Philly","1201 Race Street","Philadelphia","PA","19107","151.6","DO0","A1K","No","Room with bath - Superior","King","1","20181211"
"FNPHLFAF","Fairfield Inn Airport Marriott","8800 Bartram Ave","Philadelphia","PA","19153","152.0","S9R","XMI","No","unknown","Other","Unknown","20181211"
"SIPHL992","Sheraton Philly Univ Cty","3549 Chestnut Street","Philadelphia","PA","19104","159.0","BZF","D2D","No","Room with bath - Minimum","Double","2","20181211"
"SNPHLAC4","Sonesta Philadelphia Downtown","1800 Market Street","Philadelphia","PA","19103","169.0","BNB","D1Q","No","Room with bath - Minimum","Queen","1","20181211"
"BWPHL135","Best Western Plus Philadelphia","1225 Vine St","Philadelphia","PA","19107 1116","152.15","DB6","W1K","No","Room at weekend rate","King","1","20181211"
"CQPHL498","Club Quarters In Philadelphia","1628 Chestnut Street","Philadelphia","PA","19103","185.0","RA1","D1Q","No","Room with bath - Minimum","Queen","1","20181211"
"WYPHL21C","Wyndham Philadelphia Historic","400 Arch Street","Philadelphia","PA","19106","211.65","AA1","C2D","No","Room with bath - Standard","Double","2","20181211"
"WWPHL766","Warwick Rittenhouse Square","220 South 17th Street","Philadelphia","PA","19103-6179","199.2","SRS","H1K","No","Room with shower - Minimum","King","1","20181211"
"WVPHL716","The Study At University City","20 40 South 33rd St","Philadelphia","PA","19104","209.0","RAC","F2D","No","Room with shower - Moderate","Double","2","20181211"
"HYPHLPHB","The Bellevue Hotel","200 South Broad St","Philadelphia","PA","19102","284.0","***","R2Q","No","unknown","Queen","2","20181211"
"WIPHLXBY","Westin Philadelphia","99 South 17th Street","Philadelphia","PA","19103","299.0","DO0","G1K","No","Room with shower - Standard","King","1","20181211"
"SIPHL166","Sheraton Society Hill Hotel","1 Dock Street","Philadelphia","PA","19106","331.55","A16","C1K","No","Room with bath - Standard","King","1","20181211"
"LWPHL776","The Rittenhouse","210 West Rittenhouse Square","Philadelphia","PA","19103","360.05","PRO","B11","No","Room with bath - Moderate","Other","1","20181211"
