"RLFLL270","Knights Inn Hallandale","26 Diplomat Parkway","Hallandale","FL","33009","72.1","ARP","D2D","No","Room with bath - Minimum","Double","2","20181012"
"YXFLL104","Crossland Ft Lauderdale","3031 West Commercial Blvd","Fort Lauderdale","FL","33309","72.7","SNR","C1K","No","Room with bath - Standard","King","1","20181012"
"MXPPM371","Motel 6 Pompano Beach","1201 Nw 31st Ave","Pompano Beach","FL","33069","75.99","RAC","U1D","No","Suite","Double","1","20181012"
"TAHWO101","Hollywood Beach Resort Cruise Port","101 North Ocean Drive","Hollywood","FL","33019","79.0","SAV","CST","No","Room with bath - Standard","Twin","Unknown","20181012"
"MXFLL376","Motel 6 Dania Beach","825 E Dania Beach Blvd","Dania Beach","FL","33004","79.99","RAC","N2D","No","Non-smoking","Double","2","20181012"
"DIFLLC16","Days Inn Fll Ap Cruise Port","1700 W Broward Blvd","Ft Lauderdale","FL","33312","80.74","SP1","C1D","No","Room with bath - Standard","Double","1","20181012"
"MSFLL046","Plantation Inn Hotel And Lounge","375 N. State Rd. 7","Plantation","FL","33317","80.96","SEN","N2D","No","Non-smoking","Double","2","20181012"
"OKFLL771","Haven Hotel Fort Lauderdale","3001 Se 6th Avenue","Ft. Lauderdale","FL","33316","89.49","RAC","C1Q","No","Room with bath - Standard","Queen","1","20181012"
"OZFLL500","Super 8 Pompano Beach","Us Hwy 1 & 10th Street","Pompano Beach","FL","33062","89.99","AR1","H2Q","No","Room with shower - Minimum","Queen","2","20181012"
"YXFLL000","Americas Best Inn And Suites","2935 N Federal Highway","Fort Lauderdale","FL","33306","89.99","SEN","N1D","No","Non-smoking","Double","1","20181012"
"QIHWO708","Quality Inn And Suites Hollywood Bouleva","4900 Hollywood Blvd","Hollywood","FL","33021","94.05","SNR","*1K","No","Unspecified","King","1","20181012"
"XTFLL7C8","Sawgrass Grand Hotel","3003 North University Drive","Sunrise","FL","33322","95.2","ADV","S1K","No","Suite","King","1","20181012"
"MXFLL055","Motel 6 Ft Lauderdale","1801 Sr 84","Ft Lauderdale","FL","33315","95.99","RAC","UD1","No","Suite","Other","Unknown","20181012"
"RAFLL584","Ramada Plaza Ft Lauderdale","5100 N. State Road 7","Ft Lauderdale","FL","FL  33319","89.1","AR1","C5D","No","Room with bath - Standard","Double","5","20181012"
"BWFLL401","Best Western Ft Lauderdale I95","4800 Nw 9th Ave","Fort Lauderdale","FL","33309 3808","98.99","SRS","A1K","No","Room with bath - Superior","King","1","20181012"
"TLFLL970","Travelodge By Wyndham Fort Lau","4011 North Ocean Boulevard","Ft Lauderdale","FL","33308","98.99","AR1","C1K","No","Room with bath - Standard","King","1","20181012"
"EAPPMHPB","Extended Stay America Pompano","1401 W. Mcnab Rd","Pompano Beach","FL","33069","98.99","PRO","N1Q","No","Non-smoking","Queen","1","20181012"
"CIFLL579","Comfort Inn And Suites","3551 W  Commercial Blvd","Ft Lauderdale","FL","33309","99.0","SNR","*1Q","No","Unspecified","Queen","1","20181012"
"TLFLL419","Travelodge Fort Lauderdale","1251 East Sunrise Boulevard","Fort Lauderdale","FL","33304","101.99","SP1","C1K","No","Room with bath - Standard","King","1","20181012"
"EAFLL869","Extended Stay America Cyp Cr","5851 North Andrews Ave Extension","Ft Lauderdale","FL","33309","104.99","PRO","A06","No","Room with bath - Superior","Other","0","20181012"
