"EOATL167","Econo Lodge Atlanta Airport East","5060 Frontage Rd","Forest Park","GA","30297","53.99","SNR","N1K","No","Non-smoking","King","1","20181101"
"EOATL230","Econo Lodge Atlanta","1360 Virginia Ave","Atlanta","GA","30344","46.8","SNR","N1D","No","Non-smoking","Double","1","20181101"
"OZATL517","Super 8 Atlanta Jonesboro Rd","3701 Jonesboro Road Southeast","Atlanta","GA","30354","63.0","AAA","PNK","No","Executive suite","King","Unknown","20181101"
"DIATL653","Days Inn College Park Best Rd","4505 Best Rd","College Park","GA","30337","65.87","SP1","H1K","No","Room with shower - Minimum","King","1","20181101"
"MXATLG05","Motel 6 Atlanta","311 Courtland Street N.e","Atlanta","GA","30303","79.99","RAC","N1K","No","Non-smoking","King","1","20181101"
"MTATL600","Microtel Atlanta Buckhead Area","1840 Corporate Blvd Ne","Atlanta","GA","30329","88.4","PRO","NQ1","No","Non-smoking","Other","Unknown","20181101"
"TOATLBUT","Towneplace Stes Buckh Marriott","820 Sidney Marcus Blvd","Atlanta","GA","30324","89.0","RAC","REG","No","unknown","Other","Unknown","20181101"
"EAATLBRH","Extended Stay America Buckhead","3967 Peachtree Road","Atlanta","GA","30319","99.99","PRO","H1Q","No","Room with shower - Minimum","Queen","1","20181101"
"SZATL762","Sleep Inn Airport","1911 Sullivan Rd.","College Park","GA","30337","89.1","SNR","N1Q","No","Non-smoking","Queen","1","20181101"
"LQATL174","La Quinta Inn Ste Atlanta Ballpark Galle","2415 Paces Ferry Road","Atlanta","GA","30339","89.0","RAC","C2D","No","Room with bath - Standard","Double","2","20181101"
"BWATL120","Best Western Plus Atl Airprt E","301 North Central Avenue","Hapeville","GA","30354","98.1","SRS","A2Q","No","Room with bath - Superior","Queen","2","20181101"
"CYATLCWC","Courtyard Marriott Arpt West","3400 Creek Pointe Drive","East Point","GA","30344","101.15","S9R","XMI","No","unknown","Other","Unknown","20181101"
"CXATL754","Country Inn Stes Atl Air North","1365 Hardin Avenue","East Point","GA","30344","102.85","PRO","O2Q","No","unknown","Queen","2","20181101"
"HXATL07E","Hampton Inn  Atl N Druid Hills","1975 N Druid Hills Rd","Atlanta","GA","30329","123.5","PKG","A1Q","No","Room with bath - Superior","Queen","1","20181101"
"FNATLAAF","Fairfield Inn N Stes Marriott","2020 Sullivan Road","College Park","GA","30337","110.0","S9R","XMI","No","unknown","Other","Unknown","20181101"
"CYATLANC","Courtyard Arpt North Marriott","3399 International Blvd","Hapeville","GA","30354","119.0","RAC","HDO","No","Room with shower - Minimum","Other","Unknown","20181101"
"LQATLBNA","La Quinta Inn Ste Atlanta Buckhead","2535 Chantilly Drive Ne","Atlanta","GA","30324","119.0","RAC","B1K","No","Room with bath - Moderate","King","1","20181101"
"CZATL604","Comfort Suites Atlanta Airport","5087 Clark Howell Hwy","Forest Park","GA","30349","122.39","SNR","N2Q","No","Non-smoking","Queen","2","20181101"
"YZATLB21","Staybridge Suites Hapeville","3420 Norman Berry Hapeville","Hapeville","GA","30354","127.0","76N","*1K","No","Unspecified","King","1","20181101"
"RCATLRAR","Residence Inn Airport Marriott","3401 International Boulevard","Hapeville","GA","30354","127.0","S9R","XMI","No","unknown","Other","Unknown","20181101"
