"DIDCA296","Days Inn Camp Sprngs Andrwsafb","5151 Allentown Road","Camp Springs","DC","20746","59.49","SP1","H1Q","No","Room with shower - Minimum","Queen","1","20180927"
"EODCA073","Econo Lodge Andrews Afb","7851 Malcolm Rd","Clinton","DC","20735","62.1","SNR","N2D","No","Non-smoking","Double","2","20180927"
"BWDCA120","Best Western Springfield","6721 Commerce Street","Springfield","DC","22150","71.99","SRS","B2D","No","Room with bath - Moderate","Double","2","20180927"
"OZCGS469","Super 8 College Prk Wash Dc Ar","9150 Baltimore Ave","College Park","MD","20740","76.49","SP1","H1Q","No","Room with shower - Minimum","Queen","1","20180927"
"DIDCA464","Days Inn Alexandria South","6100 Richmond Hwy/i-95","Alexandria","DC","22303","76.5","SP1","C4Q","No","Room with bath - Standard","Queen","4","20180927"
"MXDCA682","Motel 6 Washington","5701 Allentown Rd","Camp Springs","MD","20746","69.91","RAC","U1D","No","Suite","Double","1","20180927"
"BWDCA038","Best Western Capital Beltway","5910 Princess Garden Parkway","Lanham","DC","20706","81.59","DB6","A2Q","No","Room with bath - Superior","Queen","2","20180927"
"OZWAS560","Super 8 Alexandria","110 B South Bragg Street","Alexandria","VA","22312","83.7","AR1","H1D","No","Room with shower - Minimum","Double","1","20180927"
"CIDCA383","Comfort Inn Pentagon City","2480 South Glebe Road","Arlington","VA","22206","84.6","SNR","*1K","No","Unspecified","King","1","20180927"
"OZADW450","S8 Camp Springs-andrews Afb","5151 B Allentown Rd","Camp Spring","MD","20746","76.49","SP1","H1K","No","Room with shower - Minimum","King","1","20180927"
"CXWAS578","Country Inn Ste Washington Dc","8850 Hampton Mall Dr","Capitol Heights","DC","20743","95.2","PRO","O2Q","No","unknown","Queen","2","20180927"
"EAWAS767","Extended Stay America Landover","9401 Largo Drive West","Landover","MD","20785","98.99","PRO","A07","No","Room with bath - Superior","Other","0","20180927"
"BWWAS101","Best Western Pentagon Hotel","2480 South Glebe Road","Arlington","VA","22206","87.99","SRS","A2Q","No","Room with bath - Superior","Queen","2","20180927"
"WGDCAFW7","Wingate Springfield","6550 Loisdale Court","Springfield","VA","22150","89.0","RAC","PNK","No","Executive suite","King","Unknown","20180927"
"EAWAS049","Extended Stay America Springfi","6800 Metropolitan Center Dr","Springfield","VA","22150","94.49","PRO","B*Q","No","Room with bath - Moderate","Queen","Unspecified","20180927"
"LQDCA707","La Quinta Inn Ste Dc Metro Capitol Beltw","55 Hampton Park Blvd","Capitol Heights","MD","20743","109.0","COR","H1K","No","Room with shower - Minimum","King","1","20180927"
"CXADW410","Country Inn Stes Camp Springs","4950 Mercedes Blvd","Camp Springs","MD","20746","109.65","PRO","O1K","No","unknown","King","1","20180927"
"EADCAMRD","Extended Stay America Falls Ch","8281 Willow Oaks Corp Drive","Fairfax","VA","22031","114.99","PRO","A0D","No","Room with bath - Superior","Double","0","20180927"
"EAWAS768","Extended Stay America Alexandr","205 North Breckrinridge Place","Alexandria","VA","22312","103.49","PRO","A07","No","Room with bath - Superior","Other","0","20180927"
"MXIADF92","Motel 6 Washington","1345 4th Street Ne","Washington","DC","20002","104.99","RAC","N2D","No","Non-smoking","Double","2","20180927"
