"RYMSY218","Rodeway Inn And Suites New Orleans","8400 I-10 Service Road","New Orleans","LA","70127","50.92","SNR","A2Q","No","Room with bath - Superior","Queen","2","20180822"
"DIMSYNOR","Days Inn New Orleans","10020 I-10 Service Road","New Orleans","LA","70127","55.24","SP1","C1K","No","Room with bath - Standard","King","1","20180822"
"MXMSYC72","Motel 6 New Orleans La","12330 I-10 Service Road","New Orleans","LA","70128","57.99","RAC","UBR","No","Suite","Other","Unknown","20180822"
"OZMSY450","Super 8 New Orleans","6322 Chef Menteur Highway","New Orleans","LA","70126","58.65","SP1","H1D","No","Room with shower - Minimum","Double","1","20180822"
"MXMSYG30","Motel 6 New Orleans","4200 Old Gentilly Road","New Orleans","LA","70126","58.99","RAC","N2Q","No","Non-smoking","Queen","2","20180822"
"WVMSY100","Historic Streetcar Inn","1509 St. Charles Ave","New Orleans","LA","70130","59.0","RAC","H1K","No","Room with shower - Minimum","King","1","20180822"
"EOMSY108","Econo Lodge New Orleans","4940 Chef Menteur Hwy","New Orleans","LA","70126","60.29","SNR","N1K","No","Non-smoking","King","1","20180822"
"UBMSY170","Suburban Extended Stay Hotel Avondale","3051 Highway 90","Avondale","LA","70094","62.1","SNR","N1D","No","Non-smoking","Double","1","20180822"
"LQMSY579","La Quinta Inn West Bank Gretna","50 Terry Parkway","Grenta","LA","70056 2564","65.0","RAC","H1K","No","Room with shower - Minimum","King","1","20180822"
"LQMSY580","La Quinta Inn Veterans Metairie","5900 Veterans Memorial Blvd","Metairie","LA","70003 1738","65.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180822"
"MXMSY823","Studio 6 New Orlean","12330 I-10 Service Road","New Orleans","LA","70128","67.99","RAC","N1Q","No","Non-smoking","Queen","1","20180822"
"DIMSY805","Days Inn Nola Pontchartrain","4180 Old Gentilly Rd","New Orleans","LA","70126-4931","59.49","SP1","C1K","No","Room with bath - Standard","King","1","20180822"
"YXMSYPEL","The Pelham Hotel","444 Common Street","New Orleans","LA","70130","69.0","RAC","C1Q","No","Room with bath - Standard","Queen","1","20180822"
"LQMSY508","La Quinta Inn New Orleans Causeway","3100 I 10 Service Road","Metairie","LA","70001 2091","69.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180822"
"YXMSY007","Olde Town Inn","2311 North Rampart St","New Orleans","LA","70117","69.0","RAC","D1K","No","Room with bath - Minimum","King","1","20180822"
"OZMSY017","Super 8 Metairie","2421 Clearview Parkway","Metairie","LA","70001","61.2","SP1","H2K","No","Room with shower - Minimum","King","2","20180822"
"DIMSY838","Days Inn Gretna New Orleans","100 Westbank Expy","Gretna","LA","70053-5613","70.54","SP1","H2Q","No","Room with shower - Minimum","Queen","2","20180822"
"ALMSY022","Aloft New Orleans Downtown","225 Baronne Street","New Orleans","LA","70112","75.65","DO0","A1K","No","Room with bath - Superior","King","1","20180822"
"EAMSY221","Extended Stay America Metairie","3300 I-10 Service Road South","Metairie","LA","70001","67.49","PRO","A06","No","Room with bath - Superior","Other","0","20180822"
"BWMSY120","Blake Hotel New Orleans","500 Saint Charles Avenue","New Orleans","LA","70130","67.15","GOV","A1Q","No","Room with bath - Superior","Queen","1","20180822"
