"WVANC255","Aptel Studio Hotel","624 Rodeo Place","Anchorage","AK","99508","118.15","P1R","G1Q","No","Room with shower - Standard","Queen","1","20180725"
"WVANC003","Long House Alaskan Hotel","4335 Wisconsin","Anchorage","AK","99517","125.0","SNR","C1Q","No","Room with bath - Standard","Queen","1","20180725"
"WVANC684","Aspen Suites Hotel Anchorage","100 E Tudor Rd","Anchorage","AK","99503","139.0","RA2","H1Q","No","Room with shower - Minimum","Queen","1","20180725"
"WVANC001","Inlet Tower Hotel And Suites","1200 L Street","Anchorage","AK","99501","140.0","GOV","C1Q","No","Room with bath - Standard","Queen","1","20180725"
"RLANC441","Guesthouse Inn N Suites Anc","321 East 5th Avenue","Anchorage","AK","99501","159.0","ADV","H2Q","No","Room with shower - Minimum","Queen","2","20180725"
"WXANCINT","Coast International Inn","3450 Aviation Ave","Anchorage","AK","99502","159.0","GOV","B1Q","No","Room with bath - Moderate","Queen","1","20180725"
"MXANCE03","Motel 6 Anchorage - Midtown","5000 A Street","Anchorage","AK","99503","169.99","RAC","N2D","No","Non-smoking","Double","2","20180725"
"EAANC274","Extended Stay America Midtown","700 E. 34th Avenue","Anchorage","AK","99503","151.99","PRO","EBK","No","Room with shower - Superior","King","Unknown","20180725"
"MTANC101","Microtel Inn & Suites By Wyndh","5205 Northwood Drive","Anchorage","AK","99517","152.99","PRO","S2Q","No","Suite","Queen","2","20180725"
"WVANC825","Dimond Center Hotel","700 E Dimond Blvd","Anchorage","AK","99515","189.0","PR4","N1Q","No","Non-smoking","Queen","1","20180725"
"EAANC276","Extended Stay America Downtown","108 East 8th Avenue","Anchorage","AK","99501","170.99","PRO","A0N","No","Room with bath - Superior","Other","0","20180725"
"RAANC614","Ramada Anchorage","115 East 3rd Ave","Anchorage","AK","99501","177.65","A01","C2Q","No","Room with bath - Standard","Queen","2","20180725"
"YXANC269","My Place Hotel - Anchorage Ak","729 E  40th Avenue","Anchorage","AK","99503","179.99","RA1","C1Q","No","Room with bath - Standard","Queen","1","20180725"
"YXANC600","Historic Anchorage Hotel","330 E Street","Anchorage","AK","99501","207.0","SNR","A2D","No","Room with bath - Superior","Double","2","20180725"
"YXANCESH","Americas Best Value Inn","4360 Spenard Road","Anchorage","AK","99517","188.1","SRS","N1K","No","Non-smoking","King","1","20180725"
"BWANC005","Best Western Golden Lion Hotel","1000 E 36th Avenue","Anchorage","AK","99508","189.0","MIL","A2Q","No","Room with bath - Superior","Queen","2","20180725"
"CZANC026","Comfort Suites Anchorage International A","2919 West International Airport Drive","Anchorage","AK","99502","233.1","SNR","N1K","No","Non-smoking","King","1","20180725"
"LQANC998","La Quinta Inn Ste Anchorage Airport","3501 Minnesota Drive","Anchorage","AK","99503","214.0","COR","H1K","No","Room with shower - Minimum","King","1","20180725"
"CPANC282","Crowne Plaza Anchorage Midtown","109 W. International Airport R","Anchorage","AK","99518","218.0","482","*RH","No","Unspecified","Other","Unknown","20180725"
"YXANC195","Puffin Inn Of Anchorage","4400 Spenard Road","Anchorage","AK","99517","220.0","RAC","H2T","No","Room with shower - Minimum","Twin","2","20180725"
