"LQMSY580","La Quinta Inn Veterans Metairie","5900 Veterans Memorial Blvd","Metairie","LA","70003 1738","75.0","RAC","C2D","No","Room with bath - Standard","Double","2","20190127"
"LQMSY579","La Quinta Inn West Bank Gretna","50 Terry Parkway","Grenta","LA","70056 2564","75.0","RAC","H1K","No","Room with shower - Minimum","King","1","20190127"
"OZMSY450","Super 8 New Orleans","6322 Chef Menteur Highway","New Orleans","LA","70126","71.1","AAA","PND","No","Executive suite","Double","Unknown","20190127"
"LQMSY508","La Quinta Inn New Orleans Causeway","3100 I 10 Service Road","Metairie","LA","70001 2091","75.0","RAC","C2D","No","Room with bath - Standard","Double","2","20190127"
"CXMSY333","Country Inn Suites Metairie","2713 N Causeway Boulevard","Metairie","LA","70002","88.4","PRO","O1K","No","unknown","King","1","20190127"
"BWMSY094","Best Western Bayou Inn","9008 Westbank Expressway","Westwego","LA","70094","85.49","SRS","B2Q","No","Room with bath - Moderate","Queen","2","20190127"
"AKMSYQCA","Qandc Hotel Bar New Orleans","344 Camp Street","New Orleans","LA","70130","125.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20190127"
"WVMSYDOH","Dauphine Orleans Hotel","415 Dauphine Street","New Orleans","LA","70112","129.0","RAC","F1D","No","Room with shower - Moderate","Double","1","20190127"
"WVMSY911","Hotel Le Marais","717 Conti Street","New Orleans","LA","70130","134.0","AA8","AK1","No","Room with bath - Superior","Other","Unknown","20190127"
"BWMSY087","Bw Plus French Quarter","920 North Rampart Street","New Orleans","LA","70116","116.99","AAA","C2D","No","Room with bath - Standard","Double","2","20190127"
"WVMSY954","The Hotel Modern New Orleans","2 Lee Circle","New Orleans","LA","70130","135.15","PR6","C3S","No","Room with bath - Standard","Single","3","20190127"
"LQMSY983","La Quinta Inn Ste New Orleans Downtown","301 Camp Street","New Orleans","LA","70130","149.0","RAC","H2D","No","Room with shower - Minimum","Double","2","20190127"
"BWMSY095","B Western Plus St Christoph","114 Magazine Street","New Orleans","LA","70130","152.1","SRS","B1K","No","Room with bath - Moderate","King","1","20190127"
"HYMSYHFQ","Hyatt Centric French Quarter New Orleans","800 Iberville Street","New Orleans","LA","70112","159.0","***","KNG","No","Room with bath/shower - Minimum","Other","Unknown","20190127"
"MDMSY030","Le Meridien New Orleans","333 Poydras St","New Orleans","LA","70130","160.45","DO0","A1K","No","Room with bath - Superior","King","1","20190127"
"SIMSY766","Four Points French Quarter","541 Bourbon Street","New Orleans","LA","70130","169.0","DO0","A2D","No","Room with bath - Superior","Double","2","20190127"
"OMMSY515","Omni Royal Orleans","621 St Louis Street","New Orleans","LA","70130","186.15","AR2","XEQ","No","unknown","Queen","Unknown","20190127"
"BWMSY045","Best Western Plus Westbank","1700 Lapalco Blvd","Harvey","LA","70058","164.9","DB6","A1K","No","Room with bath - Superior","King","1","20190127"
"PWMSY082","B On Canal","1300 Canal Street","New Orleans","LA","70112","188.1","RAC","FKC","No","Room with shower - Moderate","Varies","Unknown","20190127"
"WIMSY763","Westin New Orleans Canal Place","100 Rue Iberville","New Orleans","LA","70130","195.0","YP0","B1K","No","Room with bath - Moderate","King","1","20190127"
