"OZPHX753","Super 8 Phoenix Metro North","8130 N Black Canyon Hwy","Phoenix","AZ","85051-4867","51.19","AAA","Q11","No","unknown","Other","1","20190126"
"YXPHXHNV","Crossland Phoenix Metro","2102 West Dunlap Ave","Phoenix","AZ","85021","57.95","SNR","D1Q","No","Room with bath - Minimum","Queen","1","20190126"
"HJPHX412","Hojo Phoenix Airport Downtown","4120 E Van Buren Street","Phoenix","AZ","85008","64.8","AR1","H1K","No","Room with shower - Minimum","King","1","20190126"
"MXPHXB91","Motel 6 Phoenix Black Canyon","4130 N Black Canyon Hwy","Phoenix","AZ","85017","69.99","RAC","N1Q","No","Non-smoking","Queen","1","20190126"
"DIPHX684","Days Inn Airport Phoenix","2900 E Van Buren Street","Phoenix","AZ","85008","71.99","AR1","C2K","No","Room with bath - Standard","King","2","20190126"
"LQPHX853","La Quinta Inn Ste Phoenix I-10 W","4901 W Mcdowell Road","Phoenix","AZ","85043","74.0","RAC","B1K","No","Room with bath - Moderate","King","1","20190126"
"MXPHXH62","Motel 6 Glendale Az","7116 N. 59th Ave","Glendale","AZ","85301","65.99","RAC","N2D","No","Non-smoking","Double","2","20190126"
"LQPHX704","La Quinta Inn Phoenix Thomas Road","2725 N Black Canyon Highway","Phoenix","AZ","85009 1897","89.0","RAC","C1K","No","Room with bath - Standard","King","1","20190126"
"OZPHX959","Super 8 Phoenix Downtown","965 East Van Buren","Phoenix","AZ","85006","92.7","GOV","PNK","No","Executive suite","King","Unknown","20190126"
"BWPHX062","Best Western Airport Inn","2425 South 24th Street","Phoenix","AZ","85034","95.99","DB6","A2D","No","Room with bath - Superior","Double","2","20190126"
"CXPHX579","Country Inn Stes Phoenix  Arpt","4702 E University Dr","Phoenix","AZ","85034","97.58","PRO","O2Q","No","unknown","Queen","2","20190126"
"LQPHX566","La Quinta Inn Phoenix Sky Harbor Ap","911 South 48th Street","Tempe","AZ","85281 5102","99.0","RAC","C1D","No","Room with bath - Standard","Double","1","20190126"
"RLPHXGL6","Red Lion Inn And Suites Phoeni","1429 N Scottsdale Rd","Tempe","AZ","85281","100.5","ARP","R1Q","No","unknown","Queen","1","20190126"
"MXPHX029","Motel 6 Scottsdale","6848 E Camelback Rd","Scottsdale","AZ","85251","139.99","RAC","U1D","No","Suite","Double","1","20190126"
"SIPHX349","Four Points Phoenix North","2532 West Peoria Avenue","Phoenix","AZ","85029","141.7","A16","A1K","No","Room with bath - Superior","King","1","20190126"
"BWPHX144","Best Western Plus Tempe","5300 South Priest","Tempe","AZ","85283","143.99","DB6","W1K","No","Room at weekend rate","King","1","20190126"
"MSPHX021","Magnuson Hotel Papago Inn","7017 East Mcdowell Rd","Scottsdale","AZ","85257","152.68","SEN","N2Q","No","Non-smoking","Queen","2","20190126"
"ALPHX174","Aloft Phoenix Airport","4450 E Washington Street","Phoenix","AZ","85034","156.63","A16","A1K","No","Room with bath - Superior","King","1","20190126"
"DRPHX299","Drury Inn And Suites Phoenix Airport","3333 East University Drive","Phoenix","AZ","85034","139.99","WKD","N6K","No","Non-smoking","King","6","20190126"
"SIPHX102","Sheraton Crescent Hotel","2620 West Dunlap Avenue","Phoenix","AZ","85021","161.87","A16","C1K","No","Room with bath - Standard","King","1","20190126"
