"YXDTW563","Americas Best Value Inn","13181 Michigan Avenue","Dearborn","MI","48126","52.94","SRS","N1D","No","Non-smoking","Double","1","20180727"
"MXDTWE91","Motel 6 Detroit - Southgate","18777 Northline Rd","Southgate","MI","48195","69.99","RAC","UND","No","Suite","Double","Unknown","20180727"
"OZYQG994","Sup 8 Windsor Ambassador Brdge","2265 Huron Church Rd","Windsor","ON","N9C2L9","94.43","AAA","NQ1","No","Non-smoking","Other","Unknown","20180727"
"YXDTW038","Rivertown Inn   Suites","1316 E Jefferson","Detroit","MI","48207","89.99","RAC","A1D","No","Room with bath - Superior","Double","1","20180727"
"SCYQG884","Sunbridge Hotel Windsor","430 Ouellette Ave","Windsor","ON","N9A 1B2","91.54","BO1","F1Q","No","Room with shower - Moderate","Queen","1","20180727"
"CZYQG365","Comfort Suites Downtown","500 Tuscarora Rd. East","Windsor","ON","N9A 3M2","95.8","SNR","N1K","No","Non-smoking","King","1","20180727"
"RFDTW439","Red Roof Suites Melvindale","17600 Dix Road","Melvindale","MI","48122","107.1","SRS","H1K","No","Room with shower - Minimum","King","1","20180727"
"TOYQGTST","Towneplace Stes Winds Marriott","250 Dougall Ave","Windsor","ON","N9A7C6","102.65","S9R","XMI","No","unknown","Other","Unknown","20180727"
"BWYQG117","Best Western Plus Waterfront","277 Riverside Drive West","Windsor","ON","N9A 5K4","112.97","DB6","B1Q","No","Room with bath - Moderate","Queen","1","20180727"
"BHDTWDBR","Hawthorn Suites Dearborn, Mi","5777 Southfield Service Drive","Detroit","MI","48228","118.99","SP1","S2Q","No","Suite","Queen","2","20180727"
"BUDTT593","Baymont Downtown Detroit","3140 E Heffersin Ave","Detroit","MI","48207","125.99","SNR","N1K","No","Non-smoking","King","1","20180727"
"LQDTWBNK","La Quinta Inn Detroit Southgate","12888 Reeck Road","Southgate","MI","48195","129.0","RAC","A2D","No","Room with bath - Superior","Double","2","20180727"
"BWDTW089","Best Western Greenfield Inn","3000 Enterprise Drive","Allen Park","MI","48101","125.96","SRS","B1K","No","Room with bath - Moderate","King","1","20180727"
"HXYQG184","Hampton Stes By Hilton Windsor","1840 Huron Church Rd","Windsor","ON","N9C 2L3","144.28","RAC","A0A","No","Room with bath - Superior","Other","0","20180727"
"TODTWTDT","Towneplace Stes Dearb Marriott","6141 Mercury Drive","Dearborn","MI","48126","152.15","S9R","XMI","No","unknown","Other","Unknown","20180727"
"WVDTW417","Hotel St Regis Detroit","3071 West Grand Boulevard","Detroit","MI","MI 48202","136.1","PRO","EQ1","No","Room with shower - Superior","Other","Unknown","20180727"
"HIYQG36C","Holiday Inn Exp Windsor Waterfront","33 Riverside Drive East","Windsor","ON","N9A 2S4","136.86","482","*1K","No","Unspecified","King","1","20180727"
"HIYQG9BF","Holiday Inn Ambassador Bridge","1855 Huron Church Road","Windsor","ON","N9C 2L6","137.63","482","*1B","No","Unspecified","Other","1","20180727"
"CYDTTDBC","Courtyard Dearborn Marriott","5200 Mercury Dr","Dearborn","MI","48126","152.0","RAC","XMI","No","unknown","Other","Unknown","20180727"
"HXDTW114","Hampton Inn Detroit-southgate","13555 Prechter Blvd","Southgate","MI","48195","169.0","RAC","C2Q","No","Room with bath - Standard","Queen","2","20180727"
