"DICVG045","Days Inn Cincinnati East - 5165","4056 Mt Carmel Tobasco Rd","Cincinnati","OH","45255","47.59","SP1","C4D","No","Room with bath - Standard","Double","4","20181105"
"BHCVG382","Hawthorn Suites By Wyndham Cin","11180 Dowlin Drive","Cincinnati","OH","45241","79.95","SP1","S1Q","No","Suite","Queen","1","20181105"
"RDCVG757","Radisson Cincinnati Riverfront","668 Fifth Street","Covington","KY","41011","109.65","PRO","O2Q","No","unknown","Queen","2","20181105"
"SNCVGFC5","Sonesta Es Cinci Sharon E","2670 E Kemper Road","Sharonville","OH","45241","95.2","AAA","S1K","No","Suite","King","1","20181105"
"HXCVG093","Hampton Inn Blue Ash Cincinna","4761 Creek Road","Blue Ash","OH","45242","98.1","RAC","D2Q","No","Room with bath - Minimum","Queen","2","20181105"
"BHCVGCAN","Hawthorn Suites By Wyndham Cin","10665 Techwoods Circle","Blue Ash","OH","45242","107.1","BAR","S1Q","No","Suite","Queen","1","20181105"
"BWCVG111","Bw Plus Cincinnati Riverfront","200 Crescent Avenue","Covington","KY","41011-1002","125.1","DB6","A2Q","No","Room with bath - Superior","Queen","2","20181105"
"HXCVG342","Hampton Ste Cincinnati-mason, Oh","5232 Bardes Road","Mason","OH","45040","116.1","RAC","D2Q","No","Room with bath - Minimum","Queen","2","20181105"
"CYCVGBAC","Courtyard Blue Ash Marriott","4625  East Lake Forest Dr","Blue Ash","OH","45242","118.0","S9R","XMI","No","unknown","Other","Unknown","20181105"
"DTCVG022","Dbltree Stes Cincinnati Blue","6300 East Kemper Road","Cincinnati","OH","45241","137.7","AAA","G1K","No","Room with shower - Standard","King","1","20181105"
"ESCVGD86","Embassy Suites Blue Ash","4554 Lake Forest Drive","Cincinnati","OH","45242","141.55","AAA","A1D","No","Room with bath - Superior","Double","1","20181105"
"HXCVG348","Hmptn Inn And Suites Downtown Cincinnati","617 Vine Street","Cincinnati","OH","45202","170.05","RAC","G1K","No","Room with shower - Standard","King","1","20181105"
"YXCVG21C","21c Museum Hotel Cincinnati","609 Walnut Street","Cincinnati","OH","45202","249.0","RA2","A2Q","No","Room with bath - Superior","Queen","2","20181105"
"HHCVG253","Hilton Cincinnati Netherlands","35 West Fifth St","Cincinnati","OH","45202-2899","256.32","RAC","B2D","No","Room with bath - Moderate","Double","2","20181105"
