"NZNYC569","Gowanus Inn And Yard, An Ascend Hotel Co","645-651 Union St.","Brooklyn","NY","11215","89.1","SNR","N1Q","No","Non-smoking","Queen","1","20180627"
"RYEWR320","Rodeway Inn Jersey City","459 Tonnelle Avenue","Jersey City","NJ","07307","80.1","SNR","N1Q","No","Non-smoking","Queen","1","20180627"
"TLJEC197","Travelodge Jersey City","881 Tonnele Ave","Jersey City","NJ","07307-3938","85.49","B02","C2K","No","Room with bath - Standard","King","2","20180627"
"EOEWR072","Econo Lodge Jersey City","750 762 Tonnelle Ave","Jersey City","NJ","07307","94.49","SNR","N1K","No","Non-smoking","King","1","20180627"
"NZQFF473","Union Hotel, An Ascend Hotel Collection","611 De Graw Street","Brooklyn","NY","11217","98.1","SNR","N1Q","No","Non-smoking","Queen","1","20180627"
"OKNYC247","Pod Williamsburg","247 Metropolitan Avenue","Brooklyn","NY","11211","129.0","RAC","C2T","No","Room with bath - Standard","Twin","2","20180627"
"IQLGAUST","The Jane","113 Jane Street","New York","NY","10014","115.0","RAC","C1K","No","Room with bath - Standard","King","1","20180627"
"YXJFKBMI","Brooklyn Motor Inn","140 Hamilton Ave","Brooklyn","NY","11231","140.0","RAC","A1Q","No","Room with bath - Superior","Queen","1","20180627"
"YXNYC068","Hotel 31","120 East 31st Street","New York","NY","10016","143.1","1NT","C1D","No","Room with bath - Standard","Double","1","20180627"
"WVLGAHLJ","Hotel Le Jolie","235 Meeker Avenue","Brooklyn","NY","11211","144.99","RAC","G2T","No","Room with shower - Standard","Twin","2","20180627"
"OKNYCP51","Pod 51 Hotel","230 East 51st Street","New York","NY","10022","139.0","RAC","J1T","No","Room with bath/shower - Moderate","Twin","1","20180627"
"GDNYCPPH","Pointe Plaza Hotel","2 Franklin Ave","Brooklyn","NY","11249","149.0","RAC","C2T","No","Room with bath - Standard","Twin","2","20180627"
"YXNYCSLE","Americana Inn","69 West 38th Street","New York","NY","10018","150.0","RAC","J1S","No","Room with bath/shower - Moderate","Single","1","20180627"
"OKNYC400","Pod Times Square","400 West 42nd Street","New York City","NY","10036","145.0","RAC","C2T","No","Room with bath - Standard","Twin","2","20180627"
"WVNYC062","Manhattan Broadway Hotel","273 West 38th Street","New York","NY","10018","159.0","RAC","F2T","No","Room with shower - Moderate","Twin","2","20180627"
"JVNYCBVH","50 Bowery --new Hotel-- Jfk","50 Bowery","New York","NY","10013","186.75","PR5","A1K","No","Room with bath - Superior","King","1","20180627"
"WYNYC996","Wyndham Garden Long Islnd Cty","44-29 9th Street","Long Island City","NY","11101","188.1","AR1","A1K","No","Room with bath - Superior","King","1","20180627"
"CCNYC222","Clarion Hotel Park Avenue","429 Park Avenue South","New York","NY","10016","188.1","SNR","N1D","No","Non-smoking","Double","1","20180627"
"HINYCFBF","Holiday Inn Exp Stes Jersey Cit","707 Tonnelle Avenue","Jersey City","NY","07307","169.0","013","*2B","No","Unspecified","Other","2","20180627"
"YXNYC303","Manhattan West Hotel","303 West 30th Street","New York","NY","10001","179.0","RAC","F1Q","No","Room with shower - Moderate","Queen","1","20180627"
