"SZMIA817","Sleep Inn Miami Airport","105 Fairway Dr","Miami Springs","FL","33166","63.65","SNR","*1Q","No","Unspecified","Queen","1","20180916"
"WVMIAOCS","Ocean Surf Hotel","7436 Ocean Terrace","Miami Beach","FL","33141","65.55","SNR","F2T","No","Room with shower - Moderate","Twin","2","20180916"
"QIMIAB88","Quality Inn Miami Airport","3959 Northwest 79th Avenue","Miami","FL","33166","65.7","SNR","N1K","No","Non-smoking","King","1","20180916"
"CCMIA818","Clarion Inn And Suites Miami Airport","5301 N W 36th Street","Miami Springs","FL","33166","67.5","SNR","*2D","No","Unspecified","Double","2","20180916"
"RYMIA645","Rodeway Inn South Miami - Coral Gables","5959 Sw 71st Street","South Miami","FL","33143","67.94","SNR","N1K","No","Non-smoking","King","1","20180916"
"DIMIA267","Days Inn Miami Airport North","4767 N.w. 36th Street","Miami","FL","33166","71.1","AR1","C1Q","No","Room with bath - Standard","Queen","1","20180916"
"LQMIA980","La Quinta Inn Ste Miami Airport West","8730 Nw 27th Street","Miami","FL","33172","65.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180916"
"WVMIAAIR","Regency Hotel Miami","1000 Nw Le Jeune Road","Miami","FL","33126","73.8","PRE","F1K","No","Room with shower - Moderate","King","1","20180916"
"HIMIADE0","Holiday Inn Exp Miami Springs","5125 North West 36th Street","Miami Springs","FL","33166","75.65","482","*1D","No","Unspecified","Double","1","20180916"
"WVMIA756","Alden Hotel","2925 Indian Creek","Miami Beach","FL","33140","77.25","P1V","J1Q","No","Room with bath/shower - Moderate","Queen","1","20180916"
"MXMIAI27","Motel 6 Miami, Fl","7330 Nw 36th Street","Miami","FL","33166","69.0","RAC","N2Q","No","Non-smoking","Queen","2","20180916"
"WVMIABMB","The Broadmoor Miami Beach","7450 Ocean Terrace","Miami Beach","FL","33141","79.0","NON","F2D","No","Room with shower - Moderate","Double","2","20180916"
"YXMIABPH","Beach Place Hotel","8601 Harding Ave","Miami Beach","FL","33141","80.0","RAC","C1D","No","Room with bath - Standard","Double","1","20180916"
"WVMIA899","Doral Inn And Suites Miami Airport West","1212 Nw 82nd Ave","Doral","FL","33126","80.0","PRO","S1K","No","Suite","King","1","20180916"
"YOMIA754","Candlewood Stes Miami Airport","8855 Northwest  27th Street","Miami","FL","33172","83.99","76N","*1Q","No","Unspecified","Queen","1","20180916"
"RAMIA729","Ramada Miami Springs Airport","5001 Nw 36th St","Miami Springs","FL","33166-6003","84.0","RAC","N1K","No","Non-smoking","King","1","20180916"
"MCMIAAPM","Miami Airport Marriott","1201 Nw Le Jeune Road","Miami","FL","33126","84.0","S9R","XMI","No","unknown","Other","Unknown","20180916"
"RFMIA255","Red Roof Plus Miami Airport","3401 Nw Le Jeune Road","Miami","FL","33142","84.15","SEN","A2D","No","Room with bath - Superior","Double","2","20180916"
"WVMIA100","Seagull Hotel Miami Beach","100-21st Street Collins Ave","Miami Beach","FL","33139","86.24","SNR","C2D","No","Room with bath - Standard","Double","2","20180916"
"CYMIACSC","Courtyard Miami Arpt Marriott","1201 Nw Le Jeune Rd","Miami","FL","33126","87.0","RAC","XMI","No","unknown","Other","Unknown","20180916"
