"EOMKC295","Econo Lodge Kansas City Downtown North","2232 Taney Street","Kansas City","MO","64116","49.49","SNR","A1Q","No","Room with bath - Superior","Queen","1","20180729"
"YXMKC160","Crossland Worlds Of Fun","4301 N Corrington Ave","Kansas City","MO","64117","52.25","SNR","C2T","No","Room with bath - Standard","Twin","2","20180729"
"WVMKC973","American Motel","7949 Splitlog Ave","Kansas City","KS","66112","53.96","SN7","N2D","No","Non-smoking","Double","2","20180729"
"OZMKC482","Super 8 Kansas City Barry Road","6900 Nw 83rd Terrace","Kansas City","MO","64152","50.57","SP1","C1K","No","Room with bath - Standard","King","1","20180729"
"OZMCI453","Super 8 Riverside-kansas City","800 Nw Argosy Parkway","Riverside","MO","64150","63.89","AAA","H2D","No","Room with shower - Minimum","Double","2","20180729"
"DIMCI000","Days Inn Kansas City","5100 E. Linwood Blvd","Kansas City","MO","64128","71.99","AR1","C2K","No","Room with bath - Standard","King","2","20180729"
"QIMKC023","Quality Inn","6401 E. Frontage Road","Merriam","KS","66202","71.99","SNR","N1K","No","Non-smoking","King","1","20180729"
"EOMKC032","Econo Lodge  Inn And Suites I-35 At Shaw","7508 Shawnee Mission Pkwy.","Overland Park","KS","66202","58.49","SNR","N1Q","No","Non-smoking","Queen","1","20180729"
"OZMKC620","Super 8 Kansas City","4321 N Corrington Ave","Kansas City","MO","64117","62.1","AR1","C2K","No","Room with bath - Standard","King","2","20180729"
"DIMKC999","Days Inn - Near Ks Speedway","7721 Elizabeth Ave","Kansas City","KS","66112","75.59","AR1","C1Q","No","Room with bath - Standard","Queen","1","20180729"
"EAMCIMER","Extended Stay America Shawnee","6451 East Frontage Rd","Merriam","KS","66202","66.49","PRO","A0B","No","Room with bath - Superior","Other","0","20180729"
"LQMKCBMS","La Quinta Inn Kansas City North","2214 Taney Road","Kansas City","MO","64116","79.0","RAC","H1D","No","Room with shower - Minimum","Double","1","20180729"
"BWMCI134","Best Western Country Inn North","2633 N.e. 43rd Street","Kansas City","MO","64117","67.99","DB6","A1K","No","Room with bath - Superior","King","1","20180729"
"CIMKC223","Comfort Inn And Suites Shawnee - Kansas","16510 Midland Drive","Shawnee","KS","66217","80.99","SNR","N1K","No","Non-smoking","King","1","20180729"
"EAMCIKCL","Extended Stay America 87th St","8015 Lenexa Drive","Lenexa","KS","66215","71.24","PRO","N1Q","No","Non-smoking","Queen","1","20180729"
"WVMKC045","Adams Mark Hotel And Conference Center","9103 East 39th Street","Kansas City","MO","64133","99.0","SRS","H2D","No","Room with shower - Minimum","Double","2","20180729"
"TOMKCLTT","Towneplace Stes Liber Marriott","130 S. Stewart Rd","Liberty","MO","64068","99.0","S9R","XMI","No","unknown","Other","Unknown","20180729"
"HRMCI109","Harrahs N.kc Casino","One Riverboat Drive","North Kansas City","MO","64116","99.0","RAC","B1Q","No","Room with bath - Moderate","Queen","1","20180729"
"BWMKC058","Surestay Plus Kansas City Ne","7333 Ne Pervin Rd","Kansas City","MO","64117","89.99","DB6","W1K","No","Room at weekend rate","King","1","20180729"
"HIMCI771","Holiday Inn Exp Stes Liberty","8230 North Church Road","Kansas City","MO","64158","109.99","013","*RH","No","Unspecified","Other","Unknown","20180729"
