"MXDCA682","Motel 6 Washington","5701 Allentown Rd","Camp Springs","MD","20746","66.95","RAC","U1D","No","Suite","Double","1","20181118"
"OZADW450","S8 Camp Springs-andrews Afb","5151 B Allentown Rd","Camp Spring","MD","20746","72.89","AAA","PNK","No","Executive suite","King","Unknown","20181118"
"XVWASAXS","Springhill Stes Alexn Marriott","6065 Richmond Highway","Alexandria","VA","22303","75.65","S9R","XMI","No","unknown","Other","Unknown","20181118"
"CYIADCYC","Courtyard Dunn Loring Marriott","2722 Gallows Road","Vienna","VA","22180","76.0","S9R","XMI","No","unknown","Other","Unknown","20181118"
"BRWASPYB","Renaissance Arlington Capital","2800 South Potomac Ave","Arlington","VA","22202","84.0","S9R","XMI","No","unknown","Other","Unknown","20181118"
"YXWAS5CD","Hamilton Hotel Washington D.c.","1001 14th Street Nw","Washington","DC","20005","89.38","P91","H1K","No","Room with shower - Minimum","King","1","20181118"
"BWWAS101","Best Western Pentagon Hotel","2480 South Glebe Road","Arlington","VA","22206","79.19","SRS","A2Q","No","Room with bath - Superior","Queen","2","20181118"
"UIWASWPH","Washington Plaza Hotel","10 Thomas Circle Nw","Washington","DC","20005","80.0","COR","B*Q","No","Room with bath - Moderate","Queen","Unspecified","20181118"
"OKWAS175","One Washington Circle","1 Washington Circle Nw","Washington","DC","20037-347","81.88","AAA","C1K","No","Room with bath - Standard","King","1","20181118"
"LEWASCOU","Washington Court Hotel","525 New Jersey Ave Nw","Washington","DC","20001-1527","94.52","SP2","A1Q","No","Room with bath - Superior","Queen","1","20181118"
"CXADW410","Country Inn Stes Camp Springs","4950 Mercedes Blvd","Camp Springs","MD","20746","84.15","PRO","O1K","No","unknown","King","1","20181118"
"MCDCACCM","Crystal City Marriott","1999 Jefferson Davis Hwy","Arlington","DC","22202","84.0","S9R","XMI","No","unknown","Other","Unknown","20181118"
"OKWASHHI","Hotel Hive","2224 F Street Nw","Washington","DC","20037-2728","84.55","PR1","D2T","No","Room with bath - Minimum","Twin","2","20181118"
"UIWASLOM","Hotel Lombardy","2019 Pennsylvania Avenue Nw","Washington","DC","20006","98.1","RA2","A1K","No","Room with bath - Superior","King","1","20181118"
"UIWASPLA","State Plaza Hotel","2117 E Street Northwest","Washington","DC","20037","98.1","COR","N1K","No","Non-smoking","King","1","20181118"
"CYWASUSC","Courtyard Us Capitol Marriott","1325 2nd Street Ne","Washington","DC","20002","99.0","RAC","QPN","No","unknown","Other","Unknown","20181118"
"DNWAS862","The Embassy Row Hotel","2015 Massachusetts Avenue Nw","Washington","DC","20036","104.49","PRO","A1D","No","Room with bath - Superior","Double","1","20181118"
"UIDCAMOR","Morrison Clark Historic Inn","1011 L Street Northwest","Washington","WA","20001","92.65","PR8","Q1B","No","unknown","Other","1","20181118"
"FNWASNAF","Fairfield Inn N Stes Marriott","2305 New York Avenue Ne","Washington","DC","20002","92.65","RAC","XMI","No","unknown","Other","Unknown","20181118"
"HXDCA200","Hampton Inn And Suites Crystal","2000 Jefferson Davis Hwy","Arlington","VA","22202","94.05","AAA","K2Q","No","Room with bath/shower - Minimum","Queen","2","20181118"
