"EOORL894","Econo Lodge International Drive","7102 International Drive","Orlando","FL","32819","53.99","SNR","N1Q","No","Non-smoking","Queen","1","20180831"
"CCMCO719","Clarion Hotel Orlando International Airp","3835 Mccoy Road","Orlando","FL","32812","50.0","LLC","*1K","No","Unspecified","King","1","20180831"
"TLMCO034","Travelodge Mco Florida Mall","1850 W. Landstreet Rd","Orlando","FL","32809-7981","58.01","AR1","H1K","No","Room with shower - Minimum","King","1","20180831"
"YXMCO956","Home Towne Studios Casselberry","210 North Oxford Road","Casselberry","FL","32707","62.0","SNR","G1K","No","Room with shower - Standard","King","1","20180831"
"EOORL036","Econo Lodge Inn And Suites Near Florida","8700 S Orange Blossom Trail","Orlando","FL","32809","62.99","SNR","N2D","No","Non-smoking","Double","2","20180831"
"RYMCOB36","Rodeway Inn Near Florida Mall","6119 S Orange Blossom Trail","Orlando","FL","32809","62.99","AAA","N1D","No","Non-smoking","Double","1","20180831"
"MXMCO791","Motel 6 Orlando Winter Park","5300 Adanson Rd","Orlando","FL","32810","65.99","RAC","N2D","No","Non-smoking","Double","2","20180831"
"DIMCO330","Days Inn Orlando Downtown","3300 S Orange Blossom Trl","Orlando","FL","32839","66.26","SP1","C3D","No","Room with bath - Standard","Double","3","20180831"
"EAMCONLC","Extended Stay America Altamont","302 Northlake Blvd","Altamonte Springs","FL","32701","67.49","PRO","A09","No","Room with bath - Superior","Other","0","20180831"
"BUORL003","Baymont Inn Suite Florida Mall","8820 S Orange Blossom Trail","Orlando","FL","32809","61.19","SNR","N2Q","No","Non-smoking","Queen","2","20180831"
"DIMCO917","Days Inn Orlando Airport","1853 Mccoy Road","Orlando","FL","32809","70.55","SP1","C1Q","No","Room with bath - Standard","Queen","1","20180831"
"BUORLGHO","Baymont Orlando Universal Blvd","7825 Universal Boulevard","Orlando","FL","32819","71.1","SNR","N2Q","No","Non-smoking","Queen","2","20180831"
"RYORLC11","Rodeway Inn Apopka","1317 S Orange Blossom","Apopka","FL","32703-7605","71.78","SNR","N2D","No","Non-smoking","Double","2","20180831"
"OZORLORI","Super 8 By Wyndham Orlando Int","5900 American Way","Orlando","FL","32819","71.99","AR1","C3Q","No","Room with bath - Standard","Queen","3","20180831"
"QIORL280","Quality Suites Orlando","7400 Canada Avenue","Orlando","FL","32819","71.99","AAA","N1K","No","Non-smoking","King","1","20180831"
"RAMCO953","Ramada Altamonte Springs","150 Douglas Ave","Altamonte Springs","FL","32714","72.0","AA1","N1K","No","Non-smoking","King","1","20180831"
"HJMCO649","Hojo Airport Florida Mall","9393 S. Orange Blossom Trail","Orlando","FL","32837","72.21","SP1","H1K","No","Room with shower - Minimum","King","1","20180831"
"DIORL574","Days Inn Orlando Airport","9301 S Orange Blossom Trail","Orlando","FL","32837","72.25","SP1","H3D","No","Room with shower - Minimum","Double","3","20180831"
"MXMCOA63","Motel 6 Orlando International Dr","5909 American Way","Orlando","FL","32819","75.99","RAC","U1B","No","Suite","Other","1","20180831"
"BWORL302","Best Western Airport Inn Stes","8101 Aircenter Court","Orlando","FL","32809","69.0","GOV","A2Q","No","Room with bath - Superior","Queen","2","20180831"
