"LQMKCBMS","La Quinta Inn Kansas City North","2214 Taney Road","Kansas City","MO","64116","65.0","RAC","H1D","No","Room with shower - Minimum","Double","1","20181026"
"BWMCI134","Best Western Country Inn North","2633 N.e. 43rd Street","Kansas City","MO","64117","76.49","GOV","A1K","No","Room with bath - Superior","King","1","20181026"
"LQMKC228","La Quinta Inn Ste Kansas City Airport","6901 Nw 83rd Street","Kansas City","MO","64153","95.0","RAC","H1K","No","Room with shower - Minimum","King","1","20181026"
"BWMKC058","Surestay Plus Kansas City Ne","7333 Ne Pervin Rd","Kansas City","MO","64117","89.99","DB6","W1K","No","Room at weekend rate","King","1","20181026"
"DRMKC034","Drury Inn And Suites Kansas City Stadium","3830 Blueridge Cutoff","Kansas City","MO","64133","114.99","WKD","N2Q","No","Non-smoking","Queen","2","20181026"
"WVMKC045","Adams Mark Hotel And Conference Center","9103 East 39th Street","Kansas City","MO","64133","147.0","SRS","G1K","No","Room with shower - Standard","King","1","20181026"
"ARMCIACC","Ac By Marriott Kansas City","560 Westport Road","Kansas City","MO","64111","170.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181026"
"HXMKC163","Hmptn Kansas City Dwntwn Financial Dist","801 Walnut Street","Kansas City","MO","64106","170.1","RAC","A2Q","No","Room with bath - Superior","Queen","2","20181026"
"SIMCI095","Sheraton Country Club Plaza","770 W. 47th Street","Kansas City","MO","64112","188.1","A16","C1K","No","Room with bath - Standard","King","1","20181026"
"SIMCI709","Sheraton Kansas City Hotel","2345 Mcgee Street","Kansas City","MO","64108","215.2","A16","A1K","No","Room with bath - Superior","King","1","20181026"
"WIMCICRO","Westin Kansas City","One East Pershing Road","Kansas City","MO","64108","252.39","A16","C1K","No","Room with bath - Standard","King","1","20181026"
