"BWPHL046","Bw Philadelphia South - West D","98 Friars Blvd","Thorofare","NJ","08086 2263","92.0","MIL","A2D","No","Room with bath - Superior","Double","2","20181012"
"EAPHL122","Extended Stay America Bartram","8880 Bartram Avenue","Philadelphia","PA","19153","107.99","PRO","A05","No","Room with bath - Superior","Other","0","20181012"
"BHPHLPAR","Hawthorn Suites By Wyndham Phi","4630 Island Avenue","Philadelphia","PA","19153","143.1","AR1","S3Q","No","Suite","Queen","3","20181012"
"BRPHLBRB","Renaissance Phil Airport Hotel","500 Stevens Drive","Philadelphia","PA","19113","143.65","S9R","XMI","No","unknown","Other","Unknown","20181012"
"ALPHL181","Aloft Philadelphia Airport","4301 Island Avenue","Philadelphia","PA","19153","143.65","A16","A1K","No","Room with bath - Superior","King","1","20181012"
"SIPHLXEZ","Sheraton Suites Phl Airport","4101b Island Avenue","Philadelphia","PA","19153","143.65","DO0","A1K","No","Room with bath - Superior","King","1","20181012"
"MTPHL200","Microtel Inn & Suites By Wyndh","8840 Tinicum Blvd","Philadelphia","PA","19153","124.99","RAC","Q11","No","unknown","Other","1","20181012"
"RCPHLCNR","Residence Inn Conshoh Marriott","191 Washington Street","Conshohocken","PA","19428","144.0","S9R","XMI","No","unknown","Other","Unknown","20181012"
"MTPHL469","Microtel Inn & Suites By Wyndh","155 S Stewart Avenue","Ridley Park","PA","19078-1001","149.0","RAC","NQQ","No","Non-smoking","Queen","Unknown","20181012"
"CYPHLAVC","Courtyard City Avenue Marriott","4100 Presidential Blvd","Philadelphia","PA","19131","169.0","S9R","XMI","No","unknown","Other","Unknown","20181012"
"BWPHL135","Best Western Plus Philadelphia","1225 Vine St","Philadelphia","PA","19107 1116","169.15","DB6","W1K","No","Room at weekend rate","King","1","20181012"
"MCPHLARM","Philadelphia Airport Marriott","Arrivals Road Terminal B","Philadelphia","PA","19153","152.0","S9R","XMI","No","unknown","Other","Unknown","20181012"
"MCPHLDTM","Philadelphia Marriott Downtown","1201 Market St","Philadelphia","PA","19107","186.15","S9R","XMI","No","unknown","Other","Unknown","20181012"
"FNPHLFAF","Fairfield Inn Airport Marriott","8800 Bartram Ave","Philadelphia","PA","19153","161.0","S9R","XMI","No","unknown","Other","Unknown","20181012"
"SIPHL776","Sheraton Philadelphia Downtown","201 North 17th Street","Philadelphia","PA","19103","161.1","DO0","A1K","No","Room with bath - Superior","King","1","20181012"
"CYPHLDCC","Courtyard Downtown Marriott","21 North Juniper St.","Philadelphia","PA","19107","178.0","RAC","XMI","No","unknown","Other","Unknown","20181012"
"SNPHLAC4","Sonesta Philadelphia Downtown","1800 Market Street","Philadelphia","PA","19103","209.0","B14","D1Q","No","Room with bath - Minimum","Queen","1","20181012"
"SIPHL992","Sheraton Philly Univ Cty","3549 Chestnut Street","Philadelphia","PA","19104","209.25","A16","C1K","No","Room with bath - Standard","King","1","20181012"
"WYPHL21C","Wyndham Philadelphia Historic","400 Arch Street","Philadelphia","PA","19106","211.65","AA1","C2D","No","Room with bath - Standard","Double","2","20181012"
"SIPHL980","Four Points City Ctr Philly","1201 Race Street","Philadelphia","PA","19107","243.6","DO0","A1K","No","Room with bath - Superior","King","1","20181012"
