"BWPHL046","Bw Philadelphia South - West D","98 Friars Blvd","Thorofare","NJ","08086 2263","92.0","MIL","A2D","No","Room with bath - Superior","Double","2","20181006"
"ALPHL181","Aloft Philadelphia Airport","4301 Island Avenue","Philadelphia","PA","19153","140.82","A16","A1K","No","Room with bath - Superior","King","1","20181006"
"FNPHLDFF","Fairfield Inn Deptfrd Marriott","1160 Hurffville Rd","Deptford","NJ","08096","143.1","D11","DUS","No","Room with bath - Minimum","Single","Unknown","20181006"
"BHPHLPAR","Hawthorn Suites By Wyndham Phi","4630 Island Avenue","Philadelphia","PA","19153","143.1","AR1","S3Q","No","Suite","Queen","3","20181006"
"SIPHLXEZ","Sheraton Suites Phl Airport","4101b Island Avenue","Philadelphia","PA","19153","143.1","A16","A1K","No","Room with bath - Superior","King","1","20181006"
"MTPHL200","Microtel Inn & Suites By Wyndh","8840 Tinicum Blvd","Philadelphia","PA","19153","124.99","RAC","Q11","No","unknown","Other","1","20181006"
"BRPHLBRB","Renaissance Phil Airport Hotel","500 Stevens Drive","Philadelphia","PA","19113","135.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181006"
"EAPHL122","Extended Stay America Bartram","8880 Bartram Avenue","Philadelphia","PA","19153","134.99","PRO","A05","No","Room with bath - Superior","Other","0","20181006"
"MTPHL469","Microtel Inn & Suites By Wyndh","155 S Stewart Avenue","Ridley Park","PA","19078-1001","149.0","RAC","NQQ","No","Non-smoking","Queen","Unknown","20181006"
"CYPHLPTC","Courtyard By Marriott Deptford","1251 Hurffville Road","Deptford Township","NJ","08096","165.0","S9R","XMI","No","unknown","Other","Unknown","20181006"
"CYPHLATC","Courtyard Airport Marriott","8900 Bartram Ave","Philadelphia","PA","19153","165.0","S9R","XMI","No","unknown","Other","Unknown","20181006"
"CQPHL498","Club Quarters In Philadelphia","1628 Chestnut Street","Philadelphia","PA","19103","185.0","RA1","D1Q","No","Room with bath - Minimum","Queen","1","20181006"
"SIPHL992","Sheraton Philly Univ Cty","3549 Chestnut Street","Philadelphia","PA","19104","194.25","A16","C1K","No","Room with bath - Standard","King","1","20181006"
"YXPHL330","Cornerstone Bed And Breakfast","3300 Baring Street","Philadelphia","PA","19104","200.0","RAC","B1Q","No","Room with bath - Moderate","Queen","1","20181006"
"DTPHL406","Dbltree By Hilton Philadelphia Airport","4509 Island Avenue","Philadelphia","PA","19153","176.64","RAC","A1K","No","Room with bath - Superior","King","1","20181006"
"CYPHLAVC","Courtyard City Avenue Marriott","4100 Presidential Blvd","Philadelphia","PA","19131","212.0","S9R","XMI","No","unknown","Other","Unknown","20181006"
"BWPHL135","Best Western Plus Philadelphia","1225 Vine St","Philadelphia","PA","19107 1116","185.0","GOV","W1K","No","Room at weekend rate","King","1","20181006"
"FNPHLFAF","Fairfield Inn Airport Marriott","8800 Bartram Ave","Philadelphia","PA","19153","224.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181006"
"MCPHLARM","Philadelphia Airport Marriott","Arrivals Road Terminal B","Philadelphia","PA","19153","195.0","S9R","XMI","No","unknown","Other","Unknown","20181006"
"CYPHLCSC","Courtyard Navy Yard Marriott","1001 Intrepid Ave","Philadelphia","PA","19112","239.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20181006"
