"MXPDXF01","Motel 6 Vancouver Wa","221 Ne Chkalov Drive","Vancouver","WA","98684","59.99","RAC","N1Q","No","Non-smoking","Queen","1","20181202"
"OZPDX888","Super 8 Portland Airport","11011 Ne Holman","Portland","OR","97220-1208","66.6","AAA","PNQ","No","Executive suite","Queen","Unknown","20181202"
"MXPDX070","Motel 6 Portland Central","3104-06 Se Powell Blvd","Portland","OR","97202","69.99","RAC","U1Q","No","Suite","Queen","1","20181202"
"RDPDX758","Radisson Htl Portland Airport","6233 North East 78th Court","Portland","OR","97218","111.6","PRO","O2Q","No","unknown","Queen","2","20181202"
"BTPDX512","Hotel Rose","50 Sw Morrison","Portland","OR","97204 3390","124.0","PRO","G1K","No","Room with shower - Standard","King","1","20181202"
"RLPDX130","Red Lion Hotel On The River Jantzen Beac","909 N Hayden Island Drive","Portland","OR","97217","126.65","ARP","R2Q","No","unknown","Queen","2","20181202"
"YXPDXAHP","Ace Hotel - Portland","1022 Sw Stark St","Portland","OR","97205","135.99","RAC","C1Q","No","Room with bath - Standard","Queen","1","20181202"
"ALPDX043","Aloft Portland Aiport","9920 Ne Cascades Parkway","Portland","OR","97220","139.13","A16","A1K","No","Room with bath - Superior","King","1","20181202"
"CXPDX962","Country Inn Suites Portland","7025 Ne Alderwood Rd","Portland","OR","97218","143.0","GOV","G2Q","No","Room with shower - Standard","Queen","2","20181202"
"WXPDXBEN","The Benson. A Coast Hotel","309 S.w.broadway","Portland","OR","97205","143.0","UU2","B1Q","No","Room with bath - Moderate","Queen","1","20181202"
"BTPDX141","Hotel Modera","515 Sw Clay Street","Portland","OR","97201","146.28","SNR","C1Q","No","Room with bath - Standard","Queen","1","20181202"
"SIPDX881","Sheraton Pdx Airport","8235 Northeast Airport Way","Portland","OR","97220","165.38","A16","H2D","No","Room with shower - Minimum","Double","2","20181202"
"YXPDXHHP","The Heathman Hotel Portland","1001 Sw Broadway","Portland","OR","97205","209.99","P10","H1Q","No","Room with shower - Minimum","Queen","1","20181202"
"DTPDX133","Doubletree By Hilton Portland","1000 Ne Multnomah","Portland","OR","97232","215.04","RAC","C1Q","No","Room with bath - Standard","Queen","1","20181202"
"KCPDXFAS","Kimpton Hotel Monaco","506 Southwest Washington","Portland","OR","97204","255.0","482","*RH","No","Unspecified","Other","Unknown","20181202"
