"date","time","temp","temp_min","temp_max","pressure","humidity","temp_kf","main","description","clouds","wind_speed","rain_3h"
"20180722","210000","297.89","297.097","297.89","990.55","75","0.79","Clear","clear sky","0","3.42","0"
"20180723","0","296.02","295.491","296.02","991.32","78","0.53","Clouds","few clouds","24","3.26","0"
"20180723","30000","293.5","293.237","293.5","992.05","91","0.26","Clouds","scattered clouds","36","3.02","0"
"20180723","60000","292.255","292.255","292.255","991.19","100","0","Rain","light rain","88","2.32","2"
"20180723","90000","292.63","292.63","292.63","991.25","100","0","Rain","light rain","92","1.67","0.29"
"20180723","120000","293.552","293.552","293.552","992.24","100","0","Rain","light rain","56","2.56","0.09"
"20180723","150000","296.74","296.74","296.74","993.46","88","0","Rain","light rain","56","2.76","0.02"
"20180723","180000","299.734","299.734","299.734","993.52","77","0","Clouds","broken clouds","56","2.06","0"
"20180723","210000","298.134","298.134","298.134","993.72","91","0","Rain","light rain","68","0.62","2.73"
"20180724","0","295.905","295.905","295.905","994.79","95","0","Rain","light rain","68","1.17","1.29"
"20180724","30000","294.584","294.584","294.584","995.31","99","0","Clouds","broken clouds","64","1.2","0"
"20180724","60000","293.975","293.975","293.975","995.33","100","0","Clouds","few clouds","24","1.32","0"
"20180724","90000","292.971","292.971","292.971","995.27","100","0","Clouds","broken clouds","64","1.16","0"
"20180724","120000","294.727","294.727","294.727","995.73","98","0","Clouds","broken clouds","76","1.35","0"
"20180724","150000","298.459","298.459","298.459","996.17","86","0","Clouds","broken clouds","68","0.56","0"
"20180724","180000","299.125","299.125","299.125","995.72","87","0","Rain","light rain","56","1.66","1.24"
"20180724","210000","299.152","299.152","299.152","994.96","84","0","Rain","light rain","68","1.61","0.64"
"20180725","0","298.927","298.927","298.927","994.77","82","0","Clouds","scattered clouds","44","1.21","0"
"20180725","30000","296.324","296.324","296.324","994.78","91","0","Clouds","scattered clouds","48","1.84","0"
"20180725","60000","295.013","295.013","295.013","994.18","99","0","Clouds","scattered clouds","44","0.91","0"
"20180725","90000","293.673","293.673","293.673","994.21","100","0","Clouds","broken clouds","68","0.86","0"
"20180725","120000","295.305","295.305","295.305","994.64","97","0","Rain","light rain","92","1.21","0.02"
"20180725","150000","297.581","297.581","297.581","994.85","85","0","Clouds","scattered clouds","36","2.21","0"
"20180725","180000","298.723","298.723","298.723","994.61","75","0","Clouds","overcast clouds","88","2.67","0"
"20180725","210000","298.747","298.747","298.747","993.79","74","0","Clouds","overcast clouds","88","2.65","0"
"20180726","0","297.972","297.972","297.972","993.8","74","0","Clouds","broken clouds","64","2.5","0"
"20180726","30000","295.676","295.676","295.676","995.1","79","0","Clouds","scattered clouds","44","2.31","0"
"20180726","60000","292.642","292.642","292.642","995.28","92","0","Clouds","few clouds","20","1.31","0"
"20180726","90000","291.098","291.098","291.098","995.71","100","0","Clouds","scattered clouds","44","0.85","0"
"20180726","120000","294.594","294.594","294.594","997.12","86","0","Clear","clear sky","0","0.81","0"
"20180726","150000","299.42","299.42","299.42","997.36","70","0","Clear","clear sky","0","1.45","0"
"20180726","180000","301.235","301.235","301.235","996.96","60","0","Clear","clear sky","8","1.56","0"
"20180726","210000","301.996","301.996","301.996","995.85","52","0","Clear","clear sky","0","1.56","0"
"20180727","0","300.101","300.101","300.101","996.31","52","0","Clear","clear sky","0","1.07","0"
"20180727","30000","294.431","294.431","294.431","996.72","70","0","Clear","clear sky","0","0.01","0"
"20180727","60000","293.385","293.385","293.385","996.31","78","0","Clouds","scattered clouds","48","1.46","0"
"20180727","90000","293.132","293.132","293.132","996.56","87","0","Clouds","scattered clouds","44","1.96","0"
"20180727","120000","295.218","295.218","295.218","997.81","89","0","Clouds","broken clouds","76","1.42","0"
"20180727","150000","299.173","299.173","299.173","998.56","68","0","Clouds","broken clouds","64","1.61","0"
"20180727","180000","299.996","299.996","299.996","998.75","61","0","Clouds","scattered clouds","32","2.56","0"
